case_id,expected_output_path,attempt_count,retry_count,final_status,runtime_s,error_identifier,error_message,checksum_valid,scientific_hash,source_tree_hash
final_s03_G005_source_impedance_ohm_near_upper_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_source_impedance_ohm_near_upper_02.mat,1,0,completed,1.033792,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_source_impedance_ohm_medium_lower_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_source_impedance_ohm_medium_lower_01.mat,1,0,completed,0.946733,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_source_impedance_ohm_medium_lower_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_source_impedance_ohm_medium_lower_02.mat,1,0,completed,0.940997,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_source_impedance_ohm_medium_upper_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_source_impedance_ohm_medium_upper_01.mat,1,0,completed,1.012367,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_source_impedance_ohm_medium_upper_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_source_impedance_ohm_medium_upper_02.mat,1,0,completed,1.007613,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_source_impedance_ohm_far_lower_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_source_impedance_ohm_far_lower_01.mat,1,0,completed,2.439285,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_source_impedance_ohm_far_lower_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_source_impedance_ohm_far_lower_02.mat,1,0,completed,1.110889,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_source_impedance_ohm_far_upper_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_source_impedance_ohm_far_upper_01.mat,1,0,completed,1.201575,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_source_impedance_ohm_far_upper_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_source_impedance_ohm_far_upper_02.mat,1,0,completed,1.195579,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_receiver_impedance_ohm_near_lower_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_receiver_impedance_ohm_near_lower_01.mat,1,0,completed,1.100833,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_receiver_impedance_ohm_near_lower_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_receiver_impedance_ohm_near_lower_02.mat,1,0,completed,1.01293,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_receiver_impedance_ohm_near_upper_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_receiver_impedance_ohm_near_upper_01.mat,1,0,completed,1.123242,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_receiver_impedance_ohm_near_upper_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_receiver_impedance_ohm_near_upper_02.mat,1,0,completed,1.101215,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_receiver_impedance_ohm_medium_lower_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_receiver_impedance_ohm_medium_lower_01.mat,1,0,completed,0.891205,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_receiver_impedance_ohm_medium_lower_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_receiver_impedance_ohm_medium_lower_02.mat,1,0,completed,0.932161,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_receiver_impedance_ohm_medium_upper_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_receiver_impedance_ohm_medium_upper_01.mat,1,0,completed,1.17768,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_receiver_impedance_ohm_medium_upper_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_receiver_impedance_ohm_medium_upper_02.mat,1,0,completed,1.073007,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_receiver_impedance_ohm_far_lower_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_receiver_impedance_ohm_far_lower_01.mat,1,0,completed,0.906227,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_receiver_impedance_ohm_far_lower_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_receiver_impedance_ohm_far_lower_02.mat,1,0,completed,0.930464,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_receiver_impedance_ohm_far_upper_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_receiver_impedance_ohm_far_upper_01.mat,1,0,completed,1.019305,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G005_receiver_impedance_ohm_far_upper_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G005_receiver_impedance_ohm_far_upper_02.mat,1,0,completed,0.998534,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_in_001,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_in_001.mat,1,0,completed,1.257013,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_in_002,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_in_002.mat,1,0,completed,1.285398,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_in_003,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_in_003.mat,1,0,completed,1.309195,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_in_004,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_in_004.mat,1,0,completed,1.457023,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_main_length_scale_near_lower_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_main_length_scale_near_lower_01.mat,1,0,completed,1.549917,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_main_length_scale_near_lower_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_main_length_scale_near_lower_02.mat,1,0,completed,1.788382,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_main_length_scale_near_upper_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_main_length_scale_near_upper_01.mat,1,0,completed,1.537574,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_main_length_scale_near_upper_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_main_length_scale_near_upper_02.mat,1,0,completed,1.930482,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_main_length_scale_medium_lower_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_main_length_scale_medium_lower_01.mat,1,0,completed,1.275322,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_main_length_scale_medium_lower_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_main_length_scale_medium_lower_02.mat,1,0,completed,1.182821,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_main_length_scale_medium_upper_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_main_length_scale_medium_upper_01.mat,1,0,completed,1.250688,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_main_length_scale_medium_upper_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_main_length_scale_medium_upper_02.mat,1,0,completed,1.226106,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_main_length_scale_far_lower_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_main_length_scale_far_lower_01.mat,1,0,completed,3.693493,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_main_length_scale_far_lower_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_main_length_scale_far_lower_02.mat,1,0,completed,3.795207,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_main_length_scale_far_upper_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_main_length_scale_far_upper_01.mat,1,0,completed,5.300411,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_main_length_scale_far_upper_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_main_length_scale_far_upper_02.mat,1,0,completed,3.896441,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_length_scale_near_lower_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_length_scale_near_lower_01.mat,1,0,completed,1.921172,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_length_scale_near_lower_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_length_scale_near_lower_02.mat,1,0,completed,1.474723,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_length_scale_near_upper_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_length_scale_near_upper_01.mat,1,0,completed,1.467931,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_length_scale_near_upper_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_length_scale_near_upper_02.mat,1,0,completed,1.416476,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_length_scale_medium_lower_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_length_scale_medium_lower_01.mat,1,0,completed,1.531477,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_length_scale_medium_lower_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_length_scale_medium_lower_02.mat,1,0,completed,1.508415,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_length_scale_medium_upper_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_length_scale_medium_upper_01.mat,1,0,completed,1.534801,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_length_scale_medium_upper_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_length_scale_medium_upper_02.mat,1,0,completed,1.508377,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_length_scale_far_lower_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_length_scale_far_lower_01.mat,1,0,completed,1.642541,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_length_scale_far_lower_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_length_scale_far_lower_02.mat,1,0,completed,1.545259,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_length_scale_far_upper_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_length_scale_far_upper_01.mat,1,0,completed,1.746962,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_length_scale_far_upper_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_length_scale_far_upper_02.mat,1,0,completed,1.711495,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_load_scale_near_lower_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_load_scale_near_lower_01.mat,1,0,completed,1.801895,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_load_scale_near_lower_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_load_scale_near_lower_02.mat,1,0,completed,1.834075,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_load_scale_near_upper_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_load_scale_near_upper_01.mat,1,0,completed,1.463874,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_load_scale_near_upper_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_load_scale_near_upper_02.mat,1,0,completed,1.497299,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_load_scale_medium_lower_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_load_scale_medium_lower_01.mat,1,0,completed,1.260684,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_load_scale_medium_lower_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_load_scale_medium_lower_02.mat,1,0,completed,2.649477,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_load_scale_medium_upper_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_load_scale_medium_upper_01.mat,1,0,completed,1.259902,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_load_scale_medium_upper_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_load_scale_medium_upper_02.mat,1,0,completed,1.308084,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_load_scale_far_lower_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_load_scale_far_lower_01.mat,1,0,completed,1.513871,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_load_scale_far_lower_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_load_scale_far_lower_02.mat,1,0,completed,1.442041,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_load_scale_far_upper_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_load_scale_far_upper_01.mat,1,0,completed,1.35246,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_branch_load_scale_far_upper_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_branch_load_scale_far_upper_02.mat,1,0,completed,1.35123,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_source_impedance_ohm_near_lower_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_source_impedance_ohm_near_lower_01.mat,1,0,completed,1.352218,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_source_impedance_ohm_near_lower_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_source_impedance_ohm_near_lower_02.mat,1,0,completed,1.345058,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_source_impedance_ohm_near_upper_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_source_impedance_ohm_near_upper_01.mat,1,0,completed,1.340833,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_source_impedance_ohm_near_upper_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_source_impedance_ohm_near_upper_02.mat,1,0,completed,1.319072,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_source_impedance_ohm_medium_lower_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_source_impedance_ohm_medium_lower_01.mat,1,0,completed,1.410513,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_source_impedance_ohm_medium_lower_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_source_impedance_ohm_medium_lower_02.mat,1,0,completed,1.416846,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_source_impedance_ohm_medium_upper_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_source_impedance_ohm_medium_upper_01.mat,1,0,completed,1.415556,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_source_impedance_ohm_medium_upper_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_source_impedance_ohm_medium_upper_02.mat,1,0,completed,1.468672,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_source_impedance_ohm_far_lower_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_source_impedance_ohm_far_lower_01.mat,1,0,completed,1.872065,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_source_impedance_ohm_far_lower_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_source_impedance_ohm_far_lower_02.mat,1,0,completed,1.874367,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_source_impedance_ohm_far_upper_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_source_impedance_ohm_far_upper_01.mat,1,0,completed,1.940287,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_source_impedance_ohm_far_upper_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_source_impedance_ohm_far_upper_02.mat,1,0,completed,1.682882,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_receiver_impedance_ohm_near_lower_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_receiver_impedance_ohm_near_lower_01.mat,1,0,completed,2.063461,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_receiver_impedance_ohm_near_lower_02,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_receiver_impedance_ohm_near_lower_02.mat,1,0,completed,1.686713,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
final_s03_G006_receiver_impedance_ohm_near_upper_01,results/data/stage4a6_3/runs/final_9584b02a950b32f1/shards/final_s03_G006_receiver_impedance_ohm_near_upper_01.mat,1,0,completed,1.705654,,,1,9584b02a950b32f14cde9bc240e6db4714ea9c703fa8b5a8013ee45135d4e98a,93df76f79aff0be8961a032c99cd4d4ea9bde217de56c9341bedcf49e045d564
