library,scenario,sample_seed,candidate_id,candidate_signature,profile_distance,rank,is_truth
scale_small,in_domain,550101045,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.228000961962401,3,0
scale_small,in_domain,550101045,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.226398456399181,2,0
scale_small,in_domain,550101046,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.0784961202745438,1,1
scale_small,in_domain,550101046,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.192671022245571,2,0
scale_small,in_domain,550101046,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.193625684367055,3,0
scale_small,in_domain,550101047,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.137763681447228,1,1
scale_small,in_domain,550101047,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.219123190760797,3,0
scale_small,in_domain,550101047,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.214544677955326,2,0
scale_small,in_domain,550101048,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.0503701570420568,1,1
scale_small,in_domain,550101048,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.190295765294469,3,0
scale_small,in_domain,550101048,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.189545134680734,2,0
scale_small,in_domain,550101049,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.110467313305403,1,1
scale_small,in_domain,550101049,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.206473161988954,3,0
scale_small,in_domain,550101049,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.200546638135635,2,0
scale_small,in_domain,550101050,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.0415139607997103,1,1
scale_small,in_domain,550101050,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.189231327239692,3,0
scale_small,in_domain,550101050,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.187434893270153,2,0
scale_small,in_domain,550102001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.203020484125002,3,0
scale_small,in_domain,550102001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.0572511412931084,1,1
