mode,snr_db,pilot_spacing,input_mode,measurement_kind,observation_mode,feature,trials,strict_accuracy,strict_accuracy_std,strict_accuracy_ci95,strict_unique_rate,strict_unique_rate_std,strict_unique_ci95,equivalence_class_rate,ambiguity_rate,false_unique_rate,physically_ambiguous_class_rate,cfr_nmse,cfr_nmse_std,cfr_nmse_ci95,amplitude_rmse_db,weighted_phase_rmse_deg,circular_delay_error_s,mean_margin,view_count,frequency_count,edge_precision,edge_recall,edge_f1,runtime_s
audit,20,4,ofdm_sparse_interp,dual_receiver_complete,ordinary_ofdm_cfr,cir,200,1,0,0,1,0,0,1,0,0,0,0.000932299654442575,3.22164881559589e-05,4.46497745925455e-06,0.42591879382458,2.86217262162896,0,0.00485122596349162,2,1793,1,1,1,337.03145258
audit,20,4,ofdm_sparse_interp,dual_receiver_complete,ordinary_ofdm_cfr,toa,200,0.5,0.501254707117086,0.0694703580908169,0.25,0.434099310129925,0.0601630949166493,0.5,0.75,0,0,0.000932299654442575,3.22164881559589e-05,4.46497745925455e-06,0.42591879382458,2.86217262162896,0,1.93349510480697e-08,2,1793,0.899999999999999,0.899999999999999,0.899999999999999,337.033431565
audit,20,4,ofdm_sparse_interp,three_view_complete,ordinary_ofdm_cfr,amplitude,200,1,0,0,1,0,0,1,0,0,0,0.000926270184495368,2.72806021234128e-05,3.7808985562382e-06,0.39456788828017,2.68907495858685,0,0.00500678832291184,3,1793,1,1,1,344.150921765
audit,20,4,ofdm_sparse_interp,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,1,0,0,1,0,0,1,0,0,0,0.000926270184495368,2.72806021234128e-05,3.7808985562382e-06,0.39456788828017,2.68907495858685,0,0.0839544518493214,3,1793,1,1,1,344.16012802
audit,20,4,ofdm_sparse_interp,three_view_complete,ordinary_ofdm_cfr,cir,200,1,0,0,1,0,0,1,0,0,0,0.000926270184495368,2.72806021234128e-05,3.7808985562382e-06,0.39456788828017,2.68907495858685,0,0.00506169245747409,3,1793,1,1,1,344.174111365
audit,20,4,ofdm_sparse_interp,three_view_complete,ordinary_ofdm_cfr,toa,200,0.5,0.501254707117086,0.0694703580908169,0.25,0.434099310129925,0.0601630949166493,0.5,0.75,0,0,0.000926270184495368,2.72806021234128e-05,3.7808985562382e-06,0.39456788828017,2.68907495858685,0,1.57869214231538e-08,3,1793,0.899999999999999,0.899999999999999,0.899999999999999,344.176898665
audit,20,8,ofdm_sparse_interp,siso_forward,ordinary_ofdm_cfr,amplitude,200,0.76,0.428154858567053,0.0593392359625831,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000777974054795245,8.57352750032607e-05,1.1882302890973e-05,0.245847772736177,1.3618427239521,0,0.0027183011457639,1,1793,0.951999999999999,0.951999999999999,0.951999999999999,350.00606342
audit,20,8,ofdm_sparse_interp,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,0.69,0.463653830321566,0.0642591424385252,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000777974054795245,8.57352750032607e-05,1.1882302890973e-05,0.245847772736177,1.3618427239521,0,0.0430444464195638,1,1793,0.938,0.938,0.938,350.009596905
audit,20,8,ofdm_sparse_interp,siso_forward,ordinary_ofdm_cfr,cir,200,0.755,0.431166467403328,0.0597566236525438,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000777974054795245,8.57352750032607e-05,1.1882302890973e-05,0.245847772736177,1.3618427239521,0,0.00284663533750995,1,1793,0.950999999999999,0.950999999999999,0.950999999999999,350.01461795
audit,20,8,ofdm_sparse_interp,siso_forward,ordinary_ofdm_cfr,toa,200,0.25,0.434099310129925,0.0601630949166493,0,0,0,0.25,1,0,0.5,0.000777974054795245,8.57352750032607e-05,1.1882302890973e-05,0.245847772736177,1.3618427239521,0,0,1,1793,0.85,0.816666666666666,0.831818181818181,350.015926985
audit,20,8,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,200,0.75,0.434099310129925,0.0601630949166493,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.00078232916626316,7.94645464833685e-05,1.10132242577315e-05,0.243853735157172,1.36389866443736,0,0.00271567087093714,2,1793,0.949999999999999,0.949999999999999,0.949999999999999,354.50308595
audit,20,8,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,0.8,0.401003765693668,0.0555762864726535,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.00078232916626316,7.94645464833685e-05,1.10132242577315e-05,0.243853735157172,1.36389866443736,0,0.0430344065362558,2,1793,0.96,0.96,0.96,354.50931485
audit,20,8,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,200,0.745,0.436954972784618,0.0605588695685205,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.00078232916626316,7.94645464833685e-05,1.10132242577315e-05,0.243853735157172,1.36389866443736,0,0.00284548863950868,2,1793,0.948999999999999,0.948999999999999,0.948999999999999,354.51843587
audit,20,8,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,200,0.25,0.434099310129925,0.0601630949166493,0,0,0,0.25,1,0,0.5,0.00078232916626316,7.94645464833685e-05,1.10132242577315e-05,0.243853735157172,1.36389866443736,0,0,2,1793,0.85,0.816666666666666,0.831818181818181,354.52040409
audit,20,8,ofdm_sparse_interp,dual_receiver_complete,ordinary_ofdm_cfr,amplitude,200,1,0,0,1,0,0,1,0,0,0,0.00111446992689836,0.000125146542545923,1.73444258997495e-05,0.291691696431204,2.09649251994214,0,0.00501094520469688,2,1793,1,1,1,360.398166425
audit,20,8,ofdm_sparse_interp,dual_receiver_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,1,0,0,1,0,0,1,0,0,0,0.00111446992689836,0.000125146542545923,1.73444258997495e-05,0.291691696431204,2.09649251994214,0,0.0624898948514643,2,1793,1,1,1,360.40492856
audit,20,8,ofdm_sparse_interp,dual_receiver_complete,ordinary_ofdm_cfr,cir,200,1,0,0,1,0,0,1,0,0,0,0.00111446992689836,0.000125146542545923,1.73444258997495e-05,0.291691696431204,2.09649251994214,0,0.00482887960352233,2,1793,1,1,1,360.414771795
audit,20,8,ofdm_sparse_interp,dual_receiver_complete,ordinary_ofdm_cfr,toa,200,0.5,0.501254707117086,0.0694703580908169,0.25,0.434099310129925,0.0601630949166493,0.5,0.75,0,0,0.00111446992689836,0.000125146542545923,1.73444258997495e-05,0.291691696431204,2.09649251994214,0,1.93349510480697e-08,2,1793,0.899999999999999,0.899999999999999,0.899999999999999,360.416937665
audit,20,8,ofdm_sparse_interp,three_view_complete,ordinary_ofdm_cfr,amplitude,200,1,0,0,1,0,0,1,0,0,0,0.00100375534771293,0.000106270358064599,1.47283202020137e-05,0.273039368670918,1.81636009225025,0,0.00499036419568628,3,1793,1,1,1,367.58954306
audit,20,8,ofdm_sparse_interp,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,1,0,0,1,0,0,1,0,0,0,0.00100375534771293,0.000106270358064599,1.47283202020137e-05,0.273039368670918,1.81636009225025,0,0.0873606344740888,3,1793,1,1,1,367.59833116
audit,20,8,ofdm_sparse_interp,three_view_complete,ordinary_ofdm_cfr,cir,200,1,0,0,1,0,0,1,0,0,0,0.00100375534771293,0.000106270358064599,1.47283202020137e-05,0.273039368670918,1.81636009225025,0,0.00505574651640395,3,1793,1,1,1,367.61142862
audit,20,8,ofdm_sparse_interp,three_view_complete,ordinary_ofdm_cfr,toa,200,0.5,0.501254707117086,0.0694703580908169,0.25,0.434099310129925,0.0601630949166493,0.5,0.75,0,0,0.00100375534771293,0.000106270358064599,1.47283202020137e-05,0.273039368670918,1.81636009225025,0,1.57869214231538e-08,3,1793,0.899999999999999,0.899999999999999,0.899999999999999,367.61407083
audit,30,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,200,0.765,0.425062809429147,0.0589106998156007,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.00041278187901074,1.02499063254659e-05,1.42056454077571e-06,0.232113791392,1.21727015526247,0,0.00281640801313936,1,1793,0.953,0.953,0.953,373.307433255
audit,30,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,0.745,0.436954972784618,0.0605588695685206,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.00041278187901074,1.02499063254659e-05,1.42056454077571e-06,0.232113791392,1.21727015526247,0,0.043549737748006,1,1793,0.949,0.949,0.949,373.310980975
audit,30,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,200,0.735,0.44244069528494,0.0613191519181389,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.00041278187901074,1.02499063254659e-05,1.42056454077571e-06,0.232113791392,1.21727015526247,0,0.00293578062285504,1,1793,0.947,0.947,0.947,373.31606428
audit,30,1,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,200,0.25,0.434099310129925,0.0601630949166493,0,0,0,0.25,1,0,0.5,0.00041278187901074,1.02499063254659e-05,1.42056454077571e-06,0.232113791392,1.21727015526247,0,0,1,1793,0.85,0.816666666666666,0.831818181818181,373.31738515
audit,30,1,ofdm_dense_ls,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,200,0.755,0.431166467403328,0.0597566236525438,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000411518437408145,6.91236814373934e-06,9.58005348145207e-07,0.231330626985438,1.20109257846727,0,0.00281665941853184,2,1793,0.951,0.951,0.951,377.850465005
audit,30,1,ofdm_dense_ls,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,0.765,0.425062809429147,0.0589106998156007,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000411518437408145,6.91236814373934e-06,9.58005348145207e-07,0.231330626985438,1.20109257846727,0,0.043510001955093,2,1793,0.953,0.953,0.953,377.85697242
audit,30,1,ofdm_dense_ls,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,200,0.795,0.40471467708652,0.056090592552266,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000411518437408145,6.91236814373934e-06,9.58005348145207e-07,0.231330626985438,1.20109257846727,0,0.00293614800494284,2,1793,0.959,0.959,0.959,377.866595055
audit,30,1,ofdm_dense_ls,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,200,0.25,0.434099310129925,0.0601630949166493,0,0,0,0.25,1,0,0.5,0.000411518437408145,6.91236814373934e-06,9.58005348145207e-07,0.231330626985438,1.20109257846727,0,0,2,1793,0.85,0.816666666666666,0.831818181818181,377.86865722
audit,30,1,ofdm_dense_ls,dual_receiver_complete,ordinary_ofdm_cfr,amplitude,200,1,0,0,1,0,0,1,0,0,0,0.000412545508617426,7.31732032782716e-06,1.01412885748847e-06,0.290242262686393,1.85016493062707,0,0.00520938808823756,2,1793,1,1,1,385.04656349
audit,30,1,ofdm_dense_ls,dual_receiver_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,1,0,0,1,0,0,1,0,0,0,0.000412545508617426,7.31732032782716e-06,1.01412885748847e-06,0.290242262686393,1.85016493062707,0,0.0637977337079025,2,1793,1,1,1,385.05554253
audit,30,1,ofdm_dense_ls,dual_receiver_complete,ordinary_ofdm_cfr,cir,200,1,0,0,1,0,0,1,0,0,0,0.000412545508617426,7.31732032782716e-06,1.01412885748847e-06,0.290242262686393,1.85016493062707,0,0.00500466750507854,2,1793,1,1,1,385.06874444
audit,30,1,ofdm_dense_ls,dual_receiver_complete,ordinary_ofdm_cfr,toa,200,0.5,0.501254707117086,0.0694703580908169,0.25,0.434099310129925,0.0601630949166493,0.5,0.75,0,0,0.000412545508617426,7.31732032782716e-06,1.01412885748847e-06,0.290242262686393,1.85016493062707,0,1.93349510480697e-08,2,1793,0.899999999999999,0.899999999999999,0.899999999999999,385.071521355
audit,30,1,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amplitude,200,1,0,0,1,0,0,1,0,0,0,0.000411109934121217,6.01717291865699e-06,8.33937619773464e-07,0.270260053110108,1.62025713356494,0,0.0051731552868225,3,1793,1,1,1,393.46274004
audit,30,1,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,1,0,0,1,0,0,1,0,0,0,0.000411109934121217,6.01717291865699e-06,8.33937619773464e-07,0.270260053110108,1.62025713356494,0,0.0885386078611922,3,1793,1,1,1,393.47211484
audit,30,1,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,cir,200,1,0,0,1,0,0,1,0,0,0,0.000411109934121217,6.01717291865699e-06,8.33937619773464e-07,0.270260053110108,1.62025713356494,0,0.00521608946146984,3,1793,1,1,1,393.486114105
audit,30,1,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,toa,200,0.5,0.501254707117086,0.0694703580908169,0.25,0.434099310129925,0.0601630949166493,0.5,0.75,0,0,0.000411109934121217,6.01717291865699e-06,8.33937619773464e-07,0.270260053110108,1.62025713356494,0,1.57869214231538e-08,3,1793,0.899999999999999,0.899999999999999,0.899999999999999,393.48888979
audit,30,2,ofdm_sparse_interp,siso_forward,ordinary_ofdm_cfr,amplitude,200,0.745,0.436954972784618,0.0605588695685206,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000155718888183698,5.44005696383106e-06,7.53953429156545e-07,0.141323343069521,0.759603456038309,0,0.00287735345040871,1,1793,0.949,0.949,0.949,399.449908815
audit,30,2,ofdm_sparse_interp,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,0.745,0.436954972784618,0.0605588695685206,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000155718888183698,5.44005696383106e-06,7.53953429156545e-07,0.141323343069521,0.759603456038309,0,0.0444264714404829,1,1793,0.949,0.949,0.949,399.453565445
audit,30,2,ofdm_sparse_interp,siso_forward,ordinary_ofdm_cfr,cir,200,0.765,0.425062809429147,0.0589106998156007,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000155718888183698,5.44005696383106e-06,7.53953429156545e-07,0.141323343069521,0.759603456038309,0,0.00299240225867664,1,1793,0.953,0.953,0.953,399.45877557
audit,30,2,ofdm_sparse_interp,siso_forward,ordinary_ofdm_cfr,toa,200,0.25,0.434099310129925,0.0601630949166493,0,0,0,0.25,1,0,0.5,0.000155718888183698,5.44005696383106e-06,7.53953429156545e-07,0.141323343069521,0.759603456038309,0,0,1,1793,0.85,0.816666666666666,0.831818181818181,399.46011511
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,200,0.715,0.45254722955165,0.0627198461053388,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000155987234545338,3.70861244626072e-06,5.13987461870581e-07,0.142475512284372,0.763185687498542,0,0.00287645149846084,2,1793,0.943,0.943,0.943,404.072825495
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,0.72,0.450125610609564,0.0623842268429606,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000155987234545338,3.70861244626072e-06,5.13987461870581e-07,0.142475512284372,0.763185687498542,0,0.044407099253974,2,1793,0.944,0.944,0.944,404.07935588
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,200,0.71,0.454900729134208,0.0630460245061507,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000155987234545338,3.70861244626072e-06,5.13987461870581e-07,0.142475512284372,0.763185687498542,0,0.0029921969638083,2,1793,0.942,0.942,0.942,404.08891594
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,200,0.25,0.434099310129925,0.0601630949166493,0,0,0,0.25,1,0,0.5,0.000155987234545338,3.70861244626072e-06,5.13987461870581e-07,0.142475512284372,0.763185687498542,0,0,2,1793,0.85,0.816666666666666,0.831818181818181,404.09094395
audit,30,2,ofdm_sparse_interp,dual_receiver_complete,ordinary_ofdm_cfr,amplitude,200,1,0,0,1,0,0,1,0,0,0,0.000157605486344168,3.68041544291629e-06,5.10079556584881e-07,0.176702345216621,1.21651619753391,0,0.00533041068589105,2,1793,1,1,1,410.129729975
audit,30,2,ofdm_sparse_interp,dual_receiver_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,1,0,0,1,0,0,1,0,0,0,0.000157605486344168,3.68041544291629e-06,5.10079556584881e-07,0.176702345216621,1.21651619753391,0,0.0661883228307891,2,1793,1,1,1,410.136336325
audit,30,2,ofdm_sparse_interp,dual_receiver_complete,ordinary_ofdm_cfr,cir,200,1,0,0,1,0,0,1,0,0,0,0.000157605486344168,3.68041544291629e-06,5.10079556584881e-07,0.176702345216621,1.21651619753391,0,0.00511846978861979,2,1793,1,1,1,410.14609072
audit,30,2,ofdm_sparse_interp,dual_receiver_complete,ordinary_ofdm_cfr,toa,200,0.5,0.501254707117086,0.0694703580908169,0.25,0.434099310129925,0.0601630949166493,0.5,0.75,0,0,0.000157605486344168,3.68041544291629e-06,5.10079556584881e-07,0.176702345216621,1.21651619753391,0,1.93349510480697e-08,2,1793,0.899999999999999,0.899999999999999,0.899999999999999,410.14814917
audit,30,2,ofdm_sparse_interp,three_view_complete,ordinary_ofdm_cfr,amplitude,200,1,0,0,1,0,0,1,0,0,0,0.000156860091500961,2.85046343145201e-06,3.95054076293182e-07,0.164282375605179,1.06831646973974,0,0.0052946562111592,3,1793,1,1,1,417.665317735
audit,30,2,ofdm_sparse_interp,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,1,0,0,1,0,0,1,0,0,0,0.000156860091500961,2.85046343145201e-06,3.95054076293182e-07,0.164282375605179,1.06831646973974,0,0.0904859987318818,3,1793,1,1,1,417.675318185
audit,30,2,ofdm_sparse_interp,three_view_complete,ordinary_ofdm_cfr,cir,200,1,0,0,1,0,0,1,0,0,0,0.000156860091500961,2.85046343145201e-06,3.95054076293182e-07,0.164282375605179,1.06831646973974,0,0.00533019688857095,3,1793,1,1,1,417.69019995
audit,30,2,ofdm_sparse_interp,three_view_complete,ordinary_ofdm_cfr,toa,200,0.5,0.501254707117086,0.0694703580908169,0.25,0.434099310129925,0.0601630949166493,0.5,0.75,0,0,0.000156860091500961,2.85046343145201e-06,3.95054076293182e-07,0.164282375605179,1.06831646973974,0,1.57869214231538e-08,3,1793,0.899999999999999,0.899999999999999,0.899999999999999,417.693151265
audit,30,4,ofdm_sparse_interp,siso_forward,ordinary_ofdm_cfr,amplitude,200,0.775,0.418630214248096,0.0580191876076636,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000113787876185819,7.98482059978927e-06,1.10663967536313e-06,0.110447501091121,0.604232089735118,0,0.00288303691603086,1,1793,0.955,0.955,0.955,423.954047735
audit,30,4,ofdm_sparse_interp,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,0.74,0.439734959004687,0.0609441560016526,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000113787876185819,7.98482059978927e-06,1.10663967536313e-06,0.110447501091121,0.604232089735118,0,0.0447091916386148,1,1793,0.948,0.948,0.948,423.95765372
audit,30,4,ofdm_sparse_interp,siso_forward,ordinary_ofdm_cfr,cir,200,0.78,0.415285819114726,0.05755567809002,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000113787876185819,7.98482059978927e-06,1.10663967536313e-06,0.110447501091121,0.604232089735118,0,0.00299972226598762,1,1793,0.956,0.956,0.956,423.962765185
audit,30,4,ofdm_sparse_interp,siso_forward,ordinary_ofdm_cfr,toa,200,0.25,0.434099310129925,0.0601630949166493,0,0,0,0.25,1,0,0.5,0.000113787876185819,7.98482059978927e-06,1.10663967536313e-06,0.110447501091121,0.604232089735118,0,0,1,1793,0.85,0.816666666666666,0.831818181818181,423.964082285
audit,30,4,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,200,0.745,0.436954972784618,0.0605588695685206,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000113719152784566,6.57049637236177e-06,9.10624337969089e-07,0.109595162884804,0.61248095325418,0,0.00288342099797913,2,1793,0.949,0.949,0.949,428.598603305
audit,30,4,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,0.74,0.439734959004687,0.0609441560016526,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000113719152784566,6.57049637236177e-06,9.10624337969089e-07,0.109595162884804,0.61248095325418,0,0.0446978999624593,2,1793,0.948,0.948,0.948,428.605249335
audit,30,4,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,200,0.75,0.434099310129925,0.0601630949166493,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000113719152784566,6.57049637236177e-06,9.10624337969089e-07,0.109595162884804,0.61248095325418,0,0.00299963678682988,2,1793,0.95,0.95,0.95,428.61491649
audit,30,4,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,200,0.25,0.434099310129925,0.0601630949166493,0,0,0,0.25,1,0,0.5,0.000113719152784566,6.57049637236177e-06,9.10624337969089e-07,0.109595162884804,0.61248095325418,0,0,2,1793,0.85,0.816666666666666,0.831818181818181,428.616998445
audit,30,4,ofdm_sparse_interp,dual_receiver_complete,ordinary_ofdm_cfr,amplitude,200,1,0,0,1,0,0,1,0,0,0,0.000135909896907597,9.130129064682e-06,1.26537133025003e-06,0.134429943269005,0.995737259879756,0,0.0053442897105598,2,1793,1,1,1,434.986388475
audit,30,4,ofdm_sparse_interp,dual_receiver_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,1,0,0,1,0,0,1,0,0,0,0.000135909896907597,9.130129064682e-06,1.26537133025003e-06,0.134429943269005,0.995737259879756,0,0.0668657157667943,2,1793,1,1,1,434.99368558
audit,30,4,ofdm_sparse_interp,dual_receiver_complete,ordinary_ofdm_cfr,cir,200,1,0,0,1,0,0,1,0,0,0,0.000135909896907597,9.130129064682e-06,1.26537133025003e-06,0.134429943269005,0.995737259879756,0,0.00513365696401127,2,1793,1,1,1,435.00422228
audit,30,4,ofdm_sparse_interp,dual_receiver_complete,ordinary_ofdm_cfr,toa,200,0.5,0.501254707117086,0.0694703580908169,0.25,0.434099310129925,0.0601630949166493,0.5,0.75,0,0,0.000135909896907597,9.130129064682e-06,1.26537133025003e-06,0.134429943269005,0.995737259879756,0,1.93349510480697e-08,2,1793,0.899999999999999,0.899999999999999,0.899999999999999,435.006565855
audit,30,4,ofdm_sparse_interp,three_view_complete,ordinary_ofdm_cfr,amplitude,200,1,0,0,1,0,0,1,0,0,0,0.000128611305586334,7.79113740712055e-06,1.0797965543713e-06,0.126495098893651,0.812957642050092,0,0.00531084972726703,3,1793,1,1,1,442.432904235
audit,30,4,ofdm_sparse_interp,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,1,0,0,1,0,0,1,0,0,0,0.000128611305586334,7.79113740712055e-06,1.0797965543713e-06,0.126495098893651,0.812957642050092,0,0.0915042685194094,3,1793,1,1,1,442.44189618
audit,30,4,ofdm_sparse_interp,three_view_complete,ordinary_ofdm_cfr,cir,200,1,0,0,1,0,0,1,0,0,0,0.000128611305586334,7.79113740712055e-06,1.0797965543713e-06,0.126495098893651,0.812957642050092,0,0.00534868417033746,3,1793,1,1,1,442.455258405
audit,30,4,ofdm_sparse_interp,three_view_complete,ordinary_ofdm_cfr,toa,200,0.5,0.501254707117086,0.0694703580908169,0.25,0.434099310129925,0.0601630949166493,0.5,0.75,0,0,0.000128611305586334,7.79113740712055e-06,1.0797965543713e-06,0.126495098893651,0.812957642050092,0,1.57869214231538e-08,3,1793,0.899999999999999,0.899999999999999,0.899999999999999,442.45793513
audit,30,8,ofdm_sparse_interp,siso_forward,ordinary_ofdm_cfr,amplitude,200,0.75,0.434099310129925,0.0601630949166493,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000429474158503171,7.42569422906232e-05,1.02914871390001e-05,0.118212115145129,0.698758585197324,0,0.00277475074529673,1,1793,0.949999999999999,0.949999999999999,0.949999999999999,448.157137105
audit,30,8,ofdm_sparse_interp,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,0.77,0.421888551336421,0.0584707700887706,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000429474158503171,7.42569422906232e-05,1.02914871390001e-05,0.118212115145129,0.698758585197324,0,0.04437046512937,1,1793,0.954,0.954,0.954,448.16078582
audit,30,8,ofdm_sparse_interp,siso_forward,ordinary_ofdm_cfr,cir,200,0.75,0.434099310129925,0.0601630949166493,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000429474158503171,7.42569422906232e-05,1.02914871390001e-05,0.118212115145129,0.698758585197324,0,0.00290345872690919,1,1793,0.949999999999999,0.949999999999999,0.949999999999999,448.165909405
audit,30,8,ofdm_sparse_interp,siso_forward,ordinary_ofdm_cfr,toa,200,0.25,0.434099310129925,0.0601630949166493,0,0,0,0.25,1,0,0.5,0.000429474158503171,7.42569422906232e-05,1.02914871390001e-05,0.118212115145129,0.698758585197324,0,0,1,1793,0.85,0.816666666666666,0.831818181818181,448.16723979
audit,30,8,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,200,0.75,0.434099310129925,0.0601630949166493,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000429086031797558,7.37797356130205e-05,1.0225349667759e-05,0.117934457193792,0.698186641225542,0,0.00277491362081724,2,1793,0.949999999999999,0.949999999999999,0.949999999999999,452.716212095
audit,30,8,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,0.76,0.428154858567053,0.0593392359625831,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000429086031797558,7.37797356130205e-05,1.0225349667759e-05,0.117934457193792,0.698186641225542,0,0.0443614685310131,2,1793,0.952,0.952,0.952,452.722626785
audit,30,8,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,200,0.75,0.434099310129925,0.0601630949166493,0.5,0.501254707117086,0.0694703580908169,1,0.5,0,0.5,0.000429086031797558,7.37797356130205e-05,1.0225349667759e-05,0.117934457193792,0.698186641225542,0,0.00290308708904424,2,1793,0.949999999999999,0.949999999999999,0.949999999999999,452.731940135
audit,30,8,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,200,0.25,0.434099310129925,0.0601630949166493,0,0,0,0.25,1,0,0.5,0.000429086031797558,7.37797356130205e-05,1.0225349667759e-05,0.117934457193792,0.698186641225542,0,0,2,1793,0.85,0.816666666666666,0.831818181818181,452.73396094
audit,30,8,ofdm_sparse_interp,dual_receiver_complete,ordinary_ofdm_cfr,amplitude,200,1,0,0,1,0,0,1,0,0,0,0.000765293288824144,0.000114252149245181,1.58345400212954e-05,0.117824463030444,0.900286621469827,0,0.00510997732932191,2,1793,1,1,1,458.43936492
audit,30,8,ofdm_sparse_interp,dual_receiver_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,200,1,0,0,1,0,0,1,0,0,0,0.000765293288824144,0.000114252149245181,1.58345400212954e-05,0.117824463030444,0.900286621469827,0,0.0669694506610022,2,1793,1,1,1,458.445452335
