measurement_kind,condition,snr_db,method,feature,sample_count,trials,strict_accuracy,equivalence_class_accuracy,unique_strict_accuracy,ambiguity_rate,false_unique_rate,accuracy_std,ci_low,ci_high,mean_margin,mean_intra,mean_inter,intra_inter_ratio,nmse,amplitude_rmse_db,raw_phase_rmse_deg,weighted_phase_rmse_deg,valid_phase_fraction,runtime_s,edge_precision,edge_recall,edge_f1
siso_reverse_role_fixed,noise_only,10,nominal_nearest,phase_weighted,20,5,0.75,0.75,0.75,0,0,0.25,0.530865338205021,0.969134661794979,0.0333686761454689,0.0973087161963452,0.130110912667586,0.747890505118154,0.0997285061601202,3.06881676237017,376.947918932865,17.5155689153421,0.999637479085332,0.0073725,0.952380952380952,0.952380952380952,0.952380952380952
siso_reverse_role_fixed,noise_only,10,nominal_nearest,complex,20,5,1,1,1,0,0,0,1,1,0.00201515436067848,0.00719906238012849,0.00921421674080697,0.78129944005398,0.0997285061601202,3.06881676237017,376.947918932865,17.5155689153421,0.999637479085332,0.00741075,1,1,1
siso_reverse_role_fixed,noise_only,10,nominal_nearest,amp_phase_joint_weighted,20,5,0.75,0.75,0.75,0,0,0.25,0.530865338205021,0.969134661794979,0.02363946058218,0.068897583538096,0.0921381795240792,0.747763672930942,0.0997285061601202,3.06881676237017,376.947918932865,17.5155689153421,0.999637479085332,0.00746035,0.952380952380952,0.952380952380952,0.952380952380952
siso_reverse_role_fixed,noise_only,0,nominal_nearest,amplitude,20,5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.000219523785687257,0.0109671580152764,0.0108375166015423,1.01196228052058,0.999126231883064,6.32425226290024,1432.06252668534,56.9244419896469,0.999860568878974,0.0051363,0.95,0.904761904761905,0.926829268292683
siso_reverse_role_fixed,noise_only,0,nominal_nearest,amplitude_raw_db,20,5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.0772090246416503,6.32425226290024,5.78472220108937,1.09326810226241,0.999126231883064,6.32425226290024,1432.06252668534,56.9244419896469,0.999860568878974,0.0048881,0.95,0.904761904761905,0.926829268292683
siso_reverse_role_fixed,noise_only,0,nominal_nearest,amplitude_db_standardized,20,5,0.65,0.65,0.65,0,0,0.136930639376292,0.529975002603624,0.770024997396376,0.0238759867681712,1.13306855805721,1.15297757241557,0.982732522440441,0.999126231883064,6.32425226290024,1432.06252668534,56.9244419896469,0.999860568878974,0.0045131,0.98,0.933333333333333,0.95609756097561
siso_reverse_role_fixed,noise_only,0,nominal_nearest,phase_weighted,20,5,0.65,0.65,0.65,0,0,0.136930639376292,0.529975002603624,0.770024997396376,0.0187565919159922,0.316246899942483,0.329416691175171,0.960020874516996,0.999126231883064,6.32425226290024,1432.06252668534,56.9244419896469,0.999860568878974,0.00451865,0.933962264150943,0.942857142857143,0.938388625592417
siso_reverse_role_fixed,noise_only,0,nominal_nearest,complex,20,5,0.95,0.95,0.95,0,0,0.111803398874989,0.852,1,0.000742486392736438,0.0180514420157001,0.0187933783143994,0.960521398213394,0.999126231883064,6.32425226290024,1432.06252668534,56.9244419896469,0.999860568878974,0.0048481,0.990476190476191,0.990476190476191,0.990476190476191
siso_reverse_role_fixed,noise_only,0,nominal_nearest,amp_phase_joint_weighted,20,5,0.65,0.65,0.65,0,0,0.136930639376292,0.529975002603624,0.770024997396376,0.0132728279105656,0.223758436326484,0.233086201661596,0.959981477802558,0.999126231883064,6.32425226290024,1432.06252668534,56.9244419896469,0.999860568878974,0.00463345,0.933962264150943,0.942857142857143,0.938388625592417
siso_reverse_role_fixed,length,20,nominal_nearest,amplitude,20,5,0.95,0.95,0.95,0,0,0.111803398874989,0.852,1,0.00127636621579491,0.00363889473050142,0.0049145095638097,0.740439037355453,0.00997971653481693,1.11530899692015,93.7352849648263,6.02886125812804,0.999804796430563,0.0042433,0.990476190476191,0.990476190476191,0.990476190476191
siso_reverse_role_fixed,length,20,nominal_nearest,amplitude_raw_db,20,5,0.9,0.9,0.9,0,0,0.136930639376292,0.779975002603624,1,0.967192697823313,2.10661724754319,3.07120319295018,0.685925715491194,0.00997971653481693,1.11530899692015,93.7352849648263,6.02886125812804,0.999804796430563,0.0041141,0.980952380952381,0.980952380952381,0.980952380952381
siso_reverse_role_fixed,length,20,nominal_nearest,amplitude_db_standardized,20,5,0.85,0.85,0.85,0,0,0.136930639376292,0.729975002603624,0.970024997396376,0.104511444587078,0.458806143283199,0.561406802182953,0.817243648454552,0.00997971653481693,1.11530899692015,93.7352849648263,6.02886125812804,0.999804796430563,0.00401195,0.971428571428571,0.971428571428571,0.971428571428571
siso_reverse_role_fixed,length,20,nominal_nearest,phase_weighted,20,5,0.65,0.65,0.65,0,0,0.223606797749979,0.454,0.846,0.0274270262605491,0.167647103029014,0.17621910038538,0.951356025892657,0.00997971653481693,1.11530899692015,93.7352849648263,6.02886125812804,0.999804796430563,0.0039053,0.925925925925926,0.952380952380952,0.938967136150235
siso_reverse_role_fixed,length,20,nominal_nearest,complex,20,5,0.9,0.9,0.9,0,0,0.223606797749979,0.704,1,0.00136587560757198,0.0124888336740442,0.0138417220933623,0.902260108229823,0.00997971653481693,1.11530899692015,93.7352849648263,6.02886125812804,0.999804796430563,0.0039863,0.981308411214953,1,0.990566037735849
siso_reverse_role_fixed,length,20,nominal_nearest,amp_phase_joint_weighted,20,5,0.65,0.65,0.65,0,0,0.223606797749979,0.454,0.846,0.019440261617993,0.11857590146884,0.124694059035339,0.950934650665549,0.00997971653481693,1.11530899692015,93.7352849648263,6.02886125812804,0.999804796430563,0.0040939,0.925925925925926,0.952380952380952,0.938967136150235
siso_reverse_role_fixed,length,20,nuisance_aware_joint,amp_phase_joint_weighted,20,5,0.75,0.75,0.75,0,0,0,0.75,0.75,0.0255374416902624,0.0655351346866708,0.0886990307562762,0.738848374417368,0.00997971653481693,1.11530899692015,93.7352849648263,6.02886125812804,0.999804796430563,0.0609017,0.952380952380952,0.952380952380952,0.952380952380952
siso_reverse_role_fixed,load,20,nominal_nearest,amplitude,20,5,1,1,1,0,0,0,1,1,0.00205666532189039,0.00168875890433404,0.00374542422622442,0.450885881633865,0.00995439585111534,1.06639612436983,34.9147531103068,5.60927017228064,0.999860568878974,0.00477695,1,1,1
siso_reverse_role_fixed,load,20,nominal_nearest,amplitude_raw_db,20,5,1,1,1,0,0,0,1,1,1.40527666370131,1.08921570463765,2.49449236833896,0.436648240925644,0.00995439585111534,1.06639612436983,34.9147531103068,5.60927017228064,0.999860568878974,0.0043656,1,1,1
