measurement_kind,condition,snr_db,method,feature,sample_count,trials,strict_accuracy,equivalence_class_accuracy,unique_strict_accuracy,ambiguity_rate,false_unique_rate,accuracy_std,ci_low,ci_high,mean_margin,mean_intra,mean_inter,intra_inter_ratio,nmse,amplitude_rmse_db,raw_phase_rmse_deg,weighted_phase_rmse_deg,valid_phase_fraction,runtime_s,edge_precision,edge_recall,edge_f1
bidirectional_endpoint_fixed,length,20,nominal_nearest,complex,400,100,0.73,0.73,0.73,0,0,0.269867157742996,0.677106037082373,0.782893962917627,0.000961584509141722,0.0168139024801108,0.0176910699294648,0.950417501437087,0.00999284103020447,1.12037566319791,46.980880092634,5.89427408970436,0.999772727272727,0.0094286625,0.955984630163304,0.951904761904762,0.953935915829746
bidirectional_endpoint_fixed,length,20,nominal_nearest,amp_phase_joint_weighted,400,100,0.5175,0.5175,0.5175,0,0,0.244265028279539,0.46962405445721,0.56537594554279,0.0147439171409859,0.167768898954924,0.157010115717199,1.06852286675021,0.00999284103020447,1.12037566319791,46.980880092634,5.89427408970436,0.999772727272727,0.009476375,0.913679245283019,0.922380952380952,0.918009478672986
bidirectional_endpoint_fixed,length,20,nuisance_aware_joint,amp_phase_joint_weighted,400,100,0.66,0.66,0.66,0,0,0.247512881003446,0.611487475323324,0.708512524676676,0.0220693054897223,0.0794728061888152,0.0967159647807175,0.821713420002609,0.00999284103020447,1.12037566319791,46.980880092634,5.89427408970436,0.999772727272727,0.1151720225,0.938952378904591,0.944761904761905,0.941846864875682
bidirectional_endpoint_fixed,load,20,nominal_nearest,amplitude,400,100,1,1,1,0,0,0,1,1,0.00205786039162553,0.00168519425431536,0.00374305464594089,0.450218982547542,0.0099984707600529,1.09582945238628,53.993117105966,5.88408149424945,0.999799916341327,0.0078667225,1,1,1
bidirectional_endpoint_fixed,load,20,nominal_nearest,amplitude_raw_db,400,100,1,1,1,0,0,0,1,1,1.40234625862364,1.11650879792876,2.51885505655241,0.443260438914236,0.0099984707600529,1.09582945238628,53.993117105966,5.88408149424945,0.999799916341327,0.0077515575,1,1,1
bidirectional_endpoint_fixed,load,20,nominal_nearest,amplitude_db_standardized,400,100,1,1,1,0,0,0,1,1,0.163910417703098,0.240500356586207,0.404410774289304,0.594693247253001,0.0099984707600529,1.09582945238628,53.993117105966,5.88408149424945,0.999799916341327,0.0077785025,1,1,1
bidirectional_endpoint_fixed,load,20,nominal_nearest,phase_weighted,400,100,0.9125,0.9125,0.9125,0,0,0.139330107255678,0.885191298977887,0.939808701022113,0.0489831457589048,0.0344191109948591,0.0830011914520532,0.414682131578097,0.0099984707600529,1.09582945238628,53.993117105966,5.88408149424945,0.999799916341327,0.0076375275,0.983333333333333,0.983333333333333,0.983333333333333
bidirectional_endpoint_fixed,load,20,nominal_nearest,complex,400,100,1,1,1,0,0,0,1,1,0.00340797876471602,0.00240264780702762,0.00581062657174364,0.413492035215513,0.0099984707600529,1.09582945238628,53.993117105966,5.88408149424945,0.999799916341327,0.0076166475,1,1,1
bidirectional_endpoint_fixed,load,20,nominal_nearest,amp_phase_joint_weighted,400,100,0.9125,0.9125,0.9125,0,0,0.139330107255678,0.885191298977887,0.939808701022113,0.0347140855894661,0.0243679580901189,0.0587999167551133,0.414421642663292,0.0099984707600529,1.09582945238628,53.993117105966,5.88408149424945,0.999799916341327,0.0076827925,0.983333333333333,0.983333333333333,0.983333333333333
bidirectional_endpoint_fixed,load,20,nuisance_aware_joint,amp_phase_joint_weighted,400,100,0.9125,0.9125,0.9125,0,0,0.139330107255678,0.885191298977887,0.939808701022113,0.0333590391504127,0.0237410821644985,0.0568282803480654,0.417768794323666,0.0099984707600529,1.09582945238628,53.993117105966,5.88408149424945,0.999799916341327,0.0962713325,0.983333333333333,0.983333333333333,0.983333333333333
bidirectional_endpoint_fixed,endpoint,20,nominal_nearest,amplitude,400,100,1,1,1,0,0,0,1,1,0.00207038399509511,0.00166147067237592,0.00373185466747103,0.445213123345409,0.00999549576127355,1.09873656459896,48.5249844542427,5.87910336325703,0.999795733407697,0.00701397,1,1,1
bidirectional_endpoint_fixed,endpoint,20,nominal_nearest,amplitude_raw_db,400,100,1,1,1,0,0,0,1,1,1.39173896193482,1.16444184797859,2.55618080991341,0.455539703397599,0.00999549576127355,1.09873656459896,48.5249844542427,5.87910336325703,0.999795733407697,0.0068776075,1,1,1
