mode,snr_db,trial,true_id,feature,predicted_id,group_correct,numeric_tie,distance_gap,group_intra_distance,group_inter_distance,nmse,amplitude_rmse_db,raw_phase_rmse_deg,masked_phase_rmse_deg,weighted_phase_rmse_deg,valid_phase_fraction
fixed_received_snr,30,3,T6,amplitude,T6,1,0,0.0031155137879868709,0.00052662077693558065,0.0036421345649224517,0.0010087133019220436,1.6140459135308247,504.43477603890869,513.57995900992273,4.8179825818973656,0.95984383714445065
fixed_received_snr,30,4,T1,amplitude,T1,1,0,0.0073944304058684357,0.00053503820259826211,0.0079294686084666974,0.0010370989123187563,0.22419885619817376,2.2545565605518361,2.2545565605518361,2.1965107629662768,1
fixed_received_snr,30,4,T2,amplitude,T2,1,0,0.00670227074155531,0.00052232377567927851,0.0072245945172345885,0.00099500146393222155,0.306085418782503,2.5297043906358501,2.5297043906358501,2.1459628790385632,1
fixed_received_snr,30,4,T3,amplitude,T5,1,1,1.0842021724855044e-19,0.00053525272348702686,0.0047763688902192365,0.0010303190336836889,0.2773779464474902,1.8645691248662568,1.8645691248662568,1.5867888165143178,1
fixed_received_snr,30,4,T4,amplitude,T4,1,0,0.003155604812950164,0.00051057807298733691,0.0036661828859375009,0.00095905667495014093,0.55048292665587129,4.1260002690333044,4.1260002690333044,2.4201671350506531,1
fixed_received_snr,30,4,T5,amplitude,T5,1,1,3.2526065174565133e-19,0.00051744980165359736,0.0047791320023810027,0.00097835728720410968,0.27630837275109016,1.9045517388311692,1.9045517388311692,1.6117223970468484,1
fixed_received_snr,30,4,T6,amplitude,T6,1,0,0.003102627449814651,0.00052522716880277522,0.0036278546186174262,0.0009949702548631683,1.7026502179854213,20.268575374289799,9.098676242996703,4.1284249288806665,0.95872838817624095
fixed_received_snr,30,5,T1,amplitude,T1,1,0,0.0074008600215725844,0.0005171880983493094,0.007918048119921894,0.0010051460670753522,0.21698831161888948,1.4890647415410461,1.4890647415410461,1.4096160551262977,1
fixed_received_snr,30,5,T2,amplitude,T2,1,0,0.0066656117237177846,0.00052724474582080026,0.0071928564695385852,0.0010025208747098337,0.29707798621455689,2.072905326739936,2.072905326739936,1.6194743494161234,1
fixed_received_snr,30,5,T3,amplitude,T3,1,1,2.1684043449710089e-19,0.00053928493368282117,0.0047798535713116253,0.0010024105362266263,0.28379083288543,2.074358252879664,2.074358252879664,1.796020557878049,1
fixed_received_snr,30,5,T4,amplitude,T4,1,0,0.0031399811016511359,0.00054317668510179672,0.0036831577867529326,0.0010175204959998283,0.58534965563664221,4.0575804650005667,4.0575804650005667,2.1215546578260218,1
fixed_received_snr,30,5,T5,amplitude,T3,1,1,3.2526065174565133e-19,0.00051525323217504082,0.0047617990588811809,0.00097895338780255381,0.26794893206178372,1.9042611662592184,1.9042611662592184,1.557237016120945,1
fixed_received_snr,30,5,T6,amplitude,T6,1,0,0.0030959336667056381,0.00053287261713575135,0.0036288062838413897,0.0010176283096496987,1.6329737094521766,252.81121680375753,253.4991358975324,4.1507127418663323,0.96095928611266035
fixed_received_snr,30,6,T1,amplitude,T1,1,0,0.0073895482371392172,0.00053146545383008338,0.0079210136909693002,0.0009908846319307248,0.22318188663044813,1.661033582390173,1.661033582390173,1.5929529342472513,1
fixed_received_snr,30,6,T2,amplitude,T2,1,0,0.0066753353563355714,0.00052492660467726019,0.0072002619610128313,0.0010104477390491429,0.31247907244901385,2.0986194461358307,2.0986194461358307,1.6311568174052229,1
fixed_received_snr,30,6,T3,amplitude,T3,1,1,0,0.00053060360131174371,0.0047573723826302081,0.001006317749846409,0.28714073958364328,2.0043703372404647,2.0043703372404647,1.6961683842525326,1
fixed_received_snr,30,6,T4,amplitude,T4,1,0,0.003124509344778282,0.00053293354669574757,0.0036574428914740295,0.0010278183464112233,0.58198636450090502,3.9145617918737039,3.9145617918737039,2.0223187969430931,1
fixed_received_snr,30,6,T5,amplitude,T3,1,1,2.1684043449710089e-19,0.000519933831868525,0.0047598515337428648,0.00096986805852901294,0.27449491436364337,1.7792795619705015,1.7792795619705015,1.4904356630613458,1
fixed_received_snr,30,6,T6,amplitude,T6,1,0,0.0031011830103455044,0.00053736902376426421,0.0036385520341097686,0.001025232888979131,1.5497410936947951,319.16487213674753,318.97789222408443,3.8584860934209568,0.95872838817624095
fixed_received_snr,30,7,T1,amplitude,T1,1,0,0.0073905259531354527,0.00052350470546019096,0.007914030658595644,0.00099859902127549349,0.21984630479829073,1.5283249626839248,1.5283249626839248,1.451703998389773,1
fixed_received_snr,30,7,T2,amplitude,T2,1,0,0.006667527742973336,0.00052776124627584528,0.007195288989249181,0.00096684444672339419,0.31164935381747694,2.0719780715077545,2.0719780715077545,1.609629994306641,1
fixed_received_snr,30,7,T3,amplitude,T3,1,1,1.0842021724855044e-19,0.0005081556276489539,0.0047647748883280763,0.00098390089981513886,0.27107301249369886,1.8498128051640397,1.8498128051640397,1.5445014297310589,1
fixed_received_snr,30,7,T4,amplitude,T4,1,0,0.0031449854317431147,0.00054625299197431693,0.0036912384237174317,0.00099857755597965148,0.56565432395011239,3.9589522445871119,3.9589522445871119,2.1178336558554074,1
fixed_received_snr,30,7,T5,amplitude,T5,1,1,1.0842021724855044e-19,0.00052066389024135577,0.0047653268549045546,0.00097033121341153926,0.27880321422192528,1.8268838094341409,1.8268838094341409,1.5589415743168313,1
