mode,snr_db,feature,n,accuracy_mean,accuracy_std,accuracy_ci_low,accuracy_ci_high,group_accuracy_mean,group_accuracy_std,group_accuracy_ci_low,group_accuracy_ci_high,numeric_tie_rate_mean,numeric_tie_rate_std,numeric_tie_rate_ci_low,numeric_tie_rate_ci_high,distance_gap_mean,distance_gap_std,group_intra_mean,group_inter_mean,intra_inter_ratio,d_intra_ge_inter_rate,nmse_mean,nmse_std,nmse_ci_low,nmse_ci_high,amplitude_rmse_db_mean,amplitude_rmse_db_std,raw_phase_rmse_deg_mean,raw_phase_rmse_deg_std,masked_phase_rmse_deg_mean,masked_phase_rmse_deg_std,weighted_phase_rmse_deg_mean,weighted_phase_rmse_deg_std,valid_phase_fraction_mean,valid_phase_fraction_std
fixed_noise_power,20,complex,50,0.81999999999999995,0.11086139739831254,0.78927078841811182,0.85072921158188808,1,0,1,1,0.33333333333333326,5.6074730667277685e-17,0.33333333333333326,0.33333333333333326,0.0042001738867676287,2.4732194609756017e-05,0.0034055170988436328,0.0096246829361527255,0.35383161413574005,0,0.022106170127227084,0.00022656283180553542,0.022043370114251153,0.022168970140203016,2.0259254502996766,0.023346442602366974,264.69317470816998,121.36663300170227,264.70155658422613,122.66678966618019,10.756135201266467,2.042295227511183,0.99385945343000559,0.00025777298023680516
fixed_noise_power,20,cir,50,0.83999999999999997,0.11147333248304406,0.80910116866647253,0.87089883133352741,1,0,1,1,0.33333333333333326,5.6074730667277685e-17,0.33333333333333326,0.33333333333333326,0.0027789289383385917,1.6363372841823983e-05,0.0022531662429020357,0.0063679053902675189,0.35383161413574005,0,0.022106170127227084,0.00022656283180553542,0.022043370114251153,0.022168970140203016,2.0259254502996766,0.023346442602366974,264.69317470816998,121.36663300170227,264.70155658422613,122.66678966618019,10.756135201266467,2.042295227511183,0.99385945343000559,0.00025777298023680516
fixed_noise_power,20,amp_phase_joint,50,0.60999999999999988,0.14525760993018708,0.5697366447277703,0.65026335527222945,0.76999999999999991,0.081719058579669157,0.74734863261424489,0.79265136738575492,0.35666666666666669,0.058418305458977603,0.34047393853196239,0.37285939480137098,0.044297175231355922,0.0085236522578133068,1.039836204758293,1.0679270875895297,0.97369587946809921,0.17999999999999999,0.022106170127227084,0.00022656283180553542,0.022043370114251153,0.022168970140203016,2.0259254502996766,0.023346442602366974,264.69317470816998,121.36663300170227,264.70155658422613,122.66678966618019,10.756135201266467,2.042295227511183,0.99385945343000559,0.00025777298023680516
fixed_noise_power,10,amplitude,50,0.53333333333333333,0.11167656571008165,0.50237816862334961,0.56428849804331704,0.67333333333333334,0.032991443953692912,0.66418857162694278,0.6824780950397239,0.62666666666666682,0.071903185097816638,0.60673612059620841,0.64659721273712523,0.0011802127757808035,3.1128055918062109e-05,0.0068375334122238304,0.0085420722789038128,0.80045370595965937,0,0.22162556353193594,0.0024238223183473324,0.22095371426243962,0.22229741280143225,4.6359225840786449,0.042481125865176758,695.82865165225371,195.03908105628943,696.48886216705125,196.03081688403046,32.540245491228241,6.0333566122606284,0.99416434281464949,0.00019900132075212985
fixed_noise_power,10,amplitude_raw_db,50,0.49333333333333335,0.10079052613579392,0.46539562484542124,0.5212710418212454,0.66666666666666652,1.1214946133455537e-16,0.66666666666666652,0.66666666666666652,0.52999999999999992,0.064681322415267251,0.51207125213518789,0.54792874786481194,0.72931139059813321,0.026959480678035729,4.6359225840786449,5.0250338510650332,0.92256544363299797,0,0.22162556353193594,0.0024238223183473324,0.22095371426243962,0.22229741280143225,4.6359225840786449,0.042481125865176758,695.82865165225371,195.03908105628943,696.48886216705125,196.03081688403046,32.540245491228241,6.0333566122606284,0.99416434281464949,0.00019900132075212985
fixed_noise_power,10,amplitude_db_standardized,50,0.57999999999999996,0.11780301787479029,0.54734666938886622,0.6126533306111337,0.76000000000000001,0.083571089403734533,0.7368352758608171,0.78316472413918292,0.55333333333333323,0.0978220884960673,0.52621843378017652,0.58044823288648995,0.10231983368686411,0.0042724809290615746,0.8089790496658138,0.92536119409261952,0.87423057594183373,0,0.22162556353193594,0.0024238223183473324,0.22095371426243962,0.22229741280143225,4.6359225840786449,0.042481125865176758,695.82865165225371,195.03908105628943,696.48886216705125,196.03081688403046,32.540245491228241,6.0333566122606284,0.99416434281464949,0.00019900132075212985
fixed_noise_power,10,phase,50,0.26333333333333336,0.095772311243422698,0.23678660304712129,0.28988006361954544,0.26666666666666666,0.095238095238095247,0.2402680135023689,0.29306531983096445,0.050000000000000003,0.08417937871268423,0.026666666666666672,0.073333333333333334,0.058513565420498702,0.013838078760533631,3.8657147314014093,3.7784978585371238,1.0230824195565515,0.97999999999999998,0.22162556353193594,0.0024238223183473324,0.22095371426243962,0.22229741280143225,4.6359225840786449,0.042481125865176758,695.82865165225371,195.03908105628943,696.48886216705125,196.03081688403046,32.540245491228241,6.0333566122606284,0.99416434281464949,0.00019900132075212985
fixed_noise_power,10,phase_masked,50,0.24333333333333335,0.090413512124035839,0.21827198638008458,0.26839468028658209,0.2466666666666667,0.090601417097335463,0.2215532351121291,0.2717800982212043,0.043333333333333328,0.073847916282242021,0.022863735280502773,0.063802931386163886,0.056386966404928386,0.01983900750477257,3.8693825675947293,3.7802345265623423,1.0235826746742764,0.97999999999999998,0.22162556353193594,0.0024238223183473324,0.22095371426243962,0.22229741280143225,4.6359225840786449,0.042481125865176758,695.82865165225371,195.03908105628943,696.48886216705125,196.03081688403046,32.540245491228241,6.0333566122606284,0.99416434281464949,0.00019900132075212985
fixed_noise_power,10,phase_weighted,50,0.72666666666666668,0.16754868653103983,0.68022454019606771,0.77310879313726566,0.89666666666666672,0.12089049785510575,0.86315753026743636,0.93017580306589709,0.35333333333333333,0.10983392947305522,0.32288892133010649,0.38377774533656017,0.044806251588347529,0.012688944416929977,0.18077914161793465,0.23213897960704691,0.77875392544564648,0.080000000000000002,0.22162556353193594,0.0024238223183473324,0.22095371426243962,0.22229741280143225,4.6359225840786449,0.042481125865176758,695.82865165225371,195.03908105628943,696.48886216705125,196.03081688403046,32.540245491228241,6.0333566122606284,0.99416434281464949,0.00019900132075212985
fixed_noise_power,10,complex,50,0.82999999999999996,0.078895435837051872,0.80813130090746133,0.85186869909253859,1,0,1,1,0.33333333333333326,5.6074730667277685e-17,0.33333333333333326,0.33333333333333326,0.0023094215303949188,3.7512241238775757e-05,0.010044935340322905,0.013393716783028278,0.74997370058259338,0,0.22162556353193594,0.0024238223183473324,0.22095371426243962,0.22229741280143225,4.6359225840786449,0.042481125865176758,695.82865165225371,195.03908105628943,696.48886216705125,196.03081688403046,32.540245491228241,6.0333566122606284,0.99416434281464949,0.00019900132075212985
fixed_noise_power,10,cir,50,0.84333333333333338,0.11373877059520178,0.81180655459243156,0.8748601120742352,1,0,1,1,0.33333333333333326,5.6074730667277685e-17,0.33333333333333326,0.33333333333333326,0.001527964911608835,2.4818937389422268e-05,0.0066459537756055906,0.0088615824400814225,0.74997370058259327,0,0.22162556353193594,0.0024238223183473324,0.22095371426243962,0.22229741280143225,4.6359225840786449,0.042481125865176758,695.82865165225371,195.03908105628943,696.48886216705125,196.03081688403046,32.540245491228241,6.0333566122606284,0.99416434281464949,0.00019900132075212985
fixed_noise_power,10,amp_phase_joint,50,0.26333333333333336,0.095772311243422698,0.23678660304712129,0.28988006361954544,0.26666666666666666,0.095238095238095247,0.2402680135023689,0.29306531983096445,0.050000000000000003,0.08417937871268423,0.026666666666666672,0.073333333333333334,0.041385906008194182,0.0097840971471090527,2.7334911277754359,2.6718386351965693,1.0230749311604033,0.97999999999999998,0.22162556353193594,0.0024238223183473324,0.22095371426243962,0.22229741280143225,4.6359225840786449,0.042481125865176758,695.82865165225371,195.03908105628943,696.48886216705125,196.03081688403046,32.540245491228241,6.0333566122606284,0.99416434281464949,0.00019900132075212985
fixed_noise_power,0,amplitude,50,0.16666666666666663,2.8037365333638842e-17,0.16666666666666663,0.16666666666666663,0.17000000000000001,0.023570226039551584,0.16346666666666668,0.17653333333333335,0.0033333333333333331,0.02357022603955158,-0.0031999999999999989,0.0098666666666666659,0.00076468127042488108,6.6491124311819137e-05,0.012789734508442572,0.011962991050185992,1.0691084240377933,1,2.2153536579880138,0.02083512799125789,2.2095784551545266,2.221128860821501,8.6100722101250113,0.04619267647628314,1809.0789590936965,374.57416908391838,1811.8253067855765,375.5923451025825,74.061357509988142,7.9818314676217765,0.99437441903699564,0.00012490878300591669
fixed_noise_power,0,amplitude_raw_db,50,0.16666666666666663,2.8037365333638842e-17,0.16666666666666663,0.16666666666666663,0.16666666666666663,2.8037365333638842e-17,0.16666666666666663,0.16666666666666663,0,0,0,0,1.4644852504889325,0.043622778773177516,8.6100722101250113,6.089827778964632,1.413844943179799,1,2.2153536579880138,0.02083512799125789,2.2095784551545266,2.221128860821501,8.6100722101250113,0.04619267647628314,1809.0789590936965,374.57416908391838,1811.8253067855765,375.5923451025825,74.061357509988142,7.9818314676217765,0.99437441903699564,0.00012490878300591669
fixed_noise_power,0,amplitude_db_standardized,50,0.51666666666666661,0.060702613257056955,0.49984076071450134,0.53349257261883187,0.67666666666666675,0.039982989580349224,0.66558394738543136,0.68774938594790214,0.63000000000000012,0.069741992932746702,0.61066850583460597,0.64933149416539426,0.027269400634226792,0.0039412322266326703,1.249641858648749,1.2794379159996296,0.97671160360477449,0,2.2153536579880138,0.02083512799125789,2.2095784551545266,2.221128860821501,8.6100722101250113,0.04619267647628314,1809.0789590936965,374.57416908391838,1811.8253067855765,375.5923451025825,74.061357509988142,7.9818314676217765,0.99437441903699564,0.00012490878300591669
fixed_noise_power,0,phase,50,0.14333333333333331,0.11669095956993186,0.1109882495578282,0.17567841710883841,0.14666666666666667,0.11971242942834795,0.11348407417535514,0.1798492591579782,0.026666666666666665,0.061721339984836761,0.009558384072164864,0.043774949261168469,0.065381275098439176,0.013596012820715195,10.050438661631649,9.8884137774489265,1.0163853260825542,1,2.2153536579880138,0.02083512799125789,2.2095784551545266,2.221128860821501,8.6100722101250113,0.04619267647628314,1809.0789590936965,374.57416908391838,1811.8253067855765,375.5923451025825,74.061357509988142,7.9818314676217765,0.99437441903699564,0.00012490878300591669
fixed_noise_power,0,phase_masked,50,0.16333333333333333,0.12367208488781478,0.12905318034521368,0.19761348632145298,0.16666666666666669,0.13041013273932525,0.13051882210206414,0.20281451123126923,0.019999999999999997,0.054710120443219323,0.0048351283113462051,0.035164871688653787,0.06183120258603849,0.020326686509001327,10.065696148808758,9.8928095875263793,1.017475981899052,1,2.2153536579880138,0.02083512799125789,2.2095784551545266,2.221128860821501,8.6100722101250113,0.04619267647628314,1809.0789590936965,374.57416908391838,1811.8253067855765,375.5923451025825,74.061357509988142,7.9818314676217765,0.99437441903699564,0.00012490878300591669
fixed_noise_power,0,phase_weighted,50,0.4966666666666667,0.21688894929555683,0.43654811711663183,0.55678521621670163,0.57333333333333336,0.2237588595137282,0.51131054182354507,0.63535612484312165,0.27000000000000002,0.1746067820695153,0.22160146926013377,0.31839853073986624,0.024642549104197987,0.0094483385913327368,0.41145198616660084,0.39781101724048512,1.0342900732632789,0.69999999999999996,2.2153536579880138,0.02083512799125789,2.2095784551545266,2.221128860821501,8.6100722101250113,0.04619267647628314,1809.0789590936965,374.57416908391838,1811.8253067855765,375.5923451025825,74.061357509988142,7.9818314676217765,0.99437441903699564,0.00012490878300591669
fixed_noise_power,0,complex,50,0.83666666666666667,0.0857803977840563,0.81288955348800029,0.86044377984533305,1,0,1,1,0.33333333333333326,5.6074730667277685e-17,0.33333333333333326,0.33333333333333326,0.00081459568239645758,4.2775305213573277e-05,0.021688727490609204,0.022843402953730215,0.94945256337421224,0,2.2153536579880138,0.02083512799125789,2.2095784551545266,2.221128860821501,8.6100722101250113,0.04619267647628314,1809.0789590936965,374.57416908391838,1811.8253067855765,375.5923451025825,74.061357509988142,7.9818314676217765,0.99437441903699564,0.00012490878300591669
fixed_noise_power,0,cir,50,0.83333333333333348,0.095238095238095247,0.80693468016903569,0.85973198649763127,1,0,1,1,0.33333333333333326,5.6074730667277685e-17,0.33333333333333326,0.33333333333333326,0.00053895471375336079,2.830109817090124e-05,0.014349746959113969,0.015113706058275427,0.94945256337421247,0,2.2153536579880138,0.02083512799125789,2.2095784551545266,2.221128860821501,8.6100722101250113,0.04619267647628314,1809.0789590936965,374.57416908391838,1811.8253067855765,375.5923451025825,74.061357509988142,7.9818314676217765,0.99437441903699564,0.00012490878300591669
fixed_noise_power,0,amp_phase_joint,50,0.14333333333333331,0.11669095956993186,0.1109882495578282,0.17567841710883841,0.14666666666666667,0.11971242942834795,0.11348407417535514,0.1798492591579782,0.026666666666666665,0.061721339984836761,0.009558384072164864,0.043774949261168469,0.046230866698544398,0.0096136015547385548,7.1067409763023672,6.9921737200877638,1.0163850700513153,1,2.2153536579880138,0.02083512799125789,2.2095784551545266,2.221128860821501,8.6100722101250113,0.04619267647628314,1809.0789590936965,374.57416908391838,1811.8253067855765,375.5923451025825,74.061357509988142,7.9818314676217765,0.99437441903699564,0.00012490878300591669
