frequency_hz,branch_kG1_HV_mag_dB,branch_kG1_HV_phase_deg,branch_kG1_Hport_mag_dB,branch_kG1_Hport_phase_deg,baseline_kG1_HV_mag_dB,baseline_kG1_HV_phase_deg,baseline_kG1_Hport_mag_dB,baseline_kG1_Hport_phase_deg,branch_kG5_HV_mag_dB,branch_kG5_HV_phase_deg,branch_kG5_Hport_mag_dB,branch_kG5_Hport_phase_deg,baseline_kG5_HV_mag_dB,baseline_kG5_HV_phase_deg,baseline_kG5_Hport_mag_dB,baseline_kG5_Hport_phase_deg
14748412.310698584,-21.386904014631241,-831.18488892991411,-15.366304101351616,-831.18488892991411,-13.635665492712805,-837.31159889693572,-7.6150655794331801,-837.31159889693572,-24.678359217179914,-841.85157977683923,-18.657759303900288,-841.85157977683923,-18.532723334204114,-852.360335311055,-12.512123420924492,-852.360335311055
14762090.86468002,-21.350505763095825,-831.55401805122824,-15.3299058498162,-831.55401805122824,-13.566425327490588,-837.96071346272981,-7.5458254142109631,-837.96071346272981,-24.661373190790226,-842.44373581944183,-18.640773277510601,-842.44373581944183,-18.516379916790367,-853.14866870424862,-12.495780003510744,-853.14866870424862
14775769.418661457,-21.313090988837402,-831.92600802243373,-15.292491075557779,-831.92600802243373,-13.49609470276754,-838.6205950407757,-7.4754947894879162,-838.6205950407757,-24.643905671409314,-843.03811069371216,-18.623305758129689,-843.03811069371216,-18.499995794555616,-853.94113520763847,-12.479395881275991,-853.94113520763847
14789447.972642891,-21.274660033564182,-832.30094985386756,-15.25406012028456,-832.30094985386756,-13.424694319397856,-839.29158486779966,-7.4040944061182312,-839.29158486779966,-24.625962067600856,-843.63475758448953,-18.605362154321231,-843.63475758448953,-18.483588223393735,-854.73775629517047,-12.462988310114111,-854.73775629517047
14803126.526624328,-21.235213263355973,-832.67893618890059,-15.214613350076352,-832.67893618890059,-13.352246837116184,-839.97403196223411,-7.3316469238365611,-839.97403196223411,-24.607547922810426,-844.23372940115746,-18.586948009530801,-844.23372940115746,-18.467174699849348,-855.53855038200095,-12.446574786569721,-855.53855038200095
14816805.080605764,-21.194751076612622,-833.06006136602696,-15.174151163332997,-833.06006136602696,-13.278777014438926,-840.66829301602638,-7.2581771011593048,-840.66829301602638,-24.588668917748485,-844.83507876522413,-18.568069004468864,-844.83507876522413,-18.450772950284001,-856.34353271946634,-12.430173037004376,-856.34353271946634
14830483.6345872,-21.153273912440991,-833.44442148180644,-15.132673999161369,-833.44442148180644,-13.204311855934566,-841.3747322355066,-7.1837119426549449,-841.3747322355066,-24.569330872786619,-845.43885799682801,-18.548730959506994,-845.43885799682801,-18.434400919068523,-857.15271529043207,-12.413801005788901,-857.15271529043207
14844162.188568637,-21.11078225950714,-833.83211445464758,-15.090182346227518,-833.83211445464758,-13.12888076693681,-842.09372112485516,-7.1082808536571864,-842.09372112485516,-24.549539750361376,-846.04511910013946,-18.528939837081751,-846.04511910013946,-18.418076755777079,-857.96610670538178,-12.397476842497454,-857.96610670538178
14857840.742550073,-21.067276665380831,-834.22324008941803,-15.046676752101209,-834.22324008941803,-13.052515715709688,-842.82563820515588,-7.0319158024300643,-842.82563820515588,-24.529301657379769,-846.6539137476376,-18.508701744100144,-846.6539137476376,-18.401818801360918,-858.78371209963575,-12.381218888081293,-858.78371209963575
14871519.29653151,-21.022757746401403,-834.61790014285407,-15.002157833121776,-834.61790014285407,-12.975251402999682,-843.57086866141753,-6.9546514897200575,-843.57086866141753,-24.508622847620124,-847.26529326323157,-18.488022934340499,-847.26529326323157,-18.385645573283213,-859.60553303210497,-12.365045660003588,-859.60553303210497
14885197.850512946,-20.977226198095593,-835.01619838974034,-14.956626284815968,-835.01619838974034,-12.897125438818618,-844.32980390934415,-6.8765255255389937,-844.32980390934415,-24.487509724121821,-847.87930860420465,-18.466909810842196,-847.87930860420465,-18.369575749599328,-860.43156738600806,-12.348975836319704,-860.43156738600806
14898876.404494382,-20.930682806179139,-835.418240689816,-14.910082892899513,-835.418240689816,-12.818178526194203,-845.10284107302982,-6.7975786129145765,-845.10284107302982,-24.465968841556812,-848.49601034195575,-18.445368928277187,-848.49601034195575,-18.353628151971154,-861.26180927200039,-12.333028238691529,-861.26180927200039
14912554.958475819,-20.883128458175978,-835.82413505535703,-14.862528544896357,-835.82413505535703,-12.738454651500572,-845.89038236412557,-6.7178547382209484,-845.89038236412557,-24.444006908575648,-849.11544864151631,-18.423406995296027,-849.11544864151631,-18.337821727607682,-862.09624893418072,-12.317221814328061,-862.09624893418072
14926233.512457255,-20.834564155690156,-836.23399171937331,-14.813964242410531,-836.23399171937331,-12.658001280833842,-846.69283435245904,-6.6374013675542178,-846.69283435245904,-24.421630790120648,-849.73767323981531,-18.401030876841023,-849.73767323981531,-18.322175530129055,-862.93487265945691,-12.301575616849432,-862.93487265945691
14939912.066438692,-20.784991027367681,-836.64792320434628,-14.764391114088058,-836.64792320434628,-12.57686956173095,-847.51060711750051,-6.5562696484513259,-847.51060711750051,-24.398847509697674,-850.36273342267771,-18.378247596418049,-850.36273342267771,-18.306708699355486,-863.7776626907729,-12.286108786075861,-863.7776626907729
14953590.620420126,-20.734410342587054,-837.06604439141722,-14.713810429307433,-837.06604439141722,-12.495114529336904,-848.34411326957695,-6.47451461605728,-848.34411326957695,-24.375664251598714,-850.99067800052626,-18.355064338319089,-850.99067800052626,-18.291440440028268,-864.62459714470197,-12.270840526748643,-864.62459714470197
14967269.174401563,-20.682823525918799,-837.48847258993044,-14.662223612639178,-837.48847258993044,-12.412795315906745,-849.1937668292951,-6.3921954026271219,-849.1937668292951,-24.35208836306575,-851.62155528277992,-18.331488449786125,-851.62155528277992,-18.276389999474784,-865.4756499339403,-12.255790086195162,-865.4756499339403
14980947.728382999,-20.630232172397132,-837.91532760720656,-14.609632259117507,-837.91532760720656,-12.329975362283932,-850.05998195328903,-6.3093754490043077,-850.05998195328903,-24.328127356387554,-852.25541305091531,-18.307527443107929,-852.25541305091531,-18.261576644236158,-866.33079069521841,-12.240976730956536,-866.33079069521841
14994626.282364435,-20.576638063647188,-838.3467318184172,-14.556038150367563,-838.3467318184172,-12.2467226297195,-850.94317149422932,-6.2261227164398756,-850.94317149422932,-24.303788910918996,-852.89229853019162,-18.283188997639371,-852.89229853019162,-18.247019635681045,-867.1899847231831,-12.22641972240142,-867.1899847231831
15008304.836345872,-20.522043184914985,-838.78281023640272,-14.501443271635363,-838.78281023640272,-12.163109810094406,-851.84374538297061,-6.1425098968147811,-851.84374538297061,-24.27908087501342,-853.53225836001013,-18.258480961733795,-853.53225836001013,-18.232738204636675,-868.05319291077876,-12.21213829135705,-868.05319291077876
15021983.390327308,-20.466449743047463,-839.22369058125832,-14.445849829767841,-839.22369058125832,-12.079214532271173,-852.76210882091982,-6.05861461899155,-852.76210882091982,-24.254011267857301,-854.17533856290765,-18.233411354577679,-854.17533856290765,-18.218751525073685,-868.92037169667833,-12.198151611794064,-868.92037169667833
15035661.944308745,-20.409860185473331,-839.66950334949456,-14.38926027219371,-839.66950334949456,-11.995119561938903,-853.69866027112892,-5.9745196486592791,-853.69866027112892,-24.228588281196551,-854.82158451216662,-18.207988367916926,-854.82158451216662,-18.205078686888648,-869.79147302029492,-12.184478773609024,-869.79147302029492
15049340.498290181,-20.352277220236189,-840.12038188254132,-14.331677306956569,-840.12038188254132,-11.91091299192518,-854.65378923737092,-5.8903130786455549,-854.65378923737092,-24.20282028094303,-855.4710408980369,-18.182220367663405,-855.4710408980369,-18.191738667834912,-870.66644428490815,-12.171138754555288,-870.66644428490815
15063019.052271618,-20.293703837134139,-840.5764624343517,-14.273103923854521,-840.5764624343517,-11.826688419534095,-855.62787382157387,-5.8060885062544711,-855.62787382157387,-24.176715808649675,-856.12375169256802,-18.15611589537005,-856.12375169256802,-18.178750304659268,-871.54522832942291,-12.158150391379642,-871.54522832942291
15076697.606253054,-20.234143330021318,-841.03788423782419,-14.213543416741693,-841.03788423782419,-11.742545107036349,-856.62127805152386,-5.7219451937567243,-856.62127805152386,-24.150283582842086,-856.77976011304372,-18.129683669562461,-856.77976011304372,-18.166132263509041,-872.42776340926412,-12.145532350229416,-872.42776340926412
15090376.16023449,-20.173599320328833,-841.5047895697254,-14.152999407049208,-841.5047895697254,-11.658588120992109,-857.63434897278205,-5.6379882077124845,-857.63434897278205,-24.123532500194088,-857.4391085840283,-18.102932586914463,-857.4391085840283,-18.153903009681276,-873.31398318689253,-12.133303096401651,-873.31398318689253
15104054.714215925,-20.112075781864345,-841.9773238137717,-14.09147586858472,-841.9773238137717,-11.574928445637983,-858.66741350133066,-5.5543285323583618,-858.66741350133066,-24.096471636534321,-858.10183869802415,-18.075871723254696,-858.10183869802415,-18.14208077679244,-874.20381673240297,-12.121480863512819,-874.20381673240297
15117733.268197361,-20.049577066950455,-842.45563552148087,-14.028977153670832,-842.45563552148087,-11.491683065128257,-859.72077503666208,-5.4710831518486334,-859.72077503666208,-24.069110247670544,-858.76799117475514,-18.048510334390919,-858.76799117475514,-18.130683535454207,-875.09718853463539,-12.110083622174583,-875.09718853463539
15131411.822178798,-19.986107933964423,-842.93987647036283,-13.965508020684798,-842.93987647036283,-11.408975009002793,-860.79470983886131,-5.3883750957231697,-860.79470983886131,-24.041457770018084,-859.43760581908407,-18.020857856738459,-859.43760581908407,-18.119728961547107,-875.99401852319988,-12.099129048267486,-875.99401852319988
15145090.376160234,-19.921673576341583,-843.43020171898297,-13.901073663061961,-843.43020171898297,-11.326933354873091,-861.88946317781404,-5.306333441593468,-861.88946317781404,-24.013523821018268,-860.11072147758796,-17.992923907738646,-860.11072147758796,-18.109234404190524,-876.89422210178168,-12.088634490910897,-876.89422210178168
15158768.930141671,-19.856279653107091,-843.92676965837018,-13.835679739827466,-843.92676965837018,-11.245693182000554,-863.00524526795061,-5.2250932687209284,-863.00524526795061,-23.985318199332593,-860.78737599380918,-17.964718286052971,-860.78737599380918,-18.099216853513365,-877.79771019303894,-12.078616940233742,-877.79771019303894
15172447.484123107,-19.789932321000244,-844.42974205919916,-13.76933240772062,-844.42974205919916,-11.165395469202231,-864.14222700800997,-5.1447955559226068,-864.14222700800997,-23.956850884797912,-861.46760616221445,-17.936250971518291,-861.46760616221445,-18.089692908335362,-878.70438929537761,-12.069092995055739,-878.70438929537761
15186126.038104543,-19.722638268256002,-844.93928411411707,-13.702038354976375,-844.93928411411707,-11.086186930393286,-865.30053555208508,-5.0655870171136623,-865.30053555208508,-23.928132038127764,-862.15144768089135,-17.907532124848139,-862.15144768089135,-18.080678743874017,-879.61416155182565,-12.060078830594394,-879.61416155182565
15199804.59208598,-19.654404750108686,-845.45556447451997,-13.633804836829064,-845.45556447451997,-11.00821978108398,-866.48024974570183,-4.9876198678043568,-866.48024974570183,-23.899172000344514,-862.83893510302551,-17.878572087064889,-862.83893510302551,-18.072190079596911,-880.52692483117698,-12.051590166317288,-880.52692483117698
15213483.146067416,-19.585239626081396,-845.97875528102668,-13.564639712801769,-845.97875528102668,-10.931651429326479,-867.68139546876705,-4.9110515160468537,-867.68139546876705,-23.869981291927218,-863.53010178719865,-17.849381378647593,-863.53010178719865,-18.064242147342977,-881.44257282152159,-12.043642234063354,-881.44257282152159
15227161.700048853,-19.515151399123873,-846.50903218681958,-13.494551485844251,-846.50903218681958,-10.856644084981561,-868.90394093577822,-4.8360441717019373,-868.90394093577822,-23.840570611659373,-864.22497984656331,-17.819970698379752,-864.22497984656331,-18.056849659839461,-882.3609951362148,-12.036249746559839,-882.3609951362148
15240840.254030289,-19.44414925665939,-847.04657437295646,-13.423549343379769,-847.04657437295646,-10.783364281777262,-870.14779201255283,-4.7627643684976366,-870.14779201255283,-23.810950835161076,-864.92360009695142,-17.790350921881451,-864.92360009695142,-18.05002677974397,-883.2820774322787,-12.029426866464345,-883.2820774322787
15254518.808011724,-19.372243113598405,-847.59156455466871,-13.351643200318781,-847.59156455466871,-10.71198230748962,-871.41278761762078,-4.691382394209997,-871.41278761762078,-23.781133013089743,-865.62599200397688,-17.760533099810118,-865.62599200397688,-18.043787089342665,-884.20570154115319,-12.023187176063042,-884.20570154115319
15268197.36199316,-19.299443657373477,-848.14418897758344,-13.278843744093853,-848.14418897758344,-10.642671538709184,-872.69869528510344,-4.622071625429558,-872.69869528510344,-23.751128368993939,-866.33218362921355,-17.730528455714317,-866.33218362921355,-18.038143561036335,-885.13174561166181,-12.017543647756714,-885.13174561166181
15281875.915974597,-19.225762395044374,-848.70463740271532,-13.205162481764749,-848.70463740271532,-10.575607678084694,-874.00520697395712,-4.5550077648050697,-874.00520697395712,-23.720948296804309,-867.04220157551663,-17.700348383524684,-867.04220157551663,-18.033108528746187,-886.06008426497147,-12.012508615466562,-886.06008426497147
15295554.469956033,-19.151211702517713,-849.27310307897983,-13.130611789238088,-849.27310307897983,-10.51096789366108,-875.33193521553233,-4.4903679803814569,-875.33193521553233,-23.690604357946356,-867.75607093158555,-17.670004444666731,-867.75607093158555,-18.028693660370081,-886.99058876126639,-12.008093747090456,-886.99058876126639
15309233.023937469,-19.075804875916987,-849.84978270188026,-13.055204962637362,-849.84978270188026,-10.448929861945849,-876.67840969703138,-4.4283299486662253,-876.67840969703138,-23.660108278059568,-868.47381521585669,-17.639508364779942,-868.47381521585669,-18.024909931417987,-887.92312717778327,-12.004310018138362,-887.92312717778327
15322911.577918906,-18.999556185131318,-850.43487635691497,-12.978956271851693,-850.43487635691497,-10.389670718627144,-878.04407438215094,-4.3690708053475191,-878.04407438215094,-23.629471943308033,-869.19545631983033,-17.608872030028408,-869.19545631983033,-18.021767599952444,-888.85756459777929,-12.001167686672819,-888.85756459777929
15336590.131900342,-18.922480929560233,-851.02858744614912,-12.901881016280608,-851.02858744614912,-10.333365923386474,-879.4282852715462,-4.3127660101068495,-879.4282852715462,-23.598707396267685,-869.92101445094647,-17.578107482988059,-869.92101445094647,-18.019276182955917,-889.79376330994319,-11.998676269676293,-889.79376330994319
15350268.685881779,-18.844595496059799,-851.63112259627383,-12.823995582780174,-851.63112259627383,-10.280188047946151,-880.83030890423652,-4.2595881346665267,-880.83030890423652,-23.56782683137601,-870.65050807512614,-17.547226918096385,-870.65050807512614,-18.017444434241888,-890.73158301768819,-11.996844520962263,-890.73158301768819
