mode,snr_db,pilot_spacing,input_mode,measurement_kind,observation_mode,feature,trial,true_id,predicted_id,true_class,predicted_class,strict_correct,class_correct,strict_unique_correct,unique_identification,physically_ambiguous_class,ambiguous,false_unique,best_distance,second_best_distance,distance_margin,cfr_nmse,amplitude_rmse_db,weighted_phase_rmse_deg,circular_delay_error_s,view_count,frequency_count,edge_precision,edge_recall,edge_f1,seed,runtime_s
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000196211822166332,0.00580038733111241,0.00560417550894607,0.000157760467322324,0.239148422579425,0.869147196593257,0,2,1793,1,1,1,90290822,404.074285
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,1,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000157760467322324,0.239148422579425,0.869147196593257,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290822,404.076139
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,2,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000215563572785335,0.00474512739300917,0.00452956382022383,0.00016354534472821,0.236222910203543,0.985376059279684,0,2,1793,1,1,1,90290823,404.08819
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,2,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00388014591030223,0.0920031610842683,0.0881230151739661,0.00016354534472821,0.236222910203543,0.985376059279684,0,2,1793,1,1,1,90290823,404.094847
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,2,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000199751787894904,0.00580380026514431,0.0056040484772494,0.00016354534472821,0.236222910203543,0.985376059279684,0,2,1793,1,1,1,90290823,404.104604
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,2,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.00016354534472821,0.236222910203543,0.985376059279684,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290823,404.106687
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,3,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000204207473293466,0.00473807048016164,0.00453386300686817,0.000152827471617175,0.230292925883736,0.875619884333783,0,2,1793,1,1,1,90290824,404.1183
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,3,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00344330318981302,0.0920192277126591,0.0885759245228461,0.000152827471617175,0.230292925883736,0.875619884333783,0,2,1793,1,1,1,90290824,404.124516
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,3,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000192839470099337,0.00579673031409782,0.00560389084399848,0.000152827471617175,0.230292925883736,0.875619884333783,0,2,1793,1,1,1,90290824,404.133685
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,3,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000152827471617175,0.230292925883736,0.875619884333783,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290824,404.135613
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,4,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000212528548170966,0.00474731339549692,0.00453478484732595,0.000160650318271824,0.213170040640196,0.979129785978114,0,2,1793,1,1,1,90290825,404.146664
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,4,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00385455964675111,0.091895621951074,0.0880410623043229,0.000160650318271824,0.213170040640196,0.979129785978114,0,2,1793,1,1,1,90290825,404.152982
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,4,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000197676269285039,0.00580028048523412,0.00560260421594908,0.000160650318271824,0.213170040640196,0.979129785978114,0,2,1793,1,1,1,90290825,404.162343
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,4,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000160650318271824,0.213170040640196,0.979129785978114,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290825,404.164401
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,5,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000206171195388439,0.00473691113970203,0.00453073994431359,0.000152763035353387,0.225400605859801,0.945101189318014,0,2,1793,1,1,1,90290826,404.175769
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,5,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00373892526638569,0.0921751188112951,0.0884361935449094,0.000152763035353387,0.225400605859801,0.945101189318014,0,2,1793,1,1,1,90290826,404.181941
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,5,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000193015478854255,0.00580623947693073,0.00561322399807648,0.000152763035353387,0.225400605859801,0.945101189318014,0,2,1793,1,1,1,90290826,404.190856
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,5,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000152763035353387,0.225400605859801,0.945101189318014,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290826,404.192825
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,6,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000208347302065621,0.00474261960193551,0.00453427229986989,0.000155092478211901,0.218407633285017,0.973023012497084,0,2,1793,1,1,1,90290827,404.203674
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,6,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00385310636961624,0.0920543399798644,0.0882012336102482,0.000155092478211901,0.218407633285017,0.973023012497084,0,2,1793,1,1,1,90290827,404.209549
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,6,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000194516006113418,0.00580533935986458,0.00561082335375117,0.000155092478211901,0.218407633285017,0.973023012497084,0,2,1793,1,1,1,90290827,404.218869
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,6,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000155092478211901,0.218407633285017,0.973023012497084,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290827,404.220877
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,7,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000200405931080326,0.00474404765084458,0.00454364171976426,0.000147913863670444,0.220824716055688,0.837587297604777,0,2,1793,1,1,1,90290828,404.23233
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,7,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00329722204883851,0.0920128345937151,0.0887156125448766,0.000147913863670444,0.220824716055688,0.837587297604777,0,2,1793,1,1,1,90290828,404.238676
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,7,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000189981450982903,0.00580660701481617,0.00561662556383326,0.000147913863670444,0.220824716055688,0.837587297604777,0,2,1793,1,1,1,90290828,404.248445
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,7,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000147913863670444,0.220824716055688,0.837587297604777,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290828,404.250649
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,8,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000207584035419945,0.00474907164128734,0.00454148760586739,0.000156017184143657,0.234722169488067,0.937024435776782,0,2,1793,1,1,1,90290829,404.262174
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,8,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00368416153433189,0.0920417214594987,0.0883575599251668,0.000156017184143657,0.234722169488067,0.937024435776782,0,2,1793,1,1,1,90290829,404.268394
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,8,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000195154633264725,0.00580535490382692,0.00561020027056219,0.000156017184143657,0.234722169488067,0.937024435776782,0,2,1793,1,1,1,90290829,404.277604
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,8,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000156017184143657,0.234722169488067,0.937024435776782,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290829,404.279573
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,9,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000214027714187786,0.00474225914584953,0.00452823143166174,0.000161978208992355,0.219208441000458,0.923474415794469,0,2,1793,1,1,1,90290830,404.291027
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,9,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00365445708454267,0.0921471451741067,0.088492688089564,0.000161978208992355,0.219208441000458,0.923474415794469,0,2,1793,1,1,1,90290830,404.297158
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,9,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000198666533874511,0.00580960594647963,0.00561093941260512,0.000161978208992355,0.219208441000458,0.923474415794469,0,2,1793,1,1,1,90290830,404.306309
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,9,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000161978208992355,0.219208441000458,0.923474415794469,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290830,404.308357
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,10,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000208906982110775,0.00473633667407183,0.00452742969196105,0.000160877990697352,0.245747148890317,1.04590158611026,0,2,1793,1,1,1,90290831,404.320204
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,10,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00411168823118521,0.0920197247415767,0.0879080365103915,0.000160877990697352,0.245747148890317,1.04590158611026,0,2,1793,1,1,1,90290831,404.326902
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,10,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000197958352011089,0.00580509282413268,0.00560713447212159,0.000160877990697352,0.245747148890317,1.04590158611026,0,2,1793,1,1,1,90290831,404.336204
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,10,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000160877990697352,0.245747148890317,1.04590158611026,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290831,404.338226
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,11,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000203771111344739,0.00474088447027398,0.00453711335892925,0.000149905558671767,0.223571690668991,0.802204489471177,0,2,1793,1,1,1,90290832,404.349738
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,11,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00315768616998612,0.0920067815604014,0.0888490953904153,0.000149905558671767,0.223571690668991,0.802204489471177,0,2,1793,1,1,1,90290832,404.356211
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,11,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000191188112681104,0.00580477862371818,0.00561359051103708,0.000149905558671767,0.223571690668991,0.802204489471177,0,2,1793,1,1,1,90290832,404.365376
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,11,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000149905558671767,0.223571690668991,0.802204489471177,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290832,404.367374
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,12,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00021010175507493,0.00473696699489124,0.00452686523981631,0.000156176959351861,0.229881750437372,0.809548538518587,0,2,1793,1,1,1,90290833,404.378501
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,12,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00318383258582072,0.0920669649238941,0.0888831323380734,0.000156176959351861,0.229881750437372,0.809548538518587,0,2,1793,1,1,1,90290833,404.385166
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,12,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000195215658424974,0.00580091517952696,0.00560569952110199,0.000156176959351861,0.229881750437372,0.809548538518587,0,2,1793,1,1,1,90290833,404.394455
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,12,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000156176959351861,0.229881750437372,0.809548538518587,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290833,404.396701
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,13,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000205396433076572,0.00473860660232383,0.00453321016924726,0.000151237293182811,0.219032258939316,0.960816022655617,0,2,1793,1,1,1,90290834,404.408694
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,13,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.003777795367782,0.0918968723020667,0.0881190769342847,0.000151237293182811,0.219032258939316,0.960816022655617,0,2,1793,1,1,1,90290834,404.415259
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,13,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00019202315681446,0.0057953967394598,0.00560337358264534,0.000151237293182811,0.219032258939316,0.960816022655617,0,2,1793,1,1,1,90290834,404.424144
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,13,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000151237293182811,0.219032258939316,0.960816022655617,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290834,404.426068
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,14,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000202573304950657,0.00474713082108177,0.00454455751613111,0.000152055487716716,0.21805924622884,0.862237852487186,0,2,1793,1,1,1,90290835,404.436964
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,14,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00339324022485992,0.0920699900940169,0.088676749869157,0.000152055487716716,0.21805924622884,0.862237852487186,0,2,1793,1,1,1,90290835,404.443186
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,14,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000192554938185021,0.00580704279548856,0.00561448785730354,0.000152055487716716,0.21805924622884,0.862237852487186,0,2,1793,1,1,1,90290835,404.452477
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,14,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000152055487716716,0.21805924622884,0.862237852487186,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290835,404.454444
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,15,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000217033107215158,0.00473464633666116,0.00451761322944601,0.000161450928720643,0.237748107653099,0.875089728987841,0,2,1793,1,1,1,90290836,404.466091
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,15,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00344822783928063,0.0921743690695366,0.088726141230256,0.000161450928720643,0.237748107653099,0.875089728987841,0,2,1793,1,1,1,90290836,404.472428
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,15,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00019824835804757,0.00580494488863191,0.00560669653058433,0.000161450928720643,0.237748107653099,0.875089728987841,0,2,1793,1,1,1,90290836,404.482087
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,15,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000161450928720643,0.237748107653099,0.875089728987841,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290836,404.484163
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,16,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000211386300953111,0.00473371787808908,0.00452233157713597,0.000159282094612193,0.231809513611027,0.811186333559144,0,2,1793,1,1,1,90290837,404.495681
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,16,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00319648021281446,0.0920203590332141,0.0888238788203996,0.000159282094612193,0.231809513611027,0.811186333559144,0,2,1793,1,1,1,90290837,404.502018
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,16,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000197135178443545,0.00580041678912815,0.00560328161068461,0.000159282094612193,0.231809513611027,0.811186333559144,0,2,1793,1,1,1,90290837,404.511799
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,16,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000159282094612193,0.231809513611027,0.811186333559144,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290837,404.513836
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,17,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000208593153780908,0.0047295863787009,0.00452099322491999,0.000153021104269843,0.235970875784739,0.814203661663132,0,2,1793,1,1,1,90290838,404.525663
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,17,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00320953119169507,0.0921001665448952,0.0888906353532002,0.000153021104269843,0.235970875784739,0.814203661663132,0,2,1793,1,1,1,90290838,404.532521
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,17,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000192936024161506,0.00580349154464462,0.00561055552048312,0.000153021104269843,0.235970875784739,0.814203661663132,0,2,1793,1,1,1,90290838,404.542923
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,17,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000153021104269843,0.235970875784739,0.814203661663132,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290838,404.545222
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,18,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000212645683154877,0.00473183936964235,0.00451919368648748,0.000156591248285536,0.234312373607229,0.872807038092684,0,2,1793,1,1,1,90290839,404.557545
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,18,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00345199236191625,0.0920699010381361,0.0886179086762198,0.000156591248285536,0.234312373607229,0.872807038092684,0,2,1793,1,1,1,90290839,404.56401
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,18,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000195264837670042,0.00580296941446095,0.00560770457679091,0.000156591248285536,0.234312373607229,0.872807038092684,0,2,1793,1,1,1,90290839,404.573321
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,18,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000156591248285536,0.234312373607229,0.872807038092684,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290839,404.575492
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,19,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000210293414800122,0.00474284357174349,0.00453255015694337,0.000158762564266054,0.22376713658128,0.86409244665903,0,2,1793,1,1,1,90290840,404.588325
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,19,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00340299675269744,0.092039953019166,0.0886369562664685,0.000158762564266054,0.22376713658128,0.86409244665903,0,2,1793,1,1,1,90290840,404.595868
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,19,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000196799717138886,0.00580095612814416,0.00560415641100528,0.000158762564266054,0.22376713658128,0.86409244665903,0,2,1793,1,1,1,90290840,404.605884
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,19,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000158762564266054,0.22376713658128,0.86409244665903,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290840,404.608185
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,20,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000205338290147654,0.0047426886162408,0.00453735032609315,0.000155015052330769,0.229717636861805,0.797015395986776,0,2,1793,1,1,1,90290841,404.620605
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,20,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00313473912499422,0.0920472493699798,0.0889125102449856,0.000155015052330769,0.229717636861805,0.797015395986776,0,2,1793,1,1,1,90290841,404.627062
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,20,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000194042593452099,0.00580178994073892,0.00560774734728682,0.000155015052330769,0.229717636861805,0.797015395986776,0,2,1793,1,1,1,90290841,404.641342
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,20,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000155015052330769,0.229717636861805,0.797015395986776,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290841,404.644322
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,21,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000211099050938522,0.00473872261555448,0.00452762356461596,0.000158957446623691,0.225683305293025,0.815004178560096,0,2,1793,1,1,1,90290842,404.661909
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,21,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00320513435281468,0.0920450960488573,0.0888399616960426,0.000158957446623691,0.225683305293025,0.815004178560096,0,2,1793,1,1,1,90290842,404.669777
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,21,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00019650897109408,0.00580288291035198,0.0056063739392579,0.000158957446623691,0.225683305293025,0.815004178560096,0,2,1793,1,1,1,90290842,404.681859
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,21,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000158957446623691,0.225683305293025,0.815004178560096,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290842,404.684857
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,22,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000204453874936577,0.00474371275431029,0.00453925887937371,0.000153721229382909,0.214154841107072,0.975133118687621,0,2,1793,1,1,1,90290843,404.698587
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,22,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00383560873001503,0.0921399299138662,0.0883043211838512,0.000153721229382909,0.214154841107072,0.975133118687621,0,2,1793,1,1,1,90290843,404.708704
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,22,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.000193681933373161,0.00580758575281178,0.00561390381943862,0.000153721229382909,0.214154841107072,0.975133118687621,0,2,1793,1,1,1,90290843,404.718882
audit,30,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,22,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.000153721229382909,0.214154841107072,0.975133118687621,0,2,1793,0.8,0.666666666666667,0.727272727272727,90290843,404.721148
