sample_id,replicate_id,grid_id,topology_id,category,outlier_dimension,outlier_severity,eta,in_distance,ext_distance,lambda,relative_improvement,extended_outside,boundary_hit,outward_decrease,minimum_boundary_distance,minimum_sensitivity,condition_number,effective_rank,optimization_converged,experiment_scientific_hash
final04_test_out_source_impedance_ohm_near,final04,B_ofdm_active_subcarriers,G004,parameter_out_of_domain,source_impedance_ohm,near,0.5,0.133338137467649,0.0500872337566862,0.0152703279179447,0.624359281533665,1,1,1,2.16898939150667e-05,0.446402608497026,226.574746052551,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final04_test_out_source_impedance_ohm_near,final04,B_ofdm_active_subcarriers,G007,parameter_out_of_domain,source_impedance_ohm,near,0.5,0.131977979306722,0.0281792092851821,0.0166241191859474,0.786485522554645,1,1,1,5.05379990443089e-06,0.540106561306616,168.07900210021,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final04_test_out_receiver_impedance_ohm_medium,final04,B_ofdm_active_subcarriers,G001,parameter_out_of_domain,receiver_impedance_ohm,medium,0.5,0.0773117176841971,0.00265075226971067,0.00597007520368562,0.965713447455609,1,1,1,0.000106523554231353,0,Inf,3,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final04_test_out_joint_parameter_set_far,final04,B_ofdm_active_subcarriers,G004,parameter_out_of_domain,joint_parameter_set,far,0.5,0.261028256072577,0.139499053151728,0.0486757646380622,0.465578726031074,1,1,1,0,0.511560050404026,215.553569525124,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final04_test_out_joint_parameter_set_far,final04,B_ofdm_active_subcarriers,G007,parameter_out_of_domain,joint_parameter_set,far,0.5,0.261028256072577,0.139241978038617,0.0487474220201842,0.466563581529011,1,1,1,0,0.464854894412605,182.219698601325,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_in_01,final05,B_ofdm_active_subcarriers,G001,parameter_in_domain,,,0.5,0.0500610076488836,0.00364988488062622,0.00249278282717976,0.92709126218248,1,1,0,0,0,Inf,3,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_in_02,final05,B_ofdm_active_subcarriers,G002,parameter_in_domain,,,0.5,0.0047959426687419,0.00311976197665011,1.32681512909074e-05,0.349499734987866,0,1,0,0.000255121736982833,0.796361620994412,209.56730829164,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_in_02,final05,B_ofdm_active_subcarriers,G005,parameter_in_domain,,,0.5,0.0038660560198924,0.0021843977606144,1.01747955723691e-05,0.434980313319368,0,1,0,0.000255647456684494,0.789152178283962,186.065834121276,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_in_03,final05,B_ofdm_active_subcarriers,G003,parameter_in_domain,,,0.5,0.0348647655041223,0.0173789339158558,0.00091352452960575,0.501533032989924,1,1,1,0,0.715735056098385,246.201612492526,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_in_04,final05,B_ofdm_active_subcarriers,G004,parameter_in_domain,,,0.5,0.00581494648543757,0.00423163513288688,1.59068667306202e-05,0.272283047873872,0,1,0,0.000422392833031027,0.608304607691238,262.788955172875,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_in_04,final05,B_ofdm_active_subcarriers,G007,parameter_in_domain,,,0.5,0.00581159832414817,0.00423306769401382,1.58558129791383e-05,0.271617297311081,0,1,0,0.000422197910232014,0.595405022575005,209.683876344978,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_in_05,final05,B_ofdm_active_subcarriers,G002,parameter_in_domain,,,0.5,0.0501780836422011,0.00563849313665517,0.00248604747315162,0.887630361140363,0,1,0,0,0.807878174136748,212.212163195898,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_in_05,final05,B_ofdm_active_subcarriers,G005,parameter_in_domain,,,0.5,0.0501780836422011,0.00626064448319311,0.00247864440865879,0.875231494914984,0,1,0,0,0.795804428552176,189.997504295616,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_in_06,final05,B_ofdm_active_subcarriers,G006,parameter_in_domain,,,0.5,0.0201229752395229,0.0033152363140018,0.000393943340672774,0.835251185504333,0,1,0,0.0184353827242212,0.614364494417944,295.571148036714,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_in_07,final05,B_ofdm_active_subcarriers,G004,parameter_in_domain,,,0.5,0.100378191692922,0.0684621195242778,0.0053887195577844,0.317958230070172,1,1,1,2.31213392609675e-05,0.613608279772934,246.681263793972,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_in_07,final05,B_ofdm_active_subcarriers,G007,parameter_in_domain,,,0.5,0.0281328532207612,0.00657466915005255,0.00074823115590824,0.766299240989643,1,1,0,0,0.549415027919963,193.122332540297,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_out_main_length_scale_medium,final05,B_ofdm_active_subcarriers,G004,parameter_out_of_domain,main_length_scale,medium,0.5,0.193462485579814,0.101379364217053,0.027149957837666,0.475974042648675,1,1,1,0,0.561977781226228,240.592830604256,5,1,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_out_main_length_scale_medium,final05,B_ofdm_active_subcarriers,G007,parameter_out_of_domain,main_length_scale,medium,0.5,0.193463593681438,0.0972366708883191,0.0279731919146933,0.497390340794926,1,1,1,3.79195381761122e-07,0.573088221553076,200.915168853505,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_out_branch_length_scale_far,final05,B_ofdm_active_subcarriers,G006,parameter_out_of_domain,branch_length_scale,far,0.5,0.0889075644052456,0.027304481167979,0.00715902031662038,0.692889110714848,1,1,1,0,0.565794794415323,257.900726744398,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_out_branch_load_scale_near,final05,B_ofdm_active_subcarriers,G004,parameter_out_of_domain,branch_load_scale,near,0.5,0.0912967758170496,0.0318068803570033,0.00732342363654389,0.651610036904337,1,1,1,0.00999624382561182,0.69987320178078,259.726845315158,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_out_branch_load_scale_near,final05,B_ofdm_active_subcarriers,G007,parameter_out_of_domain,branch_load_scale,near,0.5,0.0830087808614581,0.0107093109462139,0.00677576835916288,0.870985806128646,0,1,1,0.0215253154432316,0.594134093301385,187.500699705152,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_out_source_impedance_ohm_medium,final05,B_ofdm_active_subcarriers,G001,parameter_out_of_domain,source_impedance_ohm,medium,0.5,0.0332938715439412,0.0029386555721636,0.00109984618581265,0.91173584095809,1,1,1,0,0,Inf,3,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_out_receiver_impedance_ohm_far,final05,B_ofdm_active_subcarriers,G002,parameter_out_of_domain,receiver_impedance_ohm,far,0.5,0.103784262420346,0.0162565173482423,0.0105068987698415,0.843362404183751,1,1,1,0.000119581530812929,0.819149252223082,219.290221315951,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_out_receiver_impedance_ohm_far,final05,B_ofdm_active_subcarriers,G005,parameter_out_of_domain,receiver_impedance_ohm,far,0.5,0.103606804770864,0.0294349601669855,0.00986795311479594,0.715897423602634,1,1,1,0.000117067556760775,0.808337763373088,194.200633510214,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final05_test_out_joint_parameter_set_near,final05,B_ofdm_active_subcarriers,G003,parameter_out_of_domain,joint_parameter_set,near,0.5,0.0671607094711548,0.00520149848545864,0.00448350531017463,0.922551466067892,1,1,1,5.9081136871697e-07,0.712632059372693,227.758792937497,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
