sample_id,replicate_id,split,grid_id,scenario_id,best_topology_id,best_equivalence_class,best_distance,margin,rho,best_subband_distance,best_amplitude_distance,best_phase_distance,topology_best_distances,topK_neighborhood_scores,topK_neighborhood_std,stability_value,block_repetitions,uses_topK_cache,distance_evaluations,configuration_hash
final06_final_replication_test_parameter_out_11,final06,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G004,"{G004,G007}",0.0827712389972012,0.00602682207798513,0.932128900046429,[0.0580952 0.0796316 0.0981866 0.0624241 0.0674442 0.0828349 0.0927667 0.107481],0.0402072609011287,0.493906703182509,[0.259907 0.134389 0.1545 0.0827712 0.134389 0.0887981 0.0827712],[0.259907 0.259907 0.260851;0.136195 0.138302 0.14317;0.155973 0.157994 0.162657;0.0854402 0.0875915 0.0917085;0.136195 0.13831 0.143173;0.0916473 0.0937313 0.0980805;0.0853999 0.087488 0.0916259],[0 0 0.00283256;0.00159425 0.00291274 0.00549743;0.00131462 0.00271329 0.00526705;0.00190101 0.00303129 0.00488634;0.00159425 0.00291853 0.00549598;0.0021093 0.00308566 0.00507931;0.00187935 0.00295959 0.0048716],0.9,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final06_final_replication_test_parameter_out_11,final06,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G007,"{G007}",0.0827712389972012,0.0516176971812541,0.615908134630021,[0.0580952 0.0796316 0.0981866 0.0624241 0.0674442 0.0828349 0.0927667 0.107481],0.0402072609011287,0.49390670318251,[0.259907 0.1545 0.134389 0.0827712],[0.259907 0.259907 0.260851;0.155973 0.157994 0.162657;0.136195 0.13831 0.143173;0.0853999 0.087488 0.0916259],[0 0 0.00283256;0.00131462 0.00271329 0.00526705;0.00159425 0.00291853 0.00549598;0.00187935 0.00295959 0.0048716],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final06_final_replication_test_parameter_out_11,final06,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G006,"{G006}",0.0887980610751863,0.0455908751032689,0.660754252542118,[0.0812509 0.0832126 0.108935 0.0786261 0.0684454 0.0767748 0.0943695 0.109676],0.04730077047978,0.510130942843731,[0.259907 0.134389 0.134389 0.0887981],[0.259907 0.259907 0.260851;0.136195 0.138302 0.14317;0.136195 0.13831 0.143173;0.0916473 0.0937313 0.0980805],[0 0 0.00283256;0.00159425 0.00291274 0.00549743;0.00159425 0.00291853 0.00549598;0.0021093 0.00308566 0.00507931],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final06_final_replication_test_parameter_out_12,final06,final_replication_test,A_stage4a1_quick61,P0_no_prior,G004,"{G004,G007}",0.248536884823174,0.00201843609198282,0.991944149956176,[0.151914 0.242727 0.304982 0.196575 0.326671 0.239858 0.248828 0.244198],0.0983139758063932,2.02144039974848,[0.381104 0.287728 0.29721 0.248537 0.287728 0.250555 0.248537],[0.381104 0.381104 0.381991;0.288878 0.289668 0.291838;0.298393 0.29935 0.301416;0.250337 0.251489 0.253487;0.288878 0.289668 0.291748;0.252388 0.253592 0.255547;0.250247 0.251435 0.253301],[5.55112e-17 0 0.00266181;0.000948014 0.00124487 0.0024306;0.000875579 0.00135565 0.00234301;0.00132842 0.00179421 0.00250102;0.000948014 0.00124487 0.00234635;0.00131356 0.00187535 0.00248363;0.00123946 0.00179102 0.0023804],0.966666666666667,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final06_final_replication_test_parameter_out_12,final06,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G007,"{G007}",0.248536884823174,0.0391914554021255,0.86379007583229,[0.151914 0.242727 0.304982 0.196575 0.326671 0.239858 0.248828 0.244198],0.0983139758063932,2.02144039974848,[0.381104 0.29721 0.287728 0.248537],[0.381104 0.381104 0.381991;0.298393 0.29935 0.301416;0.288878 0.289668 0.291748;0.250247 0.251435 0.253301],[5.55112e-17 0 0.00266181;0.000875579 0.00135565 0.00234301;0.000948014 0.00124487 0.00234635;0.00123946 0.00179102 0.0023804],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final06_final_replication_test_parameter_out_12,final06,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G006,"{G006}",0.250555320915157,0.0371730193101427,0.870805151547095,[0.149234 0.238558 0.312547 0.200355 0.336957 0.235709 0.249351 0.243879],0.0988021635275388,2.03107446852491,[0.381104 0.287728 0.287728 0.250555],[0.381104 0.381104 0.381991;0.288878 0.289668 0.291838;0.288878 0.289668 0.291748;0.252388 0.253592 0.255547],[5.55112e-17 0 0.00266181;0.000948014 0.00124487 0.0024306;0.000948014 0.00124487 0.00234635;0.00131356 0.00187535 0.00248363],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final06_final_replication_test_parameter_out_12,final06,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G004,"{G004,G007}",0.247697947739262,0.00245581388495705,0.990182782501443,[0.143822 0.230684 0.310528 0.195323 0.320281 0.240296 0.248488 0.245745],0.101651099330751,2.02281969045575,[0.381251 0.287696 0.295472 0.247698 0.287696 0.250154 0.247698],[0.381251 0.381251 0.382144;0.288701 0.289429 0.29159;0.296403 0.297132 0.299162;0.249466 0.250479 0.252431;0.288701 0.289429 0.291508;0.251931 0.252985 0.254818;0.24937 0.250421 0.252249],[5.55112e-17 0 0.00268029;0.000795899 0.00109684 0.00239311;0.000703938 0.00104752 0.00224729;0.00132982 0.00167853 0.00241637;0.000795899 0.00109684 0.00231081;0.00128502 0.00177859 0.00236452;0.00122904 0.00166782 0.0023033],0.966666666666667,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final06_final_replication_test_parameter_out_12,final06,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G007,"{G007}",0.247697947739262,0.0399978461041558,0.860971738339748,[0.143822 0.230684 0.310528 0.195323 0.320281 0.240296 0.248488 0.245745],0.101651099330751,2.02281969045575,[0.381251 0.295472 0.287696 0.247698],[0.381251 0.381251 0.382144;0.296403 0.297132 0.299162;0.288701 0.289429 0.291508;0.24937 0.250421 0.252249],[5.55112e-17 0 0.00268029;0.000703938 0.00104752 0.00224729;0.000795899 0.00109684 0.00231081;0.00122904 0.00166782 0.0023033],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final06_final_replication_test_parameter_out_12,final06,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G006,"{G006}",0.250153761624219,0.0375420322191987,0.869507886373546,[0.146375 0.225963 0.319048 0.199616 0.329862 0.2358 0.249002 0.245319],0.102085302812277,2.03454698359758,[0.381251 0.287696 0.287696 0.250154],[0.381251 0.381251 0.382144;0.288701 0.289429 0.29159;0.288701 0.289429 0.291508;0.251931 0.252985 0.254818],[5.55112e-17 0 0.00268029;0.000795899 0.00109684 0.00239311;0.000795899 0.00109684 0.00231081;0.00128502 0.00177859 0.00236452],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final06_final_replication_test_parameter_out_13,final06,final_replication_test,A_stage4a1_quick61,P0_no_prior,G004,"{G004,G007}",0.264529766513026,0.00163459270099814,0.993858709307216,[0.148038 0.29415 0.369275 0.218287 0.286779 0.283894 0.156986 0.278941],0.078447893715899,2.00721838130304,[0.393273 0.304868 0.316506 0.26453 0.304868 0.266164 0.26453],[0.393273 0.393273 0.393317;0.307197 0.308787 0.311636;0.318964 0.320523 0.322533;0.266854 0.268789 0.27178;0.307197 0.308708 0.311465;0.26848 0.270426 0.273525;0.266764 0.26866 0.271618],[0 0 0.000129663;0.00197214 0.00249357 0.00346816;0.00209307 0.00253538 0.00271134;0.00166476 0.00269757 0.00367988;0.00197214 0.00243822 0.00335585;0.00164191 0.00270083 0.00378857;0.00158708 0.00262861 0.00364637],0.9,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final06_final_replication_test_parameter_out_13,final06,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G007,"{G007}",0.264529766513026,0.0403380098222578,0.867686869671778,[0.148038 0.29415 0.369275 0.218287 0.286779 0.283894 0.156986 0.278941],0.078447893715899,2.00721838130304,[0.393273 0.316506 0.304868 0.26453],[0.393273 0.393273 0.393317;0.318964 0.320523 0.322533;0.307197 0.308708 0.311465;0.266764 0.26866 0.271618],[0 0 0.000129663;0.00209307 0.00253538 0.00271134;0.00197214 0.00243822 0.00335585;0.00158708 0.00262861 0.00364637],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final06_final_replication_test_parameter_out_13,final06,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G006,"{G006}",0.266164359214024,0.0387034171212597,0.873048514384256,[0.148094 0.296718 0.378103 0.225086 0.29669 0.274393 0.15172 0.274104],0.0761912209207689,1.99151496202621,[0.393273 0.304868 0.304868 0.266164],[0.393273 0.393273 0.393317;0.307197 0.308787 0.311636;0.307197 0.308708 0.311465;0.26848 0.270426 0.273525],[0 0 0.000129663;0.00197214 0.00249357 0.00346816;0.00197214 0.00243822 0.00335585;0.00164191 0.00270083 0.00378857],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final06_final_replication_test_parameter_out_13,final06,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G004,"{G004,G007}",0.266411310324556,0.00196149818367941,0.992691144100719,[0.158329 0.282194 0.381746 0.223463 0.279579 0.290958 0.156541 0.283198],0.0833010967991929,2.01039014236189,[0.394927 0.306604 0.317747 0.266411 0.306604 0.268373 0.266411],[0.394927 0.394927 0.395114;0.308844 0.310466 0.313368;0.319969 0.32162 0.323897;0.268722 0.270624 0.273627;0.308844 0.310388 0.313176;0.270663 0.272599 0.275646;0.268632 0.270515 0.273463],[0 0 0.000559187;0.00189715 0.00248737 0.00351319;0.00188676 0.00252066 0.00290285;0.00166187 0.00266274 0.00366898;0.00189715 0.0024295 0.00337214;0.00162631 0.00268518 0.00374286;0.00158213 0.00261189 0.00363236],0.966666666666667,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final06_final_replication_test_parameter_out_13,final06,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G007,"{G007}",0.266411310324556,0.0401922083452566,0.868911457635914,[0.158329 0.282194 0.381746 0.223463 0.279579 0.290958 0.156541 0.283198],0.0833010967991929,2.01039014236189,[0.394927 0.317747 0.306604 0.266411],[0.394927 0.394927 0.395114;0.319969 0.32162 0.323897;0.308844 0.310388 0.313176;0.268632 0.270515 0.273463],[0 0 0.000559187;0.00188676 0.00252066 0.00290285;0.00189715 0.0024295 0.00337214;0.00158213 0.00261189 0.00363236],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final06_final_replication_test_parameter_out_13,final06,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G006,"{G006}",0.268372808508235,0.0382307101615771,0.875308964723188,[0.162818 0.284406 0.391068 0.230717 0.28886 0.280988 0.151475 0.278165],0.0810953700468415,1.99614913262267,[0.394927 0.306604 0.306604 0.268373],[0.394927 0.394927 0.395114;0.308844 0.310466 0.313368;0.308844 0.310388 0.313176;0.270663 0.272599 0.275646],[0 0 0.000559187;0.00189715 0.00248737 0.00351319;0.00189715 0.0024295 0.00337214;0.00162631 0.00268518 0.00374286],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final06_final_replication_test_parameter_out_14,final06,final_replication_test,A_stage4a1_quick61,P0_no_prior,G004,"{G004,G007}",0.122897040453715,0.00440122959789009,0.965425849093854,[0.0802945 0.116971 0.116331 0.147217 0.0842849 0.151565 0.144728 0.118428],0.074504152093469,0.705153238596015,[0.246317 0.145184 0.159402 0.122897 0.145184 0.127298 0.122897],[0.246317 0.246317 0.247133;0.146858 0.148129 0.151263;0.161332 0.162782 0.16629;0.12334 0.124143 0.125865;0.147063 0.148368 0.151646;0.12788 0.128814 0.130694;0.123414 0.124176 0.125893],[0 0 0.00244821;0.00130962 0.00187295 0.00364638;0.00151396 0.00214589 0.00408523;0.000408443 0.00111291 0.00197243;0.00155697 0.00204621 0.00373971;0.000514872 0.00129152 0.00218023;0.000466345 0.00109014 0.00196157],0.766666666666667,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final06_final_replication_test_parameter_out_14,final06,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G007,"{G007}",0.122897040453715,0.0222872523291026,0.846489920481352,[0.0802945 0.116971 0.116331 0.147217 0.0842849 0.151565 0.144728 0.118428],0.074504152093469,0.705153238596016,[0.246317 0.159402 0.145184 0.122897],[0.246317 0.246317 0.247133;0.161332 0.162782 0.16629;0.147063 0.148368 0.151646;0.123414 0.124176 0.125893],[0 0 0.00244821;0.00151396 0.00214589 0.00408523;0.00155697 0.00204621 0.00373971;0.000466345 0.00109014 0.00196157],0.933333333333333,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final06_final_replication_test_parameter_out_14,final06,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G006,"{G006}",0.127298270051605,0.0178860227312125,0.876804698433562,[0.104895 0.106314 0.128227 0.163634 0.0864772 0.147191 0.142944 0.1156],0.0787199117344841,0.689961719210171,[0.246317 0.145184 0.145184 0.127298],[0.246317 0.246317 0.247133;0.146858 0.148129 0.151263;0.147063 0.148368 0.151646;0.12788 0.128814 0.130694],[0 0 0.00244821;0.00130962 0.00187295 0.00364638;0.00155697 0.00204621 0.00373971;0.000514872 0.00129152 0.00218023],0.933333333333333,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final06_final_replication_test_parameter_out_14,final06,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G004,"{G004,G007}",0.123125952104596,0.00441247027949337,0.965402815888922,[0.0814429 0.113382 0.120478 0.150154 0.0879782 0.149756 0.147136 0.113495],0.0750845998374877,0.700963391039865,[0.246306 0.141869 0.161691 0.123126 0.141869 0.127538 0.123126],[0.246306 0.246306 0.2471;0.143482 0.144685 0.147758;0.163475 0.164855 0.168164;0.123458 0.124227 0.125917;0.143633 0.144857 0.14803;0.128001 0.128887 0.130755;0.123547 0.124266 0.125951],[0 2.77556e-17 0.00238047;0.0012883 0.00180107 0.00355421;0.0013791 0.00200876 0.00387556;0.000322496 0.00104677 0.00191227;0.00147378 0.00192679 0.00362037;0.00042031 0.00120555 0.00212335;0.000391563 0.00101579 0.00189814],0.766666666666667,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final06_final_replication_test_parameter_out_14,final06,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G007,"{G007}",0.123125952104596,0.0187434795034781,0.867882183696017,[0.0814429 0.113382 0.120478 0.150154 0.0879782 0.149756 0.147136 0.113495],0.0750845998374877,0.700963391039865,[0.246306 0.161691 0.141869 0.123126],[0.246306 0.246306 0.2471;0.163475 0.164855 0.168164;0.143633 0.144857 0.14803;0.123547 0.124266 0.125951],[0 2.77556e-17 0.00238047;0.0013791 0.00200876 0.00387556;0.00147378 0.00192679 0.00362037;0.000391563 0.00101579 0.00189814],0.933333333333333,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final06_final_replication_test_parameter_out_14,final06,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G006,"{G006}",0.127538422384089,0.0143310092239847,0.898984516520273,[0.107133 0.102997 0.132668 0.167854 0.089341 0.146215 0.144275 0.109717],0.0789314682312895,0.68602230264899,[0.246306 0.141869 0.141869 0.127538],[0.246306 0.246306 0.2471;0.143482 0.144685 0.147758;0.143633 0.144857 0.14803;0.128001 0.128887 0.130755],[0 2.77556e-17 0.00238047;0.0012883 0.00180107 0.00355421;0.00147378 0.00192679 0.00362037;0.00042031 0.00120555 0.00212335],0.9,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final06_final_replication_test_parameter_out_15,final06,final_replication_test,A_stage4a1_quick61,P0_no_prior,G001,"{G001}",0.0309087408872744,0.160217867683064,0.161718669725349,[0.0142624 0.0221168 0.0254842 0.0308578 0.0337941 0.0377664 0.0374051 0.0374384],0.00782338143098456,0.0817400556175486,[0.0309087 0.191127 0.197248 0.279501 0.191127 0.283232 0.279501],[0.0309087 0.0309087 0.0309646;0.192995 0.194115 0.196144;0.197914 0.198769 0.20086;0.280392 0.281077 0.282578;0.193161 0.194245 0.196393;0.284377 0.285074 0.286563;0.280494 0.281214 0.282754],[0 3.46945e-18 0.000167442;0.00133478 0.00177664 0.00248808;0.000738101 0.00119454 0.00231485;0.000770439 0.00103009 0.0016947;0.00149218 0.001829 0.00257058;0.000864225 0.0011201 0.00172817;0.000903116 0.00112945 0.00174762],1,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final06_final_replication_test_parameter_out_15,final06,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G001,"{G001}",0.0309087408872744,0.160217867683064,0.161718669725349,[0.0142624 0.0221168 0.0254842 0.0308578 0.0337941 0.0377664 0.0374051 0.0374384],0.00782338143098456,0.0817400556175486,[0.0309087 0.197248 0.191127 0.279501],[0.0309087 0.0309087 0.0309646;0.197914 0.198769 0.20086;0.193161 0.194245 0.196393;0.280494 0.281214 0.282754],[0 3.46945e-18 0.000167442;0.000738101 0.00119454 0.00231485;0.00149218 0.001829 0.00257058;0.000903116 0.00112945 0.00174762],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final06_final_replication_test_parameter_out_15,final06,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G001,"{G001}",0.0309087408872744,0.160217867683064,0.161718669725349,[0.0142624 0.0221168 0.0254842 0.0308578 0.0337941 0.0377664 0.0374051 0.0374384],0.00782338143098456,0.0817400556175486,[0.0309087 0.191127 0.191127 0.283232],[0.0309087 0.0309087 0.0309646;0.192995 0.194115 0.196144;0.193161 0.194245 0.196393;0.284377 0.285074 0.286563],[0 3.46945e-18 0.000167442;0.00133478 0.00177664 0.00248808;0.00149218 0.001829 0.00257058;0.000864225 0.0011201 0.00172817],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final06_final_replication_test_parameter_out_15,final06,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G001,"{G001}",0.0310873261383163,0.159140288949007,0.163421730982026,[0.0146646 0.0214838 0.0263316 0.0303358 0.0344398 0.0371219 0.0376935 0.0381631],0.00780422117981151,0.081867177081487,[0.0310873 0.190487 0.190228 0.275787 0.190487 0.279577 0.275787],[0.0310873 0.0310873 0.0311421;0.192452 0.193512 0.195618;0.191236 0.192079 0.194196;0.276823 0.277667 0.279229;0.192618 0.193612 0.195874;0.280877 0.281756 0.283302;0.276943 0.277824 0.279428],[0 0 0.000164461;0.00141279 0.00177746 0.00255203;0.001001 0.00130341 0.00234444;0.00079128 0.00120715 0.00182481;0.00157577 0.00180182 0.00265142;0.000932617 0.00130937 0.00186203;0.00093142 0.00129872 0.0018782],1,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final06_final_replication_test_parameter_out_15,final06,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G001,"{G001}",0.0310873261383163,0.159140288949007,0.163421730982026,[0.0146646 0.0214838 0.0263316 0.0303358 0.0344398 0.0371219 0.0376935 0.0381631],0.00780422117981151,0.081867177081487,[0.0310873 0.190228 0.190487 0.275787],[0.0310873 0.0310873 0.0311421;0.191236 0.192079 0.194196;0.192618 0.193612 0.195874;0.276943 0.277824 0.279428],[0 0 0.000164461;0.001001 0.00130341 0.00234444;0.00157577 0.00180182 0.00265142;0.00093142 0.00129872 0.0018782],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final06_final_replication_test_parameter_out_15,final06,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G001,"{G001}",0.0310873261383163,0.159399992507463,0.163198927672249,[0.0146646 0.0214838 0.0263316 0.0303358 0.0344398 0.0371219 0.0376935 0.0381631],0.00780422117981151,0.081867177081487,[0.0310873 0.190487 0.190487 0.279577],[0.0310873 0.0310873 0.0311421;0.192452 0.193512 0.195618;0.192618 0.193612 0.195874;0.280877 0.281756 0.283302],[0 0 0.000164461;0.00141279 0.00177746 0.00255203;0.00157577 0.00180182 0.00265142;0.000932617 0.00130937 0.00186203],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final06_final_replication_test_parameter_out_16,final06,final_replication_test,A_stage4a1_quick61,P0_no_prior,G002,"{G002,G005}",0.139899134431279,0.0278729817417396,0.833864039040738,[0.0560549 0.104397 0.132482 0.110481 0.174008 0.131781 0.19706 0.170176],0.0576552439081985,0.628987415614858,[0.219811 0.139899 0.178886 0.168878 0.139954 0.167772 0.168878],[0.219811 0.219811 0.220201;0.140112 0.14036 0.140728;0.17912 0.179392 0.180133;0.170232 0.171186 0.172688;0.140163 0.140369 0.14072;0.169253 0.170133 0.171716;0.170218 0.171161 0.172675],[0 2.77556e-17 0.00117037;0.000158002 0.000331223 0.000444056;0.000236312 0.000380563 0.000823293;0.000978606 0.00139519 0.00188873;0.000173051 0.00029112 0.000423099;0.00114227 0.00139414 0.0019942;0.000972917 0.00138099 0.00189101],1,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final06_final_replication_test_parameter_out_16,final06,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G005,"{G005}",0.13995397466962,0.0289240934327761,0.828727946982036,[0.0567419 0.10452 0.132845 0.110614 0.173692 0.132426 0.196351 0.170355],0.0577522147172147,0.629019460340997,[0.219811 0.178886 0.139954 0.168878],[0.219811 0.219811 0.220201;0.17912 0.179392 0.180133;0.140163 0.140369 0.14072;0.170218 0.171161 0.172675],[0 2.77556e-17 0.00117037;0.000236312 0.000380563 0.000823293;0.000173051 0.00029112 0.000423099;0.000972917 0.00138099 0.00189101],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final06_final_replication_test_parameter_out_16,final06,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G002,"{G002,G005}",0.139899134431279,0.0278729817417396,0.833864039040738,[0.0560549 0.104397 0.132482 0.110481 0.174008 0.131781 0.19706 0.170176],0.0576552439081985,0.628987415614858,[0.219811 0.139899 0.139954 0.167772],[0.219811 0.219811 0.220201;0.140112 0.14036 0.140728;0.140163 0.140369 0.14072;0.169253 0.170133 0.171716],[0 2.77556e-17 0.00117037;0.000158002 0.000331223 0.000444056;0.000173051 0.00029112 0.000423099;0.00114227 0.00139414 0.0019942],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final06_final_replication_test_parameter_out_16,final06,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G002,"{G002,G005}",0.139939798487975,0.0259702248900782,0.843468017409989,[0.0567516 0.107436 0.136452 0.105857 0.173648 0.132492 0.192525 0.16535],0.0573476873496456,0.628329426069114,[0.220425 0.13994 0.175824 0.16591 0.139988 0.166264 0.16591],[0.220425 0.220425 0.220815;0.140153 0.14041 0.140773;0.176313 0.176789 0.177464;0.167156 0.168113 0.169573;0.140203 0.140424 0.14077;0.167671 0.168644 0.170192;0.16716 0.168124 0.169587],[2.77556e-17 0 0.00117049;0.000156569 0.000338844 0.000443767;0.000347909 0.000643534 0.000831726;0.000881519 0.00137516 0.00182229;0.00017298 0.000305252 0.000423933;0.00102815 0.00143416 0.00196182;0.000884451 0.00138264 0.00183023],1,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final06_final_replication_test_parameter_out_16,final06,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G005,"{G005}",0.139987599806441,0.0259224235716116,0.843756133326635,[0.0576649 0.107424 0.136857 0.105477 0.173621 0.133126 0.191865 0.165562],0.0574854626762275,0.628302447393798,[0.220425 0.175824 0.139988 0.16591],[0.220425 0.220425 0.220815;0.176313 0.176789 0.177464;0.140203 0.140424 0.14077;0.16716 0.168124 0.169587],[2.77556e-17 0 0.00117049;0.000347909 0.000643534 0.000831726;0.00017298 0.000305252 0.000423933;0.000884451 0.00138264 0.00183023],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final06_final_replication_test_parameter_out_16,final06,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G002,"{G002,G005}",0.139939798487975,0.0263244323601895,0.841671102517106,[0.0567516 0.107436 0.136452 0.105857 0.173648 0.132492 0.192525 0.16535],0.0573476873496456,0.628329426069114,[0.220425 0.13994 0.139988 0.166264],[0.220425 0.220425 0.220815;0.140153 0.14041 0.140773;0.140203 0.140424 0.14077;0.167671 0.168644 0.170192],[2.77556e-17 0 0.00117049;0.000156569 0.000338844 0.000443767;0.00017298 0.000305252 0.000423933;0.00102815 0.00143416 0.00196182],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final06_final_replication_test_parameter_out_17,final06,final_replication_test,A_stage4a1_quick61,P0_no_prior,G003,"{G003}",0.0506139586423746,0.0424753526835989,0.543713965877291,[0.0708766 0.0587688 0.0461906 0.0558531 0.0410583 0.0484336 0.0379184 0.0339983],0.0487967309268045,0.075088007332419,[0.195094 0.112137 0.050614 0.0931695 0.112137 0.106208 0.0930893],[0.195094 0.195094 0.196026;0.114373 0.115673 0.118013;0.0545781 0.0567632 0.0612531;0.0939802 0.0948698 0.0969521;0.114511 0.115838 0.118276;0.106611 0.107915 0.109969;0.0932181 0.0945738 0.096518],[0 0 0.00279522;0.00159851 0.00220581 0.00298516;0.00328657 0.00369894 0.00541469;0.000724639 0.00137584 0.00234534;0.00172631 0.00233981 0.00315617;0.000377912 0.00168298 0.00238635;0.000129618 0.0017041 0.00229872],1,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final06_final_replication_test_parameter_out_17,final06,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G003,"{G003}",0.0506139586423746,0.0424753526835989,0.543713965877291,[0.0708766 0.0587688 0.0461906 0.0558531 0.0410583 0.0484336 0.0379184 0.0339983],0.0487967309268045,0.075088007332419,[0.195094 0.050614 0.112137 0.0930893],[0.195094 0.195094 0.196026;0.0545781 0.0567632 0.0612531;0.114511 0.115838 0.118276;0.0932181 0.0945738 0.096518],[0 0 0.00279522;0.00328657 0.00369894 0.00541469;0.00172631 0.00233981 0.00315617;0.000129618 0.0017041 0.00229872],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
