experiment,noise_mode,view_kind,snr_db,trial,true_id,method,predicted_id,correct,group_correct,nmse,amplitude_rmse_db,weighted_phase_rmse_deg,intra_distance,inter_distance,length_error_m,main_length_error_m,branch_length_error_m,load_relative_error,Zs_error_ohm,Zr_error_ohm
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,1,T2,joint,T2,1,1,0.011629221972120345,1.0802545572296383,5.9390079495920896,0.040606220496048499,0.10083888023153673,0.16273990762693682,0.13582137832611973,0.24213963002881589,-0.24411963132670889,3.3313172452255415,3.2392379963360511
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,1,T2,single_feature,T2,1,1,0.011629221972120345,1.0802545572296383,5.9390079495920896,0.0074274251239910827,0.0082527687372116222,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,1,T3,oracle,T3,1,1,0.012118629032901727,0.96864160967405466,6.9532589614578768,0.027345326433772132,0.027438018527608465,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,1,T3,joint,T3,1,1,0.012118629032901727,0.96864160967405466,6.9532589614578768,0.076846626092863593,0.076846626092863593,0.28972154433337055,0.21163994772746886,0.49043551702361743,-0.043715392090485361,6.6367586597000638,1.9590680495399795
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,1,T3,single_feature,T3,1,1,0.012118629032901727,0.96864160967405466,6.9532589614578768,0.0028852257046182487,0.0028852257046182491,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,1,T4,oracle,T4,1,1,0.02001807549724539,2.4298178047115746,10.68687905329794,0.042013194618563253,0.10533342789841914,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,1,T4,joint,T4,1,1,0.02001807549724539,2.4298178047115746,10.68687905329794,0.077471353265854553,0.12332958575500934,0.41513566643962302,0.27336571060228687,0.6062633430982145,0.087945215466617155,2.9464237455205478,4.7141547801535424
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,1,T4,single_feature,T4,1,1,0.02001807549724539,2.4298178047115746,10.68687905329794,0.0050622585709124771,0.0062300812150955717,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,1,T5,oracle,T3,0,1,0.013746211737506255,1.0387528377826509,7.3239184714965981,0.028803931546158817,0.027564320683472771,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,1,T5,joint,T3,0,1,0.013746211737506255,1.0387528377826509,7.3239184714965981,0.040164745469725087,0.040164745469725087,0.19763002590246068,0.13085847503398806,0.35607916779580473,-0.040212471002898598,0.48314005086947986,4.9620916748141468
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,1,T5,single_feature,T3,0,1,0.013746211737506255,1.0387528377826509,7.3239184714965981,0.0058927641356750129,0.0058927641356750129,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,2,T2,oracle,T2,1,1,0.012206744132049668,1.0805415672235426,5.8615409211708949,0.023063787586559456,0.096047697587426345,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,2,T2,joint,T2,1,1,0.012206744132049668,1.0805415672235426,5.8615409211708949,0.06080034214493342,0.10400500115297617,0.20142762690889177,0.19541901215176072,0.22385504946116019,0.10398129459393823,3.9172649269498336,4.8073324261090207
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,2,T2,single_feature,T2,1,1,0.012206744132049668,1.0805415672235426,5.8615409211708949,0.002853304643044174,0.0076650994733675499,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,2,T3,oracle,T5,0,1,0.011446021878001306,0.99932313706023757,5.3938888627164543,0.021225636688679772,0.021112393171661588,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,2,T3,joint,T3,1,1,0.011446021878001306,0.99932313706023757,5.3938888627164543,0.066633315126069931,0.066633315126069875,0.21981496620836558,0.21635796507471827,0.23313090880625942,-0.11353880104841096,7.6073274662328814,0.94775571161550687
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,2,T3,single_feature,T3,1,1,0.011446021878001306,0.99932313706023757,5.3938888627164543,0.0055910620940433876,0.0055910620940433885,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,2,T4,oracle,T4,1,1,0.015667380340293878,2.3619555608979614,9.3001102344562039,0.036562815037177544,0.10459994219955461,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,2,T4,joint,T4,1,1,0.015667380340293878,2.3619555608979614,9.3001102344562039,0.09240700618487882,0.14250868005285539,0.19592241090430121,0.23991664387453149,0.0060647561883375722,-0.013779689904844572,0.89059831870671502,0.097729068190922419
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,2,T4,single_feature,T4,1,1,0.015667380340293878,2.3619555608979614,9.3001102344562039,0.0060017967920734244,0.0067434634663864701,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,2,T5,oracle,T3,0,1,0.013094571476105935,1.0303225933182358,5.8355913238562094,0.022962409505293963,0.022595173211249316,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,2,T5,joint,T3,0,1,0.013094571476105935,1.0303225933182358,5.8355913238562094,0.076772298400661423,0.076772298400661423,0.24780421479254569,0.2328427370786601,0.30028600284332685,-0.017957651663992102,5.3507810230277073,4.3694162018747136
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,2,T5,single_feature,T3,0,1,0.013094571476105935,1.0303225933182358,5.8355913238562094,0.0030557253238380658,0.0030557253238380658,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,3,T2,oracle,T2,1,1,0.011270355080562179,1.1268262875311112,5.4907092952333851,0.02160558991664123,0.096437571546267128,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,3,T2,joint,T2,1,1,0.011270355080562179,1.1268262875311112,5.4907092952333851,0.13480395104814205,0.14243845299271846,0.43877542722935764,0.41295297727078406,0.52962130995108936,0.34186759395381328,-3.1313252973749002,3.508850488286761
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,3,T2,single_feature,T2,1,1,0.011270355080562179,1.1268262875311112,5.4907092952333851,0.0053164746383780282,0.0081813778000672886,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,3,T3,oracle,T5,0,1,0.012099581233301472,1.0087883282875254,5.4241395919898876,0.021348010003951281,0.021062446970828756,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,3,T3,joint,T5,0,1,0.012099581233301472,1.0087883282875254,5.4241395919898876,0.025678163469702347,0.025678163469702357,0.11386832842137955,0.041711068087066927,0.24056335606974732,-0.019955939566401293,4.0318016538181425,1.4112449358952333
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,3,T3,single_feature,T3,1,1,0.012099581233301472,1.0087883282875254,5.4241395919898876,0.0021967713373342006,0.0021967713373342006,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,3,T4,oracle,T4,1,1,0.019405072010134052,2.2994683489183574,8.7958328461554967,0.034591246629999739,0.10178481519659394,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,3,T4,joint,T4,1,1,0.019405072010134052,2.2994683489183574,8.7958328461554967,0.089282079678466436,0.1405920362862591,0.26688794881473377,0.31712848172268604,0.11201153435310029,-0.29782393823378883,-2.576535238462661,4.8012741690382938
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,3,T4,single_feature,T4,1,1,0.019405072010134052,2.2994683489183574,8.7958328461554967,0.006835831870438556,0.0074504365382742285,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,3,T5,oracle,T3,0,1,0.010625815951681347,0.93324009932451424,7.0668536626932799,0.027787542740956395,0.026575990294545836,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,3,T5,joint,T5,1,1,0.010625815951681347,0.93324009932451424,7.0668536626932799,0.025249023770793091,0.025249023770793071,0.11277848937610421,0.041483732420763975,0.23814142459376964,-0.021468658734807411,-3.8262920874898043,0.6833015260724693
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,3,T5,single_feature,T3,0,1,0.010625815951681347,0.93324009932451424,7.0668536626932799,0.0020985410750842498,0.0020985410750842498,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,4,T2,oracle,T2,1,1,0.0088846333493084531,0.92797995855464122,5.1811065711307638,0.020382809989512734,0.095777393888188136,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,4,T2,joint,T2,1,1,0.0088846333493084531,0.92797995855464122,5.1811065711307638,0.082014960822088312,0.10812254856784415,0.27290682923283371,0.26712900904340753,0.29488821156421929,0.32736723011897362,2.2161302686881541,-3.0902438808842021
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,4,T2,single_feature,T2,1,1,0.0088846333493084531,0.92797995855464122,5.1811065711307638,0.0064989390933351768,0.0084142432188871307,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,4,T3,oracle,T5,0,1,0.0096107542927928776,0.84063391520307185,5.145185096402785,0.020244851746648126,0.019713587519640838,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,4,T3,joint,T3,1,1,0.0096107542927928776,0.84063391520307185,5.145185096402785,0.08705583149502101,0.087055831495020983,0.37602490334856065,0.28343774613800665,0.62098777439519637,0.017511336528638122,-5.6987072661452203,-4.3152496723874094
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,4,T3,single_feature,T3,1,1,0.0096107542927928776,0.84063391520307185,5.145185096402785,0.0056475280479064884,0.0056475280479064884,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,4,T4,oracle,T4,1,1,0.016793459229608471,2.0158472331611819,8.0834850767310815,0.031789341204319935,0.098013517843828155,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,4,T4,joint,T4,1,1,0.016793459229608471,2.0158472331611819,8.0834850767310815,0.10817793800408787,0.13453113461913868,0.29729140467658427,0.32299366161897769,0.23769040155559584,0.038848521333873398,-0.047113125916602883,-0.88157936072070697
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,4,T4,single_feature,T4,1,1,0.016793459229608471,2.0158472331611819,8.0834850767310815,0.0065554199396336329,0.0071739522986245764,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,4,T5,oracle,T5,1,1,0.012482620892164481,0.99487145421934853,5.7327263998817548,0.022558523230443182,0.024096015600468559,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,4,T5,joint,T5,1,1,0.012482620892164481,0.99487145421934853,5.7327263998817548,0.038609498144905482,0.038609498144905482,0.23338763202044105,0.11033704915062614,0.47291846679895388,-0.17753338123723195,-3.8556958682721216,4.1655199645738108
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,4,T5,single_feature,T3,0,1,0.012482620892164481,0.99487145421934853,5.7327263998817548,0.0029425973082522522,0.0029425973082522522,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,5,T2,oracle,T2,1,1,0.0098277126055778246,0.89188798463532382,5.0874346215170618,0.020018320277197982,0.09028351095310487,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,5,T2,joint,T2,1,1,0.0098277126055778246,0.89188798463532382,5.0874346215170618,0.037701529361704796,0.098402310375633226,0.14122388314787188,0.12237687542749232,0.19954079106597467,-0.18596780506362665,-3.2583261712961189,-1.1726374225729543
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,5,T2,single_feature,T2,1,1,0.0098277126055778246,0.89188798463532382,5.0874346215170618,0.0022280135021699615,0.0074299320837878666,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,5,T3,oracle,T3,1,1,0.012564501899099779,0.99891148076124603,5.8051212790692643,0.022841446270317887,0.023707799950844429,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,5,T3,joint,T4,0,0,0.012564501899099779,0.99891148076124603,5.8051212790692643,0.1430750448801843,0.1363566418947196,0.55610544520410932,0.59401084899649348,0.36724756776071787,0.18974785968393193,4.9513348796648415,0.085312907669212734
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,5,T3,single_feature,T3,1,1,0.012564501899099779,0.99891148076124603,5.8051212790692643,0.0049469948509432539,0.0049469948509432539,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,5,T4,oracle,T4,1,1,0.016674944542193426,2.0720456254519073,11.1852835021771,0.043964904797263879,0.10511365603278856,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,5,T4,joint,T4,1,1,0.016674944542193426,2.0720456254519073,11.1852835021771,0.041402166611749787,0.10162818141441958,0.078901508113467592,0.080604071833729751,0.075381106090217642,-0.35363112098037663,0.23745945041712702,-0.43319589411660786
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,5,T4,single_feature,T4,1,1,0.016674944542193426,2.0720456254519073,11.1852835021771,0.0075299354543476443,0.0079458561427722015,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,5,T5,oracle,T5,1,1,0.011775023080273499,0.93666681811995689,6.477246274795597,0.025476812681882576,0.026385108103781727,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,5,T5,joint,T3,0,1,0.011775023080273499,0.93666681811995689,6.477246274795597,0.088387414756915694,0.08838741475691568,0.2846266814743994,0.31299141454749879,0.11492274237012046,-0.13370503165985692,2.6668545332140212,1.1793406823898707
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,5,T5,single_feature,T5,1,1,0.011775023080273499,0.93666681811995689,6.477246274795597,0.0031119937268303784,0.0031119937268303788,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,6,T2,oracle,T2,1,1,0.012053991067256712,1.0562599195456481,7.759623580393316,0.030509403651963432,0.098380197746328391,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,6,T2,joint,T2,1,1,0.012053991067256712,1.0562599195456481,7.759623580393316,0.035580797048110603,0.095756054610548064,0.13140213419400806,0.10640065529020637,0.20260356998078599,0.06568594823955709,2.3940740890406076,4.7618984029078604
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,6,T2,single_feature,T2,1,1,0.012053991067256712,1.0562599195456481,7.759623580393316,0.0031366777126021991,0.0078479234657769844,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,6,T3,oracle,T3,1,1,0.013905143221414073,1.0853571858199929,5.9331130111313248,0.023349707158945916,0.023390013777023797,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,6,T3,joint,T5,0,1,0.013905143221414073,1.0853571858199929,5.9331130111313248,0.10251556531470594,0.10251556531470596,0.30773529434078856,0.32969824638955147,0.19672651632577975,-0.092738155471505657,2.744836074796055,-1.928769654806942
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,6,T3,single_feature,T3,1,1,0.013905143221414073,1.0853571858199929,5.9331130111313248,0.0041694863690120822,0.0041694863690120831,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,6,T4,oracle,T4,1,1,0.016609300015602985,2.0112226460941249,7.8200239817725556,0.030756489392109607,0.094357191762900222,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,6,T4,joint,T4,1,1,0.016609300015602985,2.0112226460941249,7.8200239817725556,0.034935290249739702,0.089405336910022282,0.047350345576137799,0.054031813563470976,0.029787445755278252,-0.18561174981469986,3.0751062664299909,-4.5724558954491101
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,6,T4,single_feature,T4,1,1,0.016609300015602985,2.0112226460941249,7.8200239817725556,0.0051742795401496606,0.0062162672626252507,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,6,T5,oracle,T5,1,1,0.011036033039852582,0.933266672298939,5.470871336054457,0.021528753144410384,0.021914889809090982,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,6,T5,joint,T5,1,1,0.011036033039852582,0.933266672298939,5.470871336054457,0.075236291054927046,0.075236291054927046,0.31048943611938928,0.26434198454285962,0.45001301152350237,-0.16917950146330041,-3.3080744883942259,3.917423303578353
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,6,T5,single_feature,T3,0,1,0.011036033039852582,0.933266672298939,5.470871336054457,0.0031374468675599847,0.0031374468675599847,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,7,T2,oracle,T2,1,1,0.0094572999813124607,0.96545472056236659,4.8671829542897189,0.019154861428668124,0.09240565571367805,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,7,T2,joint,T2,1,1,0.0094572999813124607,0.96545472056236659,4.8671829542897189,0.11924721633116005,0.14101429186967612,0.32970225682871562,0.36660365583856658,0.076973559700283523,0.11061772298801564,0.194194560350752,-2.1648141976249775
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,7,T2,single_feature,T2,1,1,0.0094572999813124607,0.96545472056236659,4.8671829542897189,0.0050509379433912307,0.0080192959865230569,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,7,T3,oracle,T3,1,1,0.010169671185388479,0.89664603793866815,4.8175566150000533,0.01896189807189335,0.019314447444344175,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,7,T3,joint,T5,0,1,0.010169671185388479,0.89664603793866815,4.8175566150000533,0.027205091797189961,0.027358957308563862,0.17447000964397255,0.0091791365799864799,0.38969461778734282,-0.056092635365794674,2.8007392933439021,-4.4561420399726046
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,7,T3,single_feature,T3,1,1,0.010169671185388479,0.89664603793866815,4.8175566150000533,0.0060926845518033288,0.0060926845518033288,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,7,T4,oracle,T4,1,1,0.015606113476215539,2.3364520783100957,8.7333328382195834,0.034338407806987555,0.102692827205537,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,7,T4,joint,T4,1,1,0.015606113476215539,2.3364520783100957,8.7333328382195834,0.06190993799492376,0.12038585935094336,0.22694441265901738,0.20299048745545889,0.26851633715032963,0.14297791058321396,4.2479366733554826,-3.244104528618557
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,7,T4,single_feature,T4,1,1,0.015606113476215539,2.3364520783100957,8.7333328382195834,0.0068762876452136629,0.0075705313248743888,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,7,T5,oracle,T5,1,1,0.010659715193567013,0.90525393820465683,8.350350377914646,0.032825170969017652,0.034175816219981767,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,7,T5,joint,T3,0,1,0.010659715193567013,0.90525393820465683,8.350350377914646,0.11900374530591526,0.11900374530591526,0.49042033225883053,0.30549149469624393,0.91063730328672987,0.036881842085473848,-9.4749762012671255,-0.76128489108941011
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,7,T5,single_feature,T3,0,1,0.010659715193567013,0.90525393820465683,8.350350377914646,0.0049068606548166261,0.0049068606548166261,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,8,T2,oracle,T2,1,1,0.009420030574100494,0.97563754646189027,5.7917264709937992,0.022781009946986636,0.095485658374860741,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,8,T2,joint,T2,1,1,0.009420030574100494,0.97563754646189027,5.7917264709937992,0.10027462811149125,0.1182253542098114,0.25311749666401151,0.28122636501736409,0.063160605315026874,0.33486362198959974,-2.3650283323309083,-1.9265786055703629
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,8,T2,single_feature,T2,1,1,0.009420030574100494,0.97563754646189027,5.7917264709937992,0.006118788442692303,0.0082415675798637386,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,8,T3,oracle,T3,1,1,0.010843139910971017,0.90669759477295309,5.9519970007343916,0.023413464370514569,0.024245753247521783,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,8,T3,joint,T5,0,1,0.010843139910971017,0.90669759477295309,5.9519970007343916,0.025746805222204364,0.025718345421445014,0.13699677705383415,0.061926152701610171,0.28018064005565613,-0.18803758180634511,-3.7052999373590438,0.12927116922550397
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,8,T3,single_feature,T3,1,1,0.010843139910971017,0.90669759477295309,5.9519970007343916,0.0023046116083105675,0.0023046116083105675,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,8,T4,oracle,T4,1,1,0.017812214558651122,2.2047159254805679,8.4700152168251464,0.033310201302458715,0.09581869256612581,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,8,T4,joint,T3,0,0,0.017812214558651122,2.2047159254805679,8.4700152168251464,0.12719263301309383,0.12113944326900915,0.37078340726106374,0.41412765833569232,0.26351009563802985,-0.29379669432677114,1.4827632086019875,-1.6385597876264768
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,8,T4,single_feature,T4,1,1,0.017812214558651122,2.2047159254805679,8.4700152168251464,0.0059272536458993032,0.0066797175072978911,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,8,T5,oracle,T3,0,1,0.011779738780422206,0.96060617145905103,5.5153232355107606,0.021703128030927762,0.021309349736315902,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,8,T5,joint,T4,0,0,0.011779738780422206,0.96060617145905103,5.5153232355107606,0.1561998384780327,0.13752383636208876,0.50382109105453421,0.5413102455846408,0.31162691003392085,0.29760477657816431,3.9794963839250315,0.73011559380024948
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,8,T5,single_feature,T3,0,1,0.011779738780422206,0.96060617145905103,5.5153232355107606,0.0045515515093174034,0.0045515515093174034,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,9,T2,oracle,T2,1,1,0.010200950292299282,1.0468265385225217,5.2018478861336144,0.02046889753755551,0.096684679273322166,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,9,T2,joint,T3,0,0,0.010200950292299282,1.0468265385225217,5.2018478861336144,0.15601581467179493,0.14268641244897828,0.4329302885107838,0.48318503950859792,0.057201782581062788,0.1808041397062834,0.67568905207884455,2.6193348192304668
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,9,T2,single_feature,T2,1,1,0.010200950292299282,1.0468265385225217,5.2018478861336144,0.0049266583881721294,0.0080396911940331366,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,9,T3,oracle,T3,1,1,0.013543534225596291,1.0350142463616538,7.1436162976933106,0.028095417402577285,0.029338217558212885,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,9,T3,joint,T4,0,0,0.013543534225596291,1.0350142463616538,7.1436162976933106,0.15900031865873057,0.13162177249932747,0.42193719949018349,0.46871906556048337,0.10660559032491523,0.17631404342072443,0.027946690574069066,4.0059160201974322
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,9,T3,single_feature,T3,1,1,0.013543534225596291,1.0350142463616538,7.1436162976933106,0.0047054213804415216,0.0047054213804415225,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,9,T4,oracle,T4,1,1,0.020038644694598089,1.9940808955822413,12.182616059305921,0.047885188325433203,0.10053141494502341,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,9,T4,joint,T4,1,1,0.020038644694598089,1.9940808955822413,12.182616059305921,0.10863798627642374,0.14705614525925376,0.50834894449519896,0.33228911694907382,0.74459642332108888,-0.31677819139998742,0.089361111987756203,3.7198726998312139
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,9,T4,single_feature,T4,1,1,0.020038644694598089,1.9940808955822413,12.182616059305921,0.0035919817813658784,0.0055279123629352498,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,9,T5,oracle,T5,1,1,0.011887277361845817,1.3381865407358948,5.3796272070239795,0.021171515032778258,0.02121252350661243,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,9,T5,joint,T3,0,1,0.011887277361845817,1.3381865407358948,5.3796272070239795,0.024331990641232301,0.024331990641232291,0.051837821894103707,0.050614931288697207,0.056465155770492048,0.064277094143610602,2.1891513868917798,0.36552586414777721
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,9,T5,single_feature,T3,0,1,0.011887277361845817,1.3381865407358948,5.3796272070239795,0.0038574999158334207,0.0038574999158334207,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,10,T2,oracle,T2,1,1,0.011098641307913519,1.0960173269233897,5.8060251018046793,0.022840855895156126,0.099802802334712518,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,10,T2,joint,T2,1,1,0.011098641307913519,1.0960173269233897,5.8060251018046793,0.077722568483678658,0.11296106180014871,0.23189999148151089,0.24913547567949612,0.14357607487819446,0.371766914309547,4.5412732393660988,3.5348121321459729
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,10,T2,single_feature,T2,1,1,0.011098641307913519,1.0960173269233897,5.8060251018046793,0.0031466376437022151,0.0075712348030675582,NaN,NaN,NaN,NaN,NaN,NaN
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,10,T3,oracle,T5,0,1,0.01285338769368544,1.0754397553607833,5.6288837808306349,0.022151916772061412,0.022149628009434267,0,0,0,0,0,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,10,T3,joint,T3,1,1,0.01285338769368544,1.0754397553607833,5.6288837808306349,0.12206876830352903,0.12206876830352897,0.42858664236210475,0.42149688536990526,0.45584432929454022,-0.1672191666608569,8.6805808080871643,4.0347787439715788
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,10,T3,single_feature,T3,1,1,0.01285338769368544,1.0754397553607833,5.6288837808306349,0.0046144282230057903,0.0046144282230057903,NaN,NaN,NaN,NaN,NaN,NaN
