frequency_hz,H_true_real,H_true_imag,H_hat_real,H_hat_imag
23687500,-0.0478544811777257,0.0755945758513604,-0.0478544811777257,0.0755945758513604
23703125,-0.0466872432707584,0.0760057487756732,-0.0466872432707584,0.0760057487756732
23718750,-0.0455471191322843,0.0764342401589342,-0.0455471191322843,0.0764342401589342
23734375,-0.0444320530425801,0.0768818667224229,-0.0444320530425801,0.0768818667224229
23750000,-0.0433399621040725,0.0773504167230828,-0.0433399621040725,0.0773504167230828
23765625,-0.0422687288617948,0.0778416558720622,-0.0422687288617948,0.0778416558720622
23781250,-0.0412161931966215,0.0783573326302724,-0.0412161931966215,0.0783573326302724
23796875,-0.0401801434692034,0.0788991828515009,-0.0401801434692034,0.0788991828515009
23812500,-0.0391583068875668,0.0794689337334723,-0.0391583068875668,0.0794689337334723
23828125,-0.038148339067285,0.0800683070258153,-0.038148339067285,0.0800683070258153
23843750,-0.0371478127499325,0.08069902143115,-0.0371478127499325,0.08069902143115
23859375,-0.0361542056434946,0.0813627941212806,-0.0361542056434946,0.0813627941212806
23875000,-0.0351648873476192,0.0820613412746904,-0.0351648873476192,0.0820613412746904
23890625,-0.0341771053273783,0.0827963775240516,-0.0341771053273783,0.0827963775240516
23906250,-0.0331879699018611,0.0835696141831636,-0.0331879699018611,0.0835696141831636
23921875,-0.0321944382187715,0.0843827561015744,-0.0321944382187715,0.0843827561015744
23937500,-0.0311932971937806,0.0852374969719661,-0.0311932971937806,0.0852374969719661
23953125,-0.0301811454041319,0.0861355128902569,-0.0301811454041319,0.0861355128902569
23968750,-0.029154373940585,0.0870784539412594,-0.029154373940585,0.0870784539412594
23984375,-0.0281091462409289,0.0880679335537073,-0.0281091462409289,0.0880679335537073
24000000,-0.0270413769527313,0.0891055153378277,-0.0270413769527313,0.0891055153378277
24015625,-0.0259467099037731,0.0901926970865436,-0.0259467099037731,0.0901926970865436
24031250,-0.024820495296606,0.091330891588503,-0.024820495296606,0.091330891588503
24046875,-0.0236577662901346,0.0925214038679927,-0.0236577662901346,0.0925214038679927
24062500,-0.0224532151871457,0.0937654044344384,-0.0224532151871457,0.0937654044344384
24078125,-0.0212011695136688,0.0950638980937762,-0.0212011695136688,0.0950638980937762
24093750,-0.0198955683551684,0.0964176878471805,-0.0198955683551684,0.0964176878471805
24109375,-0.0185299394071647,0.0978273333814362,-0.0185299394071647,0.0978273333814362
24125000,-0.017097377305196,0.0992931036421495,-0.017097377305196,0.0992931036421495
24140625,-0.0155905239220023,0.100814922979158,-0.0155905239220023,0.100814922979158
24156250,-0.0140015514592689,0.102392310366557,-0.0140015514592689,0.102392310366557
24171875,-0.0123221493174281,0.104024311232141,-0.0123221493174281,0.104024311232141
24187500,-0.010543515899548,0.10570942148793,-0.010543515899548,0.10570942148793
24203125,-0.00865635669309928,0.107445503440445,-0.00865635669309928,0.107445503440445
24218750,-0.00665089017392036,0.10922969338344,-0.00665089017392036,0.10922969338344
24234375,-0.00451686328645238,0.111058300843516,-0.00451686328645238,0.111058300843516
24250000,-0.00224357846753166,0.112926699668606,-0.00224357846753166,0.112926699668606
24265625,0.000180065609701083,0.114829211428015,0.000180065609701083,0.114829211428015
24281250,0.00276551720031639,0.116758981938597,0.00276551720031639,0.116758981938597
24296875,0.00552449602129639,0.118707852151357,0.00552449602129639,0.118707852151357
24312500,0.00846889649107066,0.120666225132163,0.00846889649107066,0.120666225132163
24328125,0.0116106669505265,0.122622931452602,0.0116106669505265,0.122622931452602
24343750,0.014961662166557,0.124565095972577,0.014961662166557,0.124565095972577
24359375,0.0185334665576703,0.126478009740818,0.0185334665576703,0.126478009740818
24375000,0.0223371858622499,0.128345011552916,0.0223371858622499,0.128345011552916
