frequency_hz,stable_L300_kG1_HV_mag_dB,stable_L300_kG1_HV_phase_deg,stable_L300_kG1_Hport_mag_dB,stable_L300_kG1_Hport_phase_deg,legacyABCD_L300_kG1_HV_mag_dB,legacyABCD_L300_kG1_HV_phase_deg,legacyABCD_L300_kG1_Hport_mag_dB,legacyABCD_L300_kG1_Hport_phase_deg,stable_L500_kG1_HV_mag_dB,stable_L500_kG1_HV_phase_deg,stable_L500_kG1_Hport_mag_dB,stable_L500_kG1_Hport_phase_deg,legacyABCD_L500_kG1_HV_mag_dB,legacyABCD_L500_kG1_HV_phase_deg,legacyABCD_L500_kG1_Hport_mag_dB,legacyABCD_L500_kG1_Hport_phase_deg,stable_L800_kG1_HV_mag_dB,stable_L800_kG1_HV_phase_deg,stable_L800_kG1_Hport_mag_dB,stable_L800_kG1_Hport_phase_deg,legacyABCD_L800_kG1_HV_mag_dB,legacyABCD_L800_kG1_HV_phase_deg,legacyABCD_L800_kG1_Hport_mag_dB,legacyABCD_L800_kG1_Hport_phase_deg,stable_L1200_kG1_HV_mag_dB,stable_L1200_kG1_HV_phase_deg,stable_L1200_kG1_Hport_mag_dB,stable_L1200_kG1_Hport_phase_deg,legacyABCD_L1200_kG1_HV_mag_dB,legacyABCD_L1200_kG1_HV_phase_deg,legacyABCD_L1200_kG1_Hport_mag_dB,legacyABCD_L1200_kG1_Hport_phase_deg,stable_L300_kG5_HV_mag_dB,stable_L300_kG5_HV_phase_deg,stable_L300_kG5_Hport_mag_dB,stable_L300_kG5_Hport_phase_deg,legacyABCD_L300_kG5_HV_mag_dB,legacyABCD_L300_kG5_HV_phase_deg,legacyABCD_L300_kG5_Hport_mag_dB,legacyABCD_L300_kG5_Hport_phase_deg,stable_L500_kG5_HV_mag_dB,stable_L500_kG5_HV_phase_deg,stable_L500_kG5_Hport_mag_dB,stable_L500_kG5_Hport_phase_deg,legacyABCD_L500_kG5_HV_mag_dB,legacyABCD_L500_kG5_HV_phase_deg,legacyABCD_L500_kG5_Hport_mag_dB,legacyABCD_L500_kG5_Hport_phase_deg,stable_L800_kG5_HV_mag_dB,stable_L800_kG5_HV_phase_deg,stable_L800_kG5_Hport_mag_dB,stable_L800_kG5_Hport_phase_deg,legacyABCD_L800_kG5_HV_mag_dB,legacyABCD_L800_kG5_HV_phase_deg,legacyABCD_L800_kG5_Hport_mag_dB,legacyABCD_L800_kG5_Hport_phase_deg,stable_L1200_kG5_HV_mag_dB,stable_L1200_kG5_HV_phase_deg,stable_L1200_kG5_Hport_mag_dB,stable_L1200_kG5_Hport_phase_deg,legacyABCD_L1200_kG5_HV_mag_dB,legacyABCD_L1200_kG5_HV_phase_deg,legacyABCD_L1200_kG5_Hport_mag_dB,legacyABCD_L1200_kG5_Hport_phase_deg
2136785.5398143623,-24.650421651523992,122.53676836083991,-18.629821738244367,122.53676836083991,-24.650421651523988,122.53676836083991,-18.629821738244367,122.53676836083991,-21.165543783862425,-165.06397869375317,-15.1449438705828,-165.06397869375317,-21.165543783862425,-165.0639786937532,-15.1449438705828,-165.0639786937532,-22.280643721055924,38.90383358099335,-16.260043807776299,38.90383358099335,-22.280643721055927,38.903833580993393,-16.260043807776302,38.903833580993393,-26.796365441513387,-159.89200278760131,-20.775765528233762,-159.89200278760131,-26.796365441513377,-159.89200278760134,-20.775765528233755,-159.89200278760134,-27.697151104082796,128.35671458932819,-21.67655119080317,128.35671458932819,-27.697151104082796,128.35671458932822,-21.67655119080317,128.35671458932822,-30.710988741751223,-141.67586790612432,-24.690388828471598,-141.67586790612432,-30.710988741751226,-141.67586790612432,-24.690388828471601,-141.67586790612432,-38.52926713722367,20.582928658399325,-32.508667223944045,20.582928658399325,-38.52926713722367,20.582928658399332,-32.508667223944045,20.582928658399332,-49.603894581840471,-143.42253146716865,-43.583294668560853,-143.42253146716865,-49.603894581840478,-143.42253146716865,-43.583294668560853,-143.42253146716865
2150464.0937957987,-24.894808818016458,120.30118758068458,-18.874208904736832,120.30118758068458,-24.894808818016458,120.30118758068458,-18.874208904736832,120.30118758068458,-22.173603083170423,-174.59669723571753,-16.153003169890798,-174.59669723571753,-22.173603083170423,-174.59669723571756,-16.153003169890798,-174.59669723571756,-21.315755684938168,19.787694870507192,-15.295155771658543,19.787694870507192,-21.315755684938161,19.787694870507188,-15.295155771658537,19.787694870507188,-27.985664375878333,-181.73459182771217,-21.965064462598708,-181.73459182771217,-27.985664375878329,-181.73459182771217,-21.965064462598708,-181.73459182771217,-27.878330245812357,124.49040923674936,-21.857730332532732,124.49040923674936,-27.878330245812357,124.49040923674931,-21.857730332532732,124.49040923674931,-31.184827632417008,-151.11000205182154,-25.164227719137383,-151.11000205182154,-31.184827632417008,-151.11000205182154,-25.164227719137383,-151.11000205182154,-38.681563614008866,4.3380136028251703,-32.660963700729241,4.3380136028251703,-38.681563614008859,4.3380136028251695,-32.660963700729233,4.3380136028251695,-50.013992411570392,-166.78596446649405,-43.993392498290767,-166.78596446649405,-50.013992411570392,-166.78596446649405,-43.993392498290767,-166.78596446649405
2164142.6477772351,-25.089184501944388,118.1620239594095,-19.068584588664763,118.1620239594095,-25.089184501944388,118.16202395940947,-19.068584588664763,118.16202395940947,-23.16454336746861,-183.08506705723357,-17.143943454188989,-183.08506705723357,-23.16454336746861,-183.08506705723357,-17.143943454188989,-183.08506705723357,-20.578646059673687,-2.2361330191707331,-14.558046146394062,-2.2361330191707331,-20.578646059673694,-2.2361330191707287,-14.558046146394069,-2.2361330191707287,-28.990879904791946,-201.30063305423718,-22.970279991512321,-201.30063305423718,-28.990879904791949,-201.30063305423718,-22.970279991512324,-201.30063305423718,-28.029668327116614,120.66922831790227,-22.009068413836989,120.66922831790227,-28.029668327116624,120.66922831790227,-22.009068413836999,120.66922831790227,-31.649386419349046,-160.21248769473954,-25.628786506069424,-160.21248769473954,-31.64938641934905,-160.21248769473954,-25.628786506069424,-160.21248769473954,-38.871114236989477,-12.077331207102855,-32.850514323709852,-12.077331207102855,-38.871114236989484,-12.077331207102853,-32.850514323709859,-12.077331207102853,-50.408832451163292,-189.94665811570806,-44.388232537883667,-189.94665811570806,-50.408832451163278,-189.94665811570806,-44.388232537883653,-189.94665811570806
2177821.2017586711,-25.232979255078121,116.09786071226445,-19.212379341798499,116.09786071226445,-25.232979255078124,116.09786071226445,-19.212379341798499,116.09786071226445,-24.107440274170123,-190.60779105321257,-18.086840360890498,-190.60779105321257,-24.107440274170123,-190.60779105321257,-18.086840360890502,-190.60779105321257,-20.278393597425229,-26.285232537876155,-14.257793684145605,-26.285232537876155,-20.278393597425229,-26.285232537876166,-14.257793684145605,-26.285232537876166,-29.707794801529452,-219.24519522777197,-23.687194888249831,-219.24519522777197,-29.707794801529452,-219.24519522777197,-23.687194888249827,-219.24519522777197,-28.150751148172084,116.87413143610843,-22.130151234892459,116.87413143610843,-28.150751148172084,116.87413143610843,-22.130151234892459,116.87413143610843,-32.097056271045737,-168.99848932196383,-26.076456357766112,-168.99848932196383,-32.097056271045737,-168.99848932196383,-26.076456357766112,-168.99848932196383,-39.106067143464706,-28.574834226999563,-33.085467230185081,-28.574834226999563,-39.106067143464713,-28.574834226999581,-33.085467230185088,-28.574834226999581,-50.780534700982798,-212.96078075038844,-44.759934787703173,-212.96078075038844,-50.780534700982813,-212.96078075038844,-44.759934787703187,-212.96078075038844
2191499.7557401075,-25.32544592825268,114.08797084547267,-19.304846014973059,114.08797084547267,-25.325445928252684,114.08797084547267,-19.304846014973059,114.08797084547267,-24.979064210774098,-197.28014467481177,-18.958464297494473,-197.28014467481177,-24.979064210774098,-197.28014467481177,-18.958464297494476,-197.28014467481177,-20.501145751862005,-50.749128368302728,-14.480545838582383,-50.749128368302728,-20.501145751862012,-50.749128368302742,-14.480545838582387,-50.749128368302742,-30.075665262773658,-236.35409631862061,-24.055065349494033,-236.35409631862061,-30.075665262773661,-236.35409631862055,-24.055065349494036,-236.35409631862055,-28.241361430480506,113.08593309846454,-22.220761517200881,113.08593309846454,-28.241361430480506,113.08593309846454,-22.220761517200881,113.08593309846454,-32.520815571349019,-177.49117581659937,-26.500215658069397,-177.49117581659937,-32.520815571349026,-177.49117581659937,-26.500215658069401,-177.49117581659937,-39.389739279865722,-45.053298267530174,-33.369139366586097,-45.053298267530174,-39.389739279865715,-45.053298267530174,-33.369139366586097,-45.053298267530174,-51.125460169940105,-235.89851316363112,-45.10486025666048,-235.89851316363112,-51.125460169940105,-235.89851316363112,-45.10486025666048,-235.89851316363112
2205178.3097215439,-25.365625552522069,112.11161636053791,-19.345025639242444,112.11161636053791,-25.365625552522069,112.11161636053787,-19.345025639242444,112.11161636053787,-25.763225743769581,-203.22874503798536,-19.742625830489956,-203.22874503798536,-25.763225743769581,-203.22874503798536,-19.742625830489956,-203.22874503798536,-21.176408011002593,-74.191601099174562,-15.155808097722968,-74.191601099174562,-21.176408011002593,-74.191601099174534,-15.155808097722968,-74.191601099174534,-30.06943496929506,-253.4654391279096,-24.048835056015434,-253.4654391279096,-30.06943496929506,-253.4654391279096,-24.048835056015434,-253.4654391279096,-28.301479448219084,109.28519907739006,-22.280879534939459,109.28519907739006,-28.301479448219091,109.28519907739003,-22.280879534939466,109.28519907739003,-32.914429110033957,-185.7205827058944,-26.893829196754332,-185.7205827058944,-32.914429110033964,-185.7205827058944,-26.893829196754339,-185.7205827058944,-39.720334919583998,-61.410769005177819,-33.699735006304373,-61.410769005177819,-39.720334919583998,-61.410769005177826,-33.699735006304373,-61.410769005177826,-51.444666365198792,-258.8316796208187,-45.424066451919167,-258.8316796208187,-51.444666365198792,-258.8316796208187,-45.424066451919167,-258.8316796208187
2218856.8637029799,-25.352324512167751,110.1473102074235,-19.331724598888126,110.1473102074235,-25.352324512167748,110.1473102074235,-19.331724598888126,110.1473102074235,-26.449120143257012,-208.57704121498426,-20.428520229977387,-208.57704121498426,-26.449120143257012,-208.57704121498426,-20.428520229977387,-208.57704121498426,-22.172139901634935,-95.864521333834389,-16.15153998835531,-95.864521333834389,-22.172139901634935,-95.864521333834404,-16.15153998835531,-95.864521333834404,-29.696384745354983,-271.4756785034416,-23.675784832075358,-271.4756785034416,-29.696384745354976,-271.4756785034416,-23.675784832075351,-271.4756785034416,-28.331294098401077,105.45214351950537,-22.310694185121452,105.45214351950537,-28.331294098401077,105.45214351950537,-22.310694185121456,105.45214351950537,-33.272579277072879,-193.72230825934048,-27.251979363793257,-193.72230825934048,-33.272579277072879,-193.72230825934048,-27.251979363793254,-193.72230825934048,-40.091400796932035,-77.555858336214186,-34.07080088365241,-77.555858336214186,-40.091400796932028,-77.5558583362142,-34.070800883652403,-77.5558583362142,-51.743610891482149,-281.82103679322262,-45.723010978202524,-281.82103679322262,-51.743610891482149,-281.82103679322262,-45.723010978202524,-281.82103679322262
2232535.4176844163,-25.284103529469391,108.17201066317588,-19.263503616189769,108.17201066317588,-25.284103529469391,108.17201066317585,-19.263503616189769,108.17201066317585,-27.029611669177179,-213.43910894670222,-21.009011755897561,-213.43910894670222,-27.029611669177179,-213.43910894670222,-21.009011755897561,-213.43910894670222,-23.371335288840058,-115.48451971165315,-17.350735375560433,-115.48451971165315,-23.371335288840058,-115.48451971165315,-17.350735375560433,-115.48451971165315,-29.006459376331982,-291.369160797419,-22.985859463052357,-291.369160797419,-29.006459376331982,-291.369160797419,-22.98585946305236,-291.369160797419,-28.331224569222449,101.56654231601279,-22.310624655942828,101.56654231601279,-28.331224569222453,101.56654231601279,-22.310624655942828,101.56654231601279,-33.59093737253766,-201.53623666818763,-27.570337459258035,-201.53623666818763,-33.59093737253766,-201.53623666818763,-27.570337459258035,-201.53623666818763,-40.492822665403033,-93.416362143040402,-34.472222752123407,-93.416362143040402,-40.492822665403033,-93.416362143040402,-34.472222752123415,-93.416362143040402,-52.031096240964942,-304.9050531814662,-46.010496327685317,-304.9050531814662,-52.031096240964942,-304.9050531814662,-46.010496327685317,-304.9050531814662
2246213.9716658527,-25.159281319883252,106.1602154403909,-19.138681406603631,106.1602154403909,-25.159281319883256,106.16021544039091,-19.138681406603631,106.16021544039091,-27.499830847516805,-217.91856399246549,-21.479230934237179,-217.91856399246549,-27.499830847516805,-217.91856399246547,-21.479230934237187,-217.91856399246547,-24.676477961098886,-132.9481989899968,-18.655878047819265,-132.9481989899968,-24.676477961098897,-132.9481989899968,-18.655878047819272,-132.9481989899968,-28.121103293412858,-314.17018309445274,-22.100503380133233,-314.17018309445274,-28.121103293412858,-314.17018309445274,-22.100503380133233,-314.17018309445274,-28.301952638153214,97.607679804459877,-22.281352724873589,97.607679804459877,-28.301952638153214,97.607679804459863,-22.281352724873589,97.607679804459863,-33.866192572732473,-209.20540638244847,-27.845592659452851,-209.20540638244847,-33.866192572732473,-209.2054063824485,-27.845592659452851,-209.2054063824485,-40.912093854507276,-108.9444016489015,-34.891493941227651,-108.9444016489015,-40.912093854507276,-108.9444016489015,-34.891493941227651,-108.9444016489015,-52.317549945546702,-328.09222316199441,-46.296950032267077,-328.09222316199441,-52.317549945546702,-328.09222316199453,-46.296950032267077,-328.09222316199453
2259892.5256472887,-24.975958541300322,104.08292195059376,-18.955358628020697,104.08292195059376,-24.975958541300322,104.08292195059374,-18.955358628020697,104.08292195059374,-27.856153377029198,-222.11022345514789,-21.835553463749573,-222.11022345514789,-27.856153377029198,-222.11022345514783,-21.835553463749573,-222.11022345514783,-25.99763246026486,-148.27667862132509,-19.977032546985235,-148.27667862132509,-25.99763246026486,-148.27667862132509,-19.977032546985235,-148.27667862132509,-27.271178769445392,-340.62738214056992,-21.25057885616577,-340.62738214056992,-27.271178769445392,-340.62738214056992,-21.250578856165767,-340.62738214056992,-28.244465362237065,93.554348434672946,-22.22386544895744,93.554348434672946,-28.244465362237058,93.554348434672946,-22.223865448957433,93.554348434672946,-34.096058416288436,-216.77506556766627,-28.075458503008811,-216.77506556766627,-34.096058416288443,-216.77506556766627,-28.075458503008818,-216.77506556766627,-41.33561820026366,-124.11825351678054,-35.315018286984035,-124.11825351678054,-41.33561820026366,-124.11825351678057,-35.315018286984035,-124.11825351678057,-52.612888303956552,-351.35886558405133,-46.592288390676927,-351.35886558405133,-52.612888303956552,-351.35886558405133,-46.592288390676927,-351.35886558405133
2273571.0796287251,-24.732071130986494,101.90642213710144,-18.711471217706872,101.90642213710144,-24.732071130986494,101.90642213710144,-18.711471217706872,101.90642213710144,-28.095514146622683,-226.10311709900526,-22.074914233343058,-226.10311709900526,-28.095514146622683,-226.1031170990052,-22.074914233343058,-226.1031170990052,-27.254203589832443,-161.63174584942797,-21.233603676552818,-161.63174584942797,-27.254203589832436,-161.63174584942797,-21.233603676552818,-161.63174584942797,-26.784017835363105,-370.48068764462386,-20.763417922083484,-370.48068764462386,-26.784017835363105,-370.4806876446238,-20.76341792208348,-370.4806876446238,-28.160107422610348,89.384924321411773,-22.139507509330727,89.384924321411773,-28.160107422610348,89.384924321411788,-22.139507509330723,89.384924321411788,-34.27927435096916,-224.29189592315831,-28.258674437689535,-224.29189592315831,-34.27927435096916,-224.29189592315825,-28.258674437689535,-224.29189592315825,-41.749889136444892,-138.94153318026193,-35.729289223165267,-138.94153318026193,-41.749889136444899,-138.9415331802619,-35.729289223165274,-138.9415331802619,-52.92438176301868,-374.65355848003765,-46.903781849739055,-374.65355848003765,-52.92438176301868,-374.65355848003765,-46.903781849739055,-374.65355848003765
2287249.633610161,-24.425486575006929,99.590907748825003,-18.404886661727303,99.590907748825003,-24.425486575006929,99.590907748825003,-18.404886661727303,99.590907748825003,-28.214989473992102,-229.9841538641812,-22.194389560712477,-229.9841538641812,-28.214989473992102,-229.9841538641812,-22.194389560712477,-229.9841538641812,-28.381982215040523,-173.28712377967005,-22.361382301760901,-173.28712377967005,-28.381982215040516,-173.28712377967005,-22.361382301760891,-173.28712377967005,-26.928117219029861,-401.88841033255585,-20.907517305750236,-401.88841033255585,-26.928117219029861,-401.88841033255585,-20.907517305750236,-401.88841033255585,-28.050641557972803,85.077545127876519,-22.030041644693178,85.077545127876519,-28.050641557972803,85.077545127876519,-22.030041644693178,85.077545127876519,-34.415615192908547,-231.80334457613156,-28.395015279628922,-231.80334457613156,-34.415615192908547,-231.80334457613156,-28.395015279628922,-231.80334457613156,-42.142463714499513,-153.44052285666416,-36.121863801219888,-153.44052285666416,-42.142463714499513,-153.44052285666419,-36.121863801219888,-153.44052285666419,-53.255030233423113,-397.90775411870868,-47.234430320143488,-397.90775411870868,-53.255030233423113,-397.90775411870868,-47.234430320143488,-397.90775411870868
2300928.1875915974,-24.054162321244878,97.088879153675222,-18.033562407965256,97.088879153675222,-24.054162321244878,97.088879153675222,-18.033562407965256,97.088879153675222,-28.211597732072672,-233.84216778948053,-22.190997818793047,-233.84216778948053,-28.211597732072676,-233.84216778948053,-22.190997818793051,-233.84216778948053,-29.335398488915743,-183.5706579599152,-23.314798575636118,-183.5706579599152,-29.335398488915743,-183.57065795991517,-23.314798575636118,-183.57065795991517,-27.716997823632319,-432.23812848803499,-21.696397910352694,-432.23812848803499,-27.716997823632319,-432.23812848803499,-21.696397910352694,-432.23812848803499,-27.91831427377625,80.610419663057684,-21.897714360496625,80.610419663057684,-27.91831427377625,80.610419663057669,-21.897714360496625,80.610419663057669,-34.505915747773244,-239.35697876589444,-28.485315834493626,-239.35697876589444,-34.505915747773251,-239.35697876589444,-28.48531583449363,-239.35697876589444,-42.502706380382108,-167.66036423360882,-36.482106467102483,-167.66036423360882,-42.502706380382108,-167.66036423360885,-36.482106467102483,-167.66036423360885,-53.602872256085227,-421.05021537855851,-47.582272342805602,-421.05021537855851,-53.602872256085234,-421.05021537855851,-47.582272342805609,-421.05021537855851
2314606.7415730339,-23.616392529604138,94.343384466744808,-17.595792616324513,94.343384466744808,-23.616392529604138,94.343384466744823,-17.595792616324513,94.343384466744823,-28.082297376403766,-237.77228449962337,-22.06169746312414,-237.77228449962337,-28.082297376403773,-237.77228449962337,-22.061697463124148,-237.77228449962337,-30.084655518917209,-192.8180769922825,-24.064055605637588,-192.8180769922825,-30.084655518917213,-192.8180769922825,-24.064055605637588,-192.8180769922825,-28.934753501738992,-459.69410164850376,-22.914153588459367,-459.69410164850376,-28.934753501738989,-459.69410164850376,-22.914153588459364,-459.69410164850376,-27.765922271562729,75.962299677696876,-21.745322358283104,75.962299677696876,-27.765922271562733,75.962299677696862,-21.745322358283108,75.962299677696862,-34.552111942136719,-246.99976543304408,-28.531512028857094,-246.99976543304408,-34.552111942136719,-246.99976543304413,-28.531512028857094,-246.99976543304413,-42.822313389090247,-181.66068365194562,-36.801713475810622,-181.66068365194562,-42.82231338909024,-181.66068365194562,-36.801713475810615,-181.66068365194562,-53.961388973908235,-444.02166500533355,-47.94078906062861,-444.02166500533355,-53.961388973908235,-444.02166500533355,-47.94078906062861,-444.02166500533355
2328285.2955544698,-23.111177448008966,91.28617579105277,-17.090577534729341,91.28617579105277,-23.111177448008966,91.286175791052784,-17.090577534729341,91.286175791052784,-27.824193654041942,-241.88063383377056,-21.803593740762317,-241.88063383377056,-27.824193654041931,-241.88063383377062,-21.803593740762309,-241.88063383377062,-30.611133982663308,-201.35169268954752,-24.590534069383686,-201.35169268954752,-30.611133982663311,-201.35169268954752,-24.590534069383686,-201.35169268954752,-30.309079691887458,-483.6667161155595,-24.288479778607833,-483.6667161155595,-30.309079691887458,-483.6667161155595,-24.288479778607837,-483.6667161155595,-27.596872787973279,71.113141811588207,-21.576272874693657,71.113141811588207,-27.596872787973279,71.113141811588179,-21.576272874693654,71.113141811588179,-34.557293656796965,-254.77717504480842,-28.53669374351734,-254.77717504480842,-34.557293656796965,-254.77717504480842,-28.53669374351734,-254.77717504480842,-43.095648695768922,-195.51103476461961,-37.075048782489297,-195.51103476461961,-43.095648695768922,-195.51103476461961,-37.075048782489297,-195.51103476461961,-54.320837929068581,-466.78613800809802,-48.300238015788956,-466.78613800809802,-54.320837929068581,-466.78613800809802,-48.300238015788956,-466.78613800809802
2341963.8495359062,-22.538758099486934,87.835969828296399,-16.518158186207309,87.835969828296399,-22.538758099486934,87.835969828296413,-16.518158186207309,87.835969828296413,-27.435000261819784,-246.28941900230498,-21.414400348540159,-246.28941900230498,-27.435000261819784,-246.28941900230501,-21.414400348540159,-246.28941900230501,-30.903449902485516,-209.47873981742896,-24.882849989205894,-209.47873981742896,-30.903449902485516,-209.47873981742896,-24.882849989205891,-209.47873981742896,-31.615003117817441,-504.40923987803774,-25.594403204537816,-504.40923987803774,-31.615003117817441,-504.40923987803774,-25.594403204537816,-504.40923987803774,-27.41522835953894,66.044979122142635,-21.394628446259315,66.044979122142635,-27.41522835953894,66.044979122142621,-21.394628446259318,66.044979122142621,-34.525757852201778,-262.73201636306351,-28.505157938922157,-262.73201636306351,-34.525757852201778,-262.73201636306351,-28.505157938922153,-262.73201636306351,-43.319927703830842,-209.28635870882604,-37.299327790551217,-209.28635870882604,-43.319927703830849,-209.28635870882604,-37.299327790551224,-209.28635870882604,-54.670118566914567,-489.33685006877118,-48.649518653634942,-489.33685006877118,-54.670118566914567,-489.33685006877118,-48.649518653634942,-489.33685006877118
2355642.4035173426,-21.901365723088354,83.897160388401275,-15.880765809808729,83.897160388401275,-21.901365723088347,83.897160388401261,-15.880765809808725,83.897160388401261,-26.913841992343993,-251.1422319264214,-20.893242079064368,-251.1422319264214,-26.913841992343997,-251.1422319264214,-20.893242079064372,-251.1422319264214,-30.955017682701648,-217.50086664008219,-24.934417769422026,-217.50086664008219,-30.955017682701648,-217.50086664008219,-24.934417769422026,-217.50086664008219,-32.69747178154298,-522.57978714639989,-26.676871868263362,-522.57978714639989,-32.69747178154298,-522.57978714639989,-26.676871868263355,-522.57978714639989,-27.22572372300672,60.743004375109514,-21.205123809727095,60.743004375109514,-27.225723723006716,60.743004375109543,-21.205123809727095,60.743004375109543,-34.463043448574467,-270.90293001071626,-28.442443535294849,-270.90293001071626,-34.463043448574467,-270.90293001071626,-28.442443535294846,-270.90293001071626,-43.495277745193178,-223.06250660118621,-37.474677831913553,-223.06250660118621,-43.495277745193178,-223.06250660118621,-37.474677831913553,-223.06250660118621,-54.99871347149994,-511.69614806032729,-48.978113558220315,-511.69614806032729,-54.998713471499926,-511.69614806032729,-48.978113558220301,-511.69614806032729
2369320.9574987786,-21.204236508007529,79.359576251605716,-15.183636594727904,79.359576251605716,-21.204236508007526,79.359576251605731,-15.183636594727902,79.359576251605731,-26.262531036533581,-256.60922847793472,-20.241931123253956,-256.60922847793472,-26.262531036533581,-256.60922847793472,-20.241931123253956,-256.60922847793472,-30.763248151575617,-225.72889544488905,-24.742648238295992,-225.72889544488905,-30.763248151575617,-225.72889544488905,-24.742648238295992,-225.72889544488905,-33.462198840963033,-538.9739228406936,-27.441598927683408,-538.9739228406936,-33.462198840963026,-538.9739228406936,-27.441598927683405,-538.9739228406936,-27.033740190046899,55.196838740421519,-21.013140276767274,55.196838740421519,-27.033740190046899,55.196838740421512,-21.013140276767274,55.196838740421512,-34.375922155037031,-279.32250998183679,-28.355322241757413,-279.32250998183679,-34.375922155037031,-279.32250998183679,-28.355322241757406,-279.32250998183679,-43.624686732034405,-236.91177626686243,-37.60408681875478,-236.91177626686243,-43.624686732034405,-236.91177626686243,-37.60408681875478,-236.91177626686243,-55.298337857639595,-533.91048282270935,-49.27773794435997,-533.91048282270935,-55.298337857639588,-533.91048282270935,-49.27773794435997,-533.91048282270935
2382999.511480215,-20.456929561501774,74.100242344210002,-14.436329648222152,74.100242344210002,-20.456929561501774,74.100242344210002,-14.436329648222152,74.100242344210002,-25.487502049346933,-262.89123548499612,-19.466902136067308,-262.89123548499612,-25.487502049346929,-262.89123548499612,-19.466902136067304,-262.89123548499612,-30.33042294417768,-234.49949319624935,-24.309823030898055,-234.49949319624935,-30.330422944177677,-234.49949319624935,-24.309823030898052,-234.49949319624935,-33.859115263300964,-554.40186083629203,-27.838515350021339,-554.40186083629203,-33.859115263300971,-554.40186083629203,-27.83851535002135,-554.40186083629203,-26.845221821596748,49.40191843273135,-20.824621908317127,49.40191843273135,-26.845221821596748,49.40191843273135,-20.824621908317123,49.40191843273135,-34.272313264664305,-288.01509104794957,-28.25171335138468,-288.01509104794957,-34.272313264664312,-288.01509104794957,-28.251713351384687,-288.01509104794957,-43.713829162710311,-250.89840955793218,-37.693229249430694,-250.89840955793218,-43.713829162710319,-250.89840955793218,-37.693229249430694,-250.89840955793218,-55.564076357997209,-556.04199950560565,-49.543476444717584,-556.04199950560565,-55.564076357997209,-556.04199950560565,-49.543476444717584,-556.04199950560565
2396678.0654616514,-19.674943429349451,67.988620186420022,-13.654343516069829,67.988620186420022,-19.674943429349455,67.98862018642005,-13.654343516069831,67.98862018642005,-24.602638051591718,-270.22084477754782,-18.582038138312093,-270.22084477754782,-24.602638051591711,-270.22084477754782,-18.582038138312086,-270.22084477754782,-29.666500809197849,-244.19106870914817,-23.645900895918224,-244.19106870914817,-29.666500809197842,-244.19106870914817,-23.645900895918217,-244.19106870914817,-33.869305772436583,-569.66133432241327,-27.848705859156961,-569.66133432241327,-33.86930577243659,-569.66133432241327,-27.848705859156961,-569.66133432241327,-26.666519327541288,43.360879952276491,-20.645919414261662,43.360879952276491,-26.666519327541288,43.360879952276498,-20.645919414261662,43.360879952276498,-34.161087746304659,-296.99434098627711,-28.140487833025034,-296.99434098627711,-34.161087746304666,-296.99434098627722,-28.140487833025038,-296.99434098627722,-43.770738332396455,-265.07409106318261,-37.75013841911683,-265.07409106318261,-43.770738332396455,-265.07409106318255,-37.750138419116837,-265.07409106318255,-55.794914807066576,-578.15841305380593,-49.774314893786951,-578.15841305380593,-55.794914807066576,-578.15841305380593,-49.774314893786958,-578.15841305380593
2410356.6194430874,-18.881520202426756,60.897476610068132,-12.860920289147131,60.897476610068132,-18.881520202426753,60.897476610068132,-12.860920289147131,60.897476610068132,-23.633219508520593,-278.85669043630702,-17.612619595240968,-278.85669043630702,-23.633219508520593,-278.85669043630702,-17.612619595240968,-278.85669043630702,-28.794431226107534,-255.23437271292747,-22.773831312827909,-255.23437271292747,-28.794431226107523,-255.23437271292744,-22.773831312827898,-255.23437271292744,-33.499933596629688,-585.55785057826495,-27.479333683350067,-585.55785057826495,-33.499933596629688,-585.55785057826495,-27.47933368335007,-585.55785057826495,-26.504153210285899,37.084768964939478,-20.483553297006274,37.084768964939478,-26.504153210285896,37.084768964939492,-20.483553297006271,37.084768964939492,-34.051731351062912,-306.26092525343023,-28.031131437783291,-306.26092525343023,-34.051731351062912,-306.26092525343023,-28.031131437783294,-306.26092525343023,-43.805283472194304,-279.47367849456458,-37.784683558914679,-279.47367849456458,-43.805283472194304,-279.47367849456469,-37.784683558914679,-279.47367849456469,-55.993656825951859,-600.32266035024315,-49.973056912672249,-600.32266035024315,-55.993656825951874,-600.32266035024315,-49.973056912672249,-600.32266035024315
