scheme,flow,truth_id,candidate_id,rank,distance,in_candidate_set,state
Zin50,C_control,T3,T3,1,1.01067711361841,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,2,1.01067950525282,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,295.611562841264,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,1,0.995169754775337,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,2,0.995175750037703,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,278.759853697961,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,1,1.06409464599676,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,2,1.06409980180679,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,294.135065200982,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,1,1.06409464599676,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,2,1.06409980180679,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,294.135065200982,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,2,0.996876835293019,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,1,0.99686692890953,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,281.757545005717,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,1,1.02309148425383,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,2,1.02309360024424,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,291.107389258712,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,1,1.02309148425383,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,2,1.02309360024424,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,291.107389258712,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,2,1.02652489030408,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,1,1.02651715800432,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,284.709744306195,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,2,1.0527950913175,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,1,1.05277892168459,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,293.44696365366,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,2,1.0527950913175,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,1,1.05277892168459,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,293.44696365366,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,1,1.01084379484208,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,2,1.01085106784883,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,279.135378312268,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,1,0.954701483845451,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,2,0.95471109091184,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,294.370319994349,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,1,0.954701483845451,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,2,0.95471109091184,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,294.370319994349,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,2,0.921170844627483,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,1,0.92116640308082,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,280.749729519993,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,1,0.923812556683209,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,2,0.923818603548341,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,294.600160427823,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,1,0.923812556683209,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,2,0.923818603548341,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,294.600160427823,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,2,0.903536322994328,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,1,0.903512605821164,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,282.877507537573,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,2,0.827748815651498,0,LOW_CONFIDENCE
Zin50,B,T3,T4_NEAR_T3,1,0.827720210053983,1,LOW_CONFIDENCE
Zin50,B,T3,T5,3,291.690593853269,0,LOW_CONFIDENCE
Zin50,C_control,T3,T3,2,0.827748815651498,0,LOW_CONFIDENCE
Zin50,C_control,T3,T4_NEAR_T3,1,0.827720210053983,1,LOW_CONFIDENCE
Zin50,C_control,T3,T5,3,291.690593853269,0,LOW_CONFIDENCE
Zin50,A,T3,T3,2,1.06360635532347,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,1,1.06359488627397,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,285.546308362152,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,2,1.00000187667972,0,REJECTED
Zin50,B,T3,T4_NEAR_T3,1,0.999982069351348,1,REJECTED
Zin50,B,T3,T5,3,294.364560327343,0,REJECTED
Zin50,C_control,T3,T3,2,1.00000187667972,0,REJECTED
Zin50,C_control,T3,T4_NEAR_T3,1,0.999982069351348,1,REJECTED
Zin50,C_control,T3,T5,3,294.364560327343,0,REJECTED
Zin50,A,T3,T3,1,1.02244774077496,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,2,1.02245474233992,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,283.645158056682,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,1,1.02543162792019,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,2,1.02543980304034,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,295.589334168611,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,1,1.02543162792019,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,2,1.02543980304034,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,295.589334168611,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,2,1.08308708202457,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,1,1.08306227920645,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,279.09178368832,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,2,1.09221408680981,0,LOW_CONFIDENCE
Zin50,B,T3,T4_NEAR_T3,1,1.09219132632222,1,LOW_CONFIDENCE
Zin50,B,T3,T5,3,294.564238311326,0,LOW_CONFIDENCE
Zin50,C_control,T3,T3,2,1.09221408680981,0,LOW_CONFIDENCE
Zin50,C_control,T3,T4_NEAR_T3,1,1.09219132632222,1,LOW_CONFIDENCE
Zin50,C_control,T3,T5,3,294.564238311326,0,LOW_CONFIDENCE
Zin50,A,T3,T3,2,0.925901437808411,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,1,0.925887459422382,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,281.020467871185,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,2,0.80334791511426,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,1,0.803328780542978,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,292.586056616624,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,2,0.80334791511426,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,1,0.803328780542978,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,292.586056616624,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,1,0.973631654328572,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,2,0.973636752916745,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,279.400914321107,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,1,0.998346844410869,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,2,0.998347905217285,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,295.055573838906,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,1,0.998346844410869,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,2,0.998347905217285,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,295.055573838906,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,1,0.967781633276477,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,2,0.967796896903602,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,278.951921730694,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,1,0.928622064769158,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,2,0.928637839106121,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,294.289097857773,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,1,0.928622064769158,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,2,0.928637839106121,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,294.289097857773,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,1,1.05973873836702,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,2,1.05974558717187,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,282.190823763739,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,1,1.06779764514996,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,2,1.06780495415894,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,291.149166672303,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,1,1.06779764514996,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,2,1.06780495415894,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,291.149166672303,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,1,1.08931265282691,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,2,1.08932613207718,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,278.578435870312,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,1,1.11239130904957,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,2,1.11239638698574,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,281.405925392115,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,1,1.11239130904957,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,2,1.11239638698574,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,281.405925392115,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,1,1.01884843164876,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,2,1.01885791301248,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,277.563171934234,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,1,1.02925828363688,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,2,1.02927757064551,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,282.075762374642,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,1,1.02925828363688,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,2,1.02927757064551,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,282.075762374642,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,1,0.90396127520276,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,2,0.903981546662149,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,279.978069816997,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,1,0.881412199030316,1,LOW_CONFIDENCE
Zin50,B,T3,T4_NEAR_T3,2,0.881436513754592,0,LOW_CONFIDENCE
Zin50,B,T3,T5,3,292.665429289051,0,LOW_CONFIDENCE
Zin50,C_control,T3,T3,1,0.881412199030316,1,LOW_CONFIDENCE
Zin50,C_control,T3,T4_NEAR_T3,2,0.881436513754592,0,LOW_CONFIDENCE
Zin50,C_control,T3,T5,3,292.665429289051,0,LOW_CONFIDENCE
Zin50,A,T3,T3,2,1.09955973197811,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,1,1.09955782849979,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,280.789089363905,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,2,1.12462883028664,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,1,1.124621924923,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,290.162606684065,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,2,1.12462883028664,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,1,1.124621924923,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,290.162606684065,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,1,0.9296431110345,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,2,0.929648096378644,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,279.714190522021,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,1,0.89481030544285,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,2,0.894829772244198,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,294.000450409025,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,1,0.89481030544285,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,2,0.894829772244198,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,294.000450409025,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,2,1.03474283691298,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,1,1.03474248826667,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,284.432863066516,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,2,1.03825940814562,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,1,1.03824584224227,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,293.774695060061,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,2,1.03825940814562,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,1,1.03824584224227,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,293.774695060061,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,1,0.901744755305354,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,2,0.901764411965843,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,279.236380951452,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,1,0.921043498766979,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,2,0.921054965961127,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,294.442744693252,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,1,0.921043498766979,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,2,0.921054965961127,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,294.442744693252,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,1,0.973329053413718,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,2,0.973350837646658,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,282.605180577222,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,1,0.98949326486175,1,LOW_CONFIDENCE
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,2,0.98951315332288,0,LOW_CONFIDENCE
Zin50,B,T4_NEAR_T3,T5,3,295.228789437256,0,LOW_CONFIDENCE
Zin50,C_control,T4_NEAR_T3,T3,1,0.98949326486175,1,LOW_CONFIDENCE
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,2,0.98951315332288,0,LOW_CONFIDENCE
Zin50,C_control,T4_NEAR_T3,T5,3,295.228789437256,0,LOW_CONFIDENCE
Zin50,A,T4_NEAR_T3,T3,2,1.11053199842144,1,LOW_CONFIDENCE
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,1,1.11052613302117,0,LOW_CONFIDENCE
Zin50,A,T4_NEAR_T3,T5,3,280.931176340858,0,LOW_CONFIDENCE
Zin50,B,T4_NEAR_T3,T3,2,1.06932288107311,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,1,1.0693142607793,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,295.020781261071,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,2,1.06932288107311,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,1,1.0693142607793,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,295.020781261071,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,2,0.910655530348221,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,1,0.910653987185541,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,281.456001107296,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,2,0.861941859713453,0,LOW_CONFIDENCE
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,1,0.861917529386805,1,LOW_CONFIDENCE
Zin50,B,T4_NEAR_T3,T5,3,295.191528518858,0,LOW_CONFIDENCE
Zin50,C_control,T4_NEAR_T3,T3,2,0.861941859713453,0,LOW_CONFIDENCE
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,1,0.861917529386805,1,LOW_CONFIDENCE
Zin50,C_control,T4_NEAR_T3,T5,3,295.191528518858,0,LOW_CONFIDENCE
Zin50,A,T4_NEAR_T3,T3,1,0.866630315302325,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,2,0.866632323382903,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,282.933279120125,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,1,0.841288178663685,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,2,0.841288550005723,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,295.205057342959,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,1,0.841288178663685,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,2,0.841288550005723,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,295.205057342959,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,2,1.02722852693438,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,1,1.02722435797005,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,278.545524759425,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,1,1.03826794805797,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,2,1.0382683503201,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,293.749983948775,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,1,1.03826794805797,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,2,1.0382683503201,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,293.749983948775,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,1,1.07001040608254,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,2,1.07002528006756,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,281.854753486904,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,1,1.1117860479904,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,2,1.11179612733546,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,292.354525702635,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,1,1.1117860479904,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,2,1.11179612733546,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,292.354525702635,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,2,0.972215064152347,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,1,0.972206398442089,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,276.305626427906,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,2,1.01356065028362,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,1,1.01354431782892,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,281.793086324398,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,2,1.01356065028362,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,1,1.01354431782892,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,281.793086324398,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,2,0.968845474018648,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,1,0.968842043408477,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,283.446664652033,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,1,0.908865215634276,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,2,0.908872044359009,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,295.492557426062,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,1,0.908865215634276,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,2,0.908872044359009,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,295.492557426062,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,2,1.04148684988388,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,1,1.04147645865437,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,279.599660499457,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,2,0.950633547166,1,REJECTED
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,1,0.950624424092197,1,REJECTED
Zin50,B,T4_NEAR_T3,T5,3,294.438837674731,0,REJECTED
Zin50,C_control,T4_NEAR_T3,T3,2,0.950633547166,1,REJECTED
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,1,0.950624424092197,1,REJECTED
Zin50,C_control,T4_NEAR_T3,T5,3,294.438837674731,0,REJECTED
Zin50,A,T4_NEAR_T3,T3,2,1.06228063791723,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,1,1.06227781967116,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,279.499867420954,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,2,1.06003163425751,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,1,1.06002597661025,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,294.959031669737,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,2,1.06003163425751,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,1,1.06002597661025,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,294.959031669737,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,2,0.964203293648061,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,1,0.96419233476849,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,281.319729447604,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,2,0.981369723063316,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,1,0.981357784738108,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,291.988177139314,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,2,0.981369723063316,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,1,0.981357784738108,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,291.988177139314,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,1,0.921278440538034,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,2,0.921292310798121,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,280.112540437505,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,1,0.959061354956624,1,LOW_CONFIDENCE
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,2,0.959085820913153,0,LOW_CONFIDENCE
Zin50,B,T4_NEAR_T3,T5,3,295.030176587048,0,LOW_CONFIDENCE
Zin50,C_control,T4_NEAR_T3,T3,1,0.959061354956624,1,LOW_CONFIDENCE
