run_budget,scheme,flow,split,scenario,n,correct_unique_k,correct_unique_low95,correct_unique_high95,false_unique_k,false_unique_low95,false_unique_high95,rejected_k,rejected_low95,rejected_high95,ambiguous_k,ambiguous_low95,ambiguous_high95,low_confidence_k,low_confidence_low95,low_confidence_high95,generated_k,generated_low95,generated_high95,not_generated_k,not_generated_low95,not_generated_high95,pruned_k,pruned_low95,pruned_high95,active_k,active_low95,active_high95,truth_in_set_k,truth_in_set_low95,truth_in_set_high95,nonempty_set_k,nonempty_set_low95,nonempty_set_high95,fit_pass_k,fit_pass_low95,fit_pass_high95,truncated_k,truncated_low95,truncated_high95,mean_set_size,mean_candidate_count,mean_profile_evaluations,mean_optimizer_evaluations,mean_forward_calls,mean_wall_clock_s
10,H50_Zin50,B,T_domain,G002_domain_out,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,10,0.7224672001371107,0.9999999999999999,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,1.0,3.0,3.0,163.8,164.8,0.048555400000000006
10,H50_Zin50,B,T_domain,G003_domain_out,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,10,0.7224672001371107,0.9999999999999999,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,1.0,3.0,3.0,164.0,165.0,0.0485834
10,H50_Zin50,B,T_grammar_out,MID30,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,1.0,3.0,3.0,145.6,146.6,0.0433847
10,H50_Zin50,B,T_grammar_out,MID50,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,1.0,3.0,3.0,143.0,144.0,0.042725400000000004
10,H50_Zin50,B,T_inlib,G001,20,15,0.531299122381256,0.8881382985923343,0,0.0,0.16112515805281938,5,0.11186170140766569,0.468700877618744,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,15,0.531299122381256,0.8881382985923343,0,0.0,0.16112515805281938,1.0,3.0,3.0,136.0,137.0,0.0405063
10,H50_Zin50,B,T_inlib,G002,20,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,1.0,3.0,3.0,145.6,146.6,0.04349335
10,H50_Zin50,B,T_inlib,G003,20,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,1.0,3.0,3.0,137.85,138.85,0.04086445
10,H50_Zin50,B,T_old_out,ADD_M1_M3,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,1.0,3.0,3.0,155.0,156.0,0.0480119
10,H50_Zin50,B,T_old_out,ADD_M2_M3,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,1.0,3.0,3.0,161.8,162.8,0.0485246
10,H50_Zin50,B,T_old_out,DOUBLE_M3,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,1.0,3.0,3.0,151.8,152.8,0.046417200000000006
