frequency_hz,ideal_R0G0_HV_mag_dB,ideal_R0G0_HV_phase_deg,ideal_R0G0_Hport_mag_dB,ideal_R0G0_Hport_phase_deg,lossy_kG1_HV_mag_dB,lossy_kG1_HV_phase_deg,lossy_kG1_Hport_mag_dB,lossy_kG1_Hport_phase_deg,lossy_kG5_HV_mag_dB,lossy_kG5_HV_phase_deg,lossy_kG5_Hport_mag_dB,lossy_kG5_Hport_phase_deg
8524670.2491450906,-11.287305619473038,-527.90835408997157,-5.2667057061934148,-527.90835408997157,-13.178038492163884,-526.42808757589137,-7.1574385788842605,-526.42808757589137,-17.747228013248925,-523.27105867914429,-11.726628099969304,-523.27105867914429
8538348.803126527,-11.318955320678121,-529.57324031167059,-5.2983554073984962,-529.57324031167059,-13.211821948140933,-527.83967105549198,-7.1912220348613101,-527.83967105549198,-17.78444245559151,-524.31253105198562,-11.763842542311888,-524.31253105198562
8552027.3571079634,-11.35644100496223,-531.23795067992887,-5.3358410916826058,-531.23795067992887,-13.249315499054495,-529.25047809812293,-7.2287155857748715,-529.25047809812293,-17.82287380883481,-525.35249901563009,-11.802273895555187,-525.35249901563009
8565705.911089398,-11.399756754501485,-532.90017800491592,-5.3791568412218602,-532.90017800491592,-13.290514197653454,-530.65925626168359,-7.2699142843738311,-530.65925626168359,-17.862517431722257,-526.39065224533329,-11.841917518442632,-526.39065224533329
8579384.4650708362,-11.448868003210587,-534.55763123110751,-5.4282680899309623,-534.55763123110751,-13.335400276891997,-532.06476087319368,-7.314800363612374,-532.06476087319368,-17.903366541365866,-527.42668288683149,-11.882766628086243,-527.42668288683149
8593063.0190522708,-11.503712083462233,-536.20805567957177,-5.4831121701826069,-536.20805567957177,-13.383943348137695,-533.46576243901859,-7.36334343485807,-533.46576243901859,-17.945412246951577,-528.46028634140362,-11.924812333671952,-528.46028634140362
8606741.5730337091,-11.564199176574954,-537.84925248765489,-5.5435992632953299,-537.84925248765489,-13.436100720899365,-534.86105382812298,-7.4155008076197397,-534.86105382812298,-17.988643591543156,-529.4911620296723,-11.968043678263534,-529.4911620296723
8620420.1270151436,-11.630213638254094,-539.47909683795456,-5.6096137249744693,-539.47909683795456,-13.491817837563962,-536.24945712649514,-7.4712179242843391,-536.24945712649514,-18.033047601636476,-530.51901412982545,-12.012447688356854,-530.51901412982545
8634098.68099658,-11.701615659623052,-541.09555461669186,-5.6810157463434274,-541.09555461669186,-13.551028814419885,-537.62983006974002,-7.5304289011402599,-537.62983006974002,-18.078609344056641,-531.54355228624649,-12.05800943077702,-531.54355228624649
8647777.2349780165,-11.778243215904244,-542.69669720233344,-5.7576433026246177,-542.69669720233344,-13.613657078327851,-539.00107197191858,-7.5930571650482248,-539.00107197191858,-18.12531198973528,-532.56449228482222,-12.104712076455659,-532.56449228482222
8661455.7889594529,-11.85991424854577,-544.28071415500335,-5.8393143352661472,-544.28071415500335,-13.679616086837996,-540.3621290816485,-7.6590161735583724,-540.3621290816485,-18.173136883858362,-533.58155669158918,-12.15253697057874,-533.58155669158918
8675134.3429408893,-11.94642902281366,-545.84592365171545,-5.9258291095340363,-545.84592365171545,-13.748810118378241,-541.71199931066428,-7.7282102050986179,-541.71199931066428,-18.222063621833026,-534.594475451731,-12.201463708553405,-534.594475451731
8688812.8969223257,-12.037572601590636,-547.39078058779126,-6.0169726883110126,-547.39078058779126,-13.821135118377279,-543.04973629498841,-7.8005352050976544,-543.04973629498841,-18.272070130488537,-535.60298644636225,-12.251470217208912,-535.60298644636225
8702491.4509037621,-12.13311737719598,-548.91388233721227,-6.1125174639163546,-548.91388233721227,-13.896479586833957,-544.37445276400206,-7.8758796735543326,-544.37445276400206,-18.323132753899941,-536.60683600494497,-12.302532840620316,-536.60683600494497
8716170.0048851967,-12.23282560619435,-550.4139722309003,-6.2122256929147257,-550.4139722309003,-13.974725492889847,-545.68532320753127,-7.954125579610225,-545.68532320753127,-18.375226343204162,-537.6057793716169,-12.354626429924538,-537.6057793716169
8729848.558866635,-12.33645189703152,-551.88994086954074,-6.3158519837518954,-551.88994086954074,-14.055749202371015,-546.98158584510179,-8.0351492890913931,-546.98158584510179,-18.428324349767152,-538.5995811241404,-12.407724436487529,-538.5995811241404
8743527.1128480695,-12.443745606497394,-553.3408254348426,-6.4231456932177693,-553.3408254348426,-14.139422404996434,-548.26254391439181,-8.1188224917168093,-548.26254391439181,-18.48239892105639,-539.58801554460956,-12.461799007776769,-539.58801554460956
8757205.6668295078,-12.554453108036633,-554.76580719921776,-6.5338531947570093,-554.76580719921776,-14.225613028952225,-549.52756630731324,-8.2050131156726014,-549.52756630731324,-18.537420998576998,-540.57086694147824,-12.516821085297373,-540.57086694147824
8770884.2208109424,-12.668319902372341,-556.1642074585709,-6.6477199890927174,-556.1642074585709,-14.314186131745082,-550.77608759183613,-8.2935862184654567,-550.77608759183613,-18.59336041723844,-541.54792992286639,-12.572760503958815,-541.54792992286639
8784562.7747923788,-12.785092548400003,-557.53548212680414,-6.7644926351203782,-557.53548212680414,-14.405004757617091,-552.00760746556398,-8.3844048443374657,-552.00760746556398,-18.650186005536099,-542.51900962150319,-12.629586092256474,-542.51900962150319
8798241.3287738152,-12.904520399512922,-558.87921523466059,-6.8839204862332988,-558.87921523466059,-14.497930753267639,-553.2216896930521,-8.4773308399880154,-553.2216896930521,-18.707865685952427,-543.48392187201193,-12.687265772672804,-543.48392187201193
8811919.8827552516,-13.026357137184906,-560.19511157111913,-7.0057572239052828,-560.19511157111913,-14.592825535133221,-554.41796058304647,-8.5722256218535957,-554.41796058304647,-18.766366575010281,-544.4424933415961,-12.745766661730658,-544.4424933415961
8825598.436736688,-13.150362099572243,-561.48298869418329,-7.1297621862926199,-561.48298869418329,-14.689550802972065,-555.59610706422677,-8.6689508896924394,-555.59610706422677,-18.825655082441266,-545.39456161547719,-12.805055169161644,-545.39456161547719
8839276.9907181244,-13.276301407989825,-562.74276852122364,-7.2557014947102028,-562.74276852122364,-14.787969195945578,-556.75587441887194,-8.7673692826659551,-556.75587441887194,-18.885697008967117,-546.33997523872188,-12.865097095687494,-546.33997523872188
8852955.5446995609,-13.403948898315379,-563.97446868863301,-7.3833489850357541,-563.97446868863301,-14.887944888748756,-557.89706373327101,-8.8673449754691305,-557.89706373327101,-18.946457642229745,-547.27859371633247,-12.925857728950119,-547.27859371633247
8866634.0986809954,-13.533086867678266,-565.17819384783581,-7.5124869543986419,-565.17819384783581,-14.98934412658876,-559.019529121902,-8.9687442133091348,-559.019529121902,-19.007901850445712,-548.21028747368405,-12.987301937166087,-548.21028747368405
8880312.6526624337,-13.663506649239681,-566.35412704097405,-7.6429067359600564,-566.35412704097405,-15.092035698927281,-560.12317477960482,-9.0714357856476564,-560.12317477960482,-19.069994173402392,-549.13493777956535,-13.049394260122771,-549.13493777956535
8893991.2066438682,-13.795009029539225,-567.50252127587964,-7.7744091162596014,-567.50252127587964,-15.195891352876561,-561.20795191240882,-9.1752914395969363,-561.20795191240882,-19.132698910455872,-550.05243663422459,-13.112098997176247,-550.05243663422459
8907669.7606253065,-13.927404523862258,-568.62369139711802,-7.9068046105826326,-568.62369139711802,-15.300786147964383,-562.27385559352649,-9.2801862346847575,-562.27385559352649,-19.195980205233532,-550.96268662492105,-13.175380291953907,-550.96268662492105
8921348.3146067411,-14.060513525471441,-569.71800632850182,-8.0399136121918158,-569.71800632850182,-15.406598754662964,-563.32092158651108,-9.3859988413833388,-563.32092158651108,-19.259802126786919,-551.86560075156433,-13.239202213507294,-551.86560075156433
8935026.8685881775,-14.194166344454196,-570.78588174303809,-8.1735664311745708,-570.78588174303809,-15.513211699615004,-564.34922317286305,-9.4926117863353792,-564.34922317286305,-19.324128746983,-552.76110222506782,-13.303528833703375,-552.76110222506782
8948705.4225696139,-14.328203151458631,-571.82777319893262,-8.3076032381790075,-571.82777319893262,-15.620511560892885,-565.3588680165775,-9.5999116476132595,-565.3588680165775,-19.388924213961982,-553.64912424105728,-13.36832430068236,-553.64912424105728
8962383.9765510503,-14.462473840826913,-572.84416976524813,-8.441873927547288,-572.84416976524813,-15.728389116911936,-566.34999509343993,-9.7077892036323128,-566.34999509343993,-19.454152821530279,-554.52960973156621,-13.433552908250658,-554.52960973156621
8976062.5305324867,-14.596837826661687,-573.83558814800529,-8.5762379133820623,-573.83558814800529,-15.836739452791528,-567.32277170833208,-9.8161395395119051,-567.32277170833208,-19.519779074393764,-555.40251109732276,-13.499179161114139,-555.40251109732276
8989741.0845139232,-14.731163784257115,-574.80256731689713,-8.7105638709774915,-574.80256731689713,-15.945462028036918,-568.27739061953332,-9.9248621147572944,-568.27739061953332,-19.585767749172113,-556.26778992317111,-13.565167835892492,-556.26778992317111
9003419.6384953596,-14.86532934814832,-575.74566362419273,-8.8447294348686967,-575.74566362419273,-16.054460709413494,-569.21406728502507,-10.033860796133869,-569.21406728502507,-19.652083951168166,-557.12541667910352,-13.631484037888544,-557.12541667910352
9017098.1924767941,-14.999220776831489,-576.66544640064421,-8.9786208635518641,-576.66544640064421,-16.163643772815139,-570.1330372421761,-10.143043859535513,-570.1330372421761,-19.71869316689612,-557.97537040928842,-13.698093253616495,-557.97537040928842
9030776.7464582324,-15.132732593021306,-577.56249400808838,-9.1121326797416806,-577.56249400808838,-16.272923877805731,-571.03455362891577,-10.252323964526109,-571.03455362891577,-19.785561312400738,-558.81763841138093,-13.764961399121116,-558.81763841138093
9044455.300439667,-15.265767207168089,-578.43739032472718,-9.2451672938884659,-578.43739032472718,-16.382218018346059,-571.91888485161371,-10.361618105066437,-571.91888485161371,-19.8526547774241,-559.65221590828287,-13.832054864144476,-559.65221590828287
9058133.8544211052,-15.398234530880945,-579.29072163658975,-9.3776346176013199,-579.29072163658975,-16.491447453022641,-572.78631240235313,-10.470847539743016,-572.78631240235313,-19.9199404654997,-560.47910571440843,-13.899340552220078,-560.47910571440843
9071812.4084025398,-15.530051585900049,-580.12307390718695,-9.5094516726204237,-580.12307390718695,-16.600537617873997,-573.63712882611753,-10.579937704594375,-573.63712882611753,-19.987385830072355,-561.29831789836953,-13.966785916792732,-561.29831789836953
9085490.9623839762,-15.66114211334963,-580.93503039673817,-9.640542200070005,-580.93503039673817,-16.709418024679195,-574.47163583657925,-10.688818111399572,-574.47163583657925,-20.054958906760408,-562.10986944387935,-14.034358993480783,-562.10986944387935
9099169.5163654126,-15.791436187176567,-581.72716960235948,-9.7708362738969416,-581.72716960235948,-16.818022147332307,-575.29014257765573,-10.79742223405268,-575.29014257765573,-20.122628341890419,-562.91378391051796,-14.102028428610796,-562.91378391051796
9112848.070346849,-15.920869834945073,-582.50006349114904,-9.9002699216654495,-582.50006349114904,-16.926287298687608,-576.09296402676671,-10.905687385407983,-576.09296402676671,-20.190363417447294,-563.71009109588636,-14.169763504167667,-563.71009109588636
9126526.6243282855,-16.049384668510282,-583.25427599904265,-10.028784755230657,-583.25427599904265,-17.034154500023277,-576.88041953475238,-11.013554586743656,-576.88041953475238,-20.258134072592092,-564.49882670052705,-14.237534159312471,-564.49882670052705
9140205.1783097219,-16.176927526527027,-583.99036176953348,-10.156327613247402,-583.99036176953348,-17.141568345042558,-577.65283149666607,-11.120968431762936,-577.65283149666607,-20.325910921907809,-565.28003199686145,-14.305311008628186,-565.28003199686145
9153883.7322911583,-16.303450130262704,-584.70886510778564,-10.282850216983078,-584.70886510778564,-17.248476860112909,-578.41052414711396,-11.227876946833286,-578.41052414711396,-20.393665270538648,-566.05375350326119,-14.373065357259026,-566.05375350326119
9167562.2862725928,-16.4289087537651,-585.41031912721019,-10.408308840485478,-585.41031912721019,-17.35483136223738,-579.15382247344348,-11.334231448957759,-579.15382247344348,-20.461369126392622,-566.82004266424849,-14.440769213112999,-566.82004266424849
9181240.8402540311,-16.553263909082482,-586.09524506720481,-10.532663995802858,-586.09524506720481,-17.460586316059498,-579.88305123986754,-11.439986402779873,-579.88305123986754,-20.528995209578991,-567.57895553769231,-14.508395296299366,-567.57895553769231
9194919.3942354657,-16.676480046937115,-586.76415176238515,-10.655880133657494,-586.76415176238515,-17.565699191024304,-580.59853411551387,-11.545099277744679,-580.59853411551387,-20.596516959252732,-568.33055248975631,-14.575917045973107,-568.33055248975631
9208597.948216904,-16.798525273009155,-587.41753524527019,-10.777925359729529,-587.41753524527019,-17.670130319655726,-581.30059289941312,-11.649530406376103,-581.30059289941312,-20.663908538038132,-569.07489789824558,-14.643308624758507,-569.07489789824558
9222276.5021983385,-16.919371079785762,-588.05587846595245,-10.898771166506139,-588.05587846595245,-17.773842757759454,-581.98954683551801,-11.753242844479828,-581.98954683551801,-20.73114483420045,-569.81205986488635,-14.710544920920823,-569.81205986488635
9235955.0561797749,-17.038992093770876,-588.67965111380806,-11.018392180491251,-588.67965111380806,-17.876802147228048,-582.66571201103739,-11.856202233948425,-582.66571201103739,-20.798201461733079,-570.54210993699041,-14.777601548453454,-570.54210993699041
9249633.6101612113,-17.15736583772124,-589.28930952773089,-11.136765924441615,-589.28930952773089,-17.978976582002311,-583.32940083156495,-11.958376668722687,-583.32940083156495,-20.865054758522461,-571.2651228388487,-14.844454845242838,-571.2651228388487
9263312.1641426478,-17.274472507477086,-589.88529668273486,-11.25387259419746,-589.88529668273486,-18.080336477636575,-583.98092156676273,-12.059736564356953,-583.98092156676273,-20.931681782749529,-571.98117621313258,-14.911081869469903,-571.98117621313258
9276990.7181240842,-17.390294762879641,-590.46804224201787,-11.369694849600016,-590.46804224201787,-18.180854444819634,-584.62057796063698,-12.160254531540012,-584.62057796063698,-20.998060307680333,-572.69035037248773,-14.97746039440071,-572.69035037248773
9290669.2721055206,-17.504817532214972,-591.03796266475456,-11.484217618935348,-591.03796266475456,-18.28050516711928,-585.24866890076134,-12.259905253839653,-585.24866890076134,-21.06416881499344,-573.39272806144993,-15.043568901713815,-573.39272806144993
9304347.826086957,-17.618027829585742,-591.59546136095105,-11.597427916306117,-591.59546136095105,-18.379265283145443,-585.86548814111848,-12.358665369865818,-585.86548814111848,-21.129986486784979,-574.08839422873723,-15.109386573505352,-574.08839422873723
9318026.3800683916,-17.729914584590681,-592.14092888567791,-11.709314671311059,-592.14092888567791,-18.47711327326315,-586.47132407356594,-12.456513359983523,-586.47132407356594,-21.195493196386437,-574.77743580992399,-15.174893283106812,-574.77743580992399
