domain,branch_length_m,fixed_rms_difference_ohm,repeat_count,method,truth_group,n,correct_unique_k,correct_unique_rate,correct_unique_low95,correct_unique_high95,false_unique_k,false_unique_rate,false_unique_low95,false_unique_high95,truth_covered_k,best_is_truth_k,mean_candidate_set_size,unique_k,ambiguous_k,low_confidence_k,rejected_k
off_grid,0.005,0.829728641154485,64,pair_likelihood_gap,WEAK_M1,100,9,0.09,0.0480725400025652,0.162262128527163,10,0.1,0.0552291370606752,0.174365661504913,90,37,1.81,19,81,0,0
off_grid,0.005,0.829728641154485,64,pair_likelihood_gap,WEAK_M3,100,9,0.09,0.0480725400025652,0.162262128527163,5,0.05,0.021543679154368,0.111750469231919,95,57,1.86,14,86,0,0
off_grid,0.005,0.829728641154485,256,stage7a4_four_state,ALL,200,0,0,0,0.0188453263772665,0,0,0,0.0188453263772665,186,94,1.855,0,185,1,14
off_grid,0.005,0.829728641154485,256,stage7a4_four_state,WEAK_M1,100,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,92,37,1.84,0,92,0,8
off_grid,0.005,0.829728641154485,256,stage7a4_four_state,WEAK_M3,100,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,94,57,1.87,0,93,1,6
off_grid,0.005,0.829728641154485,256,pair_likelihood_gap,ALL,200,18,0.09,0.0576874488621932,0.137765718767165,15,0.075,0.0459749171843821,0.120043610236294,185,94,1.835,33,167,0,0
off_grid,0.005,0.829728641154485,256,pair_likelihood_gap,WEAK_M1,100,9,0.09,0.0480725400025652,0.162262128527163,10,0.1,0.0552291370606752,0.174365661504913,90,37,1.81,19,81,0,0
off_grid,0.005,0.829728641154485,256,pair_likelihood_gap,WEAK_M3,100,9,0.09,0.0480725400025652,0.162262128527163,5,0.05,0.021543679154368,0.111750469231919,95,57,1.86,14,86,0,0
off_grid,0.005,0.829728641154485,1024,stage7a4_four_state,ALL,200,0,0,0,0.0188453263772665,0,0,0,0.0188453263772665,186,94,1.855,0,185,1,14
off_grid,0.005,0.829728641154485,1024,stage7a4_four_state,WEAK_M1,100,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,92,37,1.84,0,92,0,8
off_grid,0.005,0.829728641154485,1024,stage7a4_four_state,WEAK_M3,100,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,94,57,1.87,0,93,1,6
off_grid,0.005,0.829728641154485,1024,pair_likelihood_gap,ALL,200,18,0.09,0.0576874488621932,0.137765718767165,15,0.075,0.0459749171843821,0.120043610236294,185,94,1.835,33,167,0,0
off_grid,0.005,0.829728641154485,1024,pair_likelihood_gap,WEAK_M1,100,9,0.09,0.0480725400025652,0.162262128527163,10,0.1,0.0552291370606752,0.174365661504913,90,37,1.81,19,81,0,0
off_grid,0.005,0.829728641154485,1024,pair_likelihood_gap,WEAK_M3,100,9,0.09,0.0480725400025652,0.162262128527163,5,0.05,0.021543679154368,0.111750469231919,95,57,1.86,14,86,0,0
off_grid,0.01,1.65957440309405,1,stage7a4_four_state,ALL,200,0,0,0,0.0188453263772665,0,0,0,0.0188453263772665,192,104,1.915,0,181,0,19
off_grid,0.01,1.65957440309405,1,stage7a4_four_state,WEAK_M1,100,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,99,31,1.94,0,90,0,10
off_grid,0.01,1.65957440309405,1,stage7a4_four_state,WEAK_M3,100,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,93,73,1.89,0,91,0,9
off_grid,0.01,1.65957440309405,1,pair_likelihood_gap,ALL,200,17,0.085,0.0537457501774757,0.131895870715656,10,0.05,0.027382645600764,0.0895781481387759,190,104,1.865,27,173,0,0
off_grid,0.01,1.65957440309405,1,pair_likelihood_gap,WEAK_M1,100,10,0.1,0.0552291370606752,0.174365661504913,1,0.01,0.00176743206414065,0.0544861961787052,99,31,1.89,11,89,0,0
off_grid,0.01,1.65957440309405,1,pair_likelihood_gap,WEAK_M3,100,7,0.07,0.0343192610672727,0.137495147390735,9,0.09,0.0480725400025652,0.162262128527163,91,73,1.84,16,84,0,0
off_grid,0.01,1.65957440309405,4,stage7a4_four_state,ALL,200,0,0,0,0.0188453263772665,0,0,0,0.0188453263772665,192,104,1.915,0,181,0,19
off_grid,0.01,1.65957440309405,4,stage7a4_four_state,WEAK_M1,100,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,99,31,1.94,0,90,0,10
off_grid,0.01,1.65957440309405,4,stage7a4_four_state,WEAK_M3,100,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,93,73,1.89,0,91,0,9
off_grid,0.01,1.65957440309405,4,pair_likelihood_gap,ALL,200,17,0.085,0.0537457501774757,0.131895870715656,12,0.06,0.0346521942543319,0.101931692957663,188,104,1.855,29,171,0,0
off_grid,0.01,1.65957440309405,4,pair_likelihood_gap,WEAK_M1,100,10,0.1,0.0552291370606752,0.174365661504913,4,0.04,0.0156633039915476,0.098370714358879,96,31,1.86,14,86,0,0
off_grid,0.01,1.65957440309405,4,pair_likelihood_gap,WEAK_M3,100,7,0.07,0.0343192610672727,0.137495147390735,8,0.08,0.0410934614843807,0.149981077009487,92,73,1.85,15,85,0,0
off_grid,0.01,1.65957440309405,16,stage7a4_four_state,ALL,200,0,0,0,0.0188453263772665,0,0,0,0.0188453263772665,192,105,1.915,0,181,0,19
off_grid,0.01,1.65957440309405,16,stage7a4_four_state,WEAK_M1,100,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,99,31,1.94,0,90,0,10
off_grid,0.01,1.65957440309405,16,stage7a4_four_state,WEAK_M3,100,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,93,74,1.89,0,91,0,9
off_grid,0.01,1.65957440309405,16,pair_likelihood_gap,ALL,200,17,0.085,0.0537457501774757,0.131895870715656,11,0.055,0.0309853417034589,0.0957869987723083,189,105,1.86,28,172,0,0
off_grid,0.01,1.65957440309405,16,pair_likelihood_gap,WEAK_M1,100,10,0.1,0.0552291370606752,0.174365661504913,2,0.02,0.00550196755016236,0.0700117907285438,98,31,1.88,12,88,0,0
off_grid,0.01,1.65957440309405,16,pair_likelihood_gap,WEAK_M3,100,7,0.07,0.0343192610672727,0.137495147390735,9,0.09,0.0480725400025652,0.162262128527163,91,74,1.84,16,84,0,0
off_grid,0.01,1.65957440309405,64,stage7a4_four_state,ALL,200,0,0,0,0.0188453263772665,0,0,0,0.0188453263772665,192,105,1.915,0,181,0,19
off_grid,0.01,1.65957440309405,64,stage7a4_four_state,WEAK_M1,100,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,99,31,1.94,0,90,0,10
off_grid,0.01,1.65957440309405,64,stage7a4_four_state,WEAK_M3,100,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,93,74,1.89,0,91,0,9
off_grid,0.01,1.65957440309405,64,pair_likelihood_gap,ALL,200,17,0.085,0.0537457501774757,0.131895870715656,11,0.055,0.0309853417034589,0.0957869987723083,189,105,1.86,28,172,0,0
off_grid,0.01,1.65957440309405,64,pair_likelihood_gap,WEAK_M1,100,10,0.1,0.0552291370606752,0.174365661504913,2,0.02,0.00550196755016236,0.0700117907285438,98,31,1.88,12,88,0,0
off_grid,0.01,1.65957440309405,64,pair_likelihood_gap,WEAK_M3,100,7,0.07,0.0343192610672727,0.137495147390735,9,0.09,0.0480725400025652,0.162262128527163,91,74,1.84,16,84,0,0
off_grid,0.01,1.65957440309405,256,stage7a4_four_state,ALL,200,0,0,0,0.0188453263772665,0,0,0,0.0188453263772665,192,105,1.915,0,181,0,19
off_grid,0.01,1.65957440309405,256,stage7a4_four_state,WEAK_M1,100,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,99,31,1.94,0,90,0,10
off_grid,0.01,1.65957440309405,256,stage7a4_four_state,WEAK_M3,100,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,93,74,1.89,0,91,0,9
off_grid,0.01,1.65957440309405,256,pair_likelihood_gap,ALL,200,17,0.085,0.0537457501774757,0.131895870715656,11,0.055,0.0309853417034589,0.0957869987723083,189,105,1.86,28,172,0,0
off_grid,0.01,1.65957440309405,256,pair_likelihood_gap,WEAK_M1,100,10,0.1,0.0552291370606752,0.174365661504913,2,0.02,0.00550196755016236,0.0700117907285438,98,31,1.88,12,88,0,0
off_grid,0.01,1.65957440309405,256,pair_likelihood_gap,WEAK_M3,100,7,0.07,0.0343192610672727,0.137495147390735,9,0.09,0.0480725400025652,0.162262128527163,91,74,1.84,16,84,0,0
off_grid,0.01,1.65957440309405,1024,stage7a4_four_state,ALL,200,0,0,0,0.0188453263772665,0,0,0,0.0188453263772665,192,105,1.915,0,181,0,19
off_grid,0.01,1.65957440309405,1024,stage7a4_four_state,WEAK_M1,100,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,99,31,1.94,0,90,0,10
off_grid,0.01,1.65957440309405,1024,stage7a4_four_state,WEAK_M3,100,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,93,74,1.89,0,91,0,9
off_grid,0.01,1.65957440309405,1024,pair_likelihood_gap,ALL,200,17,0.085,0.0537457501774757,0.131895870715656,11,0.055,0.0309853417034589,0.0957869987723083,189,105,1.86,28,172,0,0
off_grid,0.01,1.65957440309405,1024,pair_likelihood_gap,WEAK_M1,100,10,0.1,0.0552291370606752,0.174365661504913,2,0.02,0.00550196755016236,0.0700117907285438,98,31,1.88,12,88,0,0
off_grid,0.01,1.65957440309405,1024,pair_likelihood_gap,WEAK_M3,100,7,0.07,0.0343192610672727,0.137495147390735,9,0.09,0.0480725400025652,0.162262128527163,91,74,1.84,16,84,0,0
