frequency_hz,load5_HV_mag_dB,load5_HV_phase_deg,load5_Hport_mag_dB,load5_Hport_phase_deg,load50_HV_mag_dB,load50_HV_phase_deg,load50_Hport_mag_dB,load50_Hport_phase_deg,load150_HV_mag_dB,load150_HV_phase_deg,load150_Hport_mag_dB,load150_Hport_phase_deg,load1000_HV_mag_dB,load1000_HV_phase_deg,load1000_Hport_mag_dB,load1000_Hport_phase_deg,loadInf_HV_mag_dB,loadInf_HV_phase_deg,loadInf_Hport_mag_dB,loadInf_Hport_phase_deg
21396189.5456766,-16.391637781880391,-1299.3458374025954,-10.371037868600766,-1299.3458374025954,-17.907776902079103,-1283.3633827435469,-11.887176988799478,-1283.3633827435469,-19.570777791328084,-1257.9008905787132,-13.550177878048459,-1257.9008905787132,-19.874880297081422,-1208.8662689536911,-13.854280383801798,-1208.8662689536911,-19.145233540381625,-1192.9035296572602,-13.124633627102,-1192.9035296572602
21409868.099658035,-16.520438272347846,-1300.2902631551724,-10.499838359068223,-1300.2902631551724,-17.997167908499151,-1284.2274591870435,-11.976567995219527,-1284.2274591870435,-19.602794827432394,-1258.6117507347967,-13.582194914152769,-1258.6117507347967,-19.813313781769125,-1209.4330271419421,-13.792713868489502,-1209.4330271419421,-19.062327029246468,-1193.4396314267276,-13.041727115966843,-1193.4396314267276
21423546.653639473,-16.648895561705704,-1301.2153520120785,-10.62829564842608,-1301.2153520120785,-18.086746489761335,-1285.0791751305383,-12.066146576481708,-1285.0791751305383,-19.634933300142691,-1259.3193335901783,-13.614333386863066,-1259.3193335901783,-19.750993385634271,-1210.00659747804,-13.730393472354647,-1210.00659747804,-18.978201802065559,-1193.9830429155691,-12.957601888785938,-1193.9830429155691
21437225.207620908,-16.776932877756607,-1302.1215723835471,-10.756332964476984,-1302.1215723835471,-18.176457503375254,-1285.9186290365701,-12.155857590095627,-1285.9186290365701,-19.667180483487112,-1260.0235878135743,-13.64658057020749,-1260.0235878135743,-19.687932106385858,-1210.5871322502951,-13.667332193106233,-1210.5871322502951,-18.892858472630071,-1194.5340043497931,-12.872258559350445,-1194.5340043497931
21450903.761602346,-16.904478957809886,-1303.0093946037275,-10.883879044530264,-1303.0093946037275,-18.266247684076951,-1286.745930084335,-12.245647770797328,-1286.745930084335,-19.699523457060565,-1260.7244651046985,-13.678923543780943,-1260.7244651046985,-19.624143683860471,-1211.1747854863211,-13.603543770580849,-1211.1747854863211,-18.806298288832419,-1195.0927632921505,-12.785698375552794,-1195.0927632921505
21464582.31558378,-17.031467785167095,-1303.8792890593047,-11.01086787188747,-1303.8792890593047,-18.356065654322101,-1287.5611972104925,-12.33546574104248,-1287.5611972104925,-19.731949125539437,-1261.4219202007628,-13.711349212259814,-1261.4219202007628,-19.559642635553242,-1211.7697128666937,-13.539042722273621,-1211.7697128666937,-18.718523192546975,-1195.6595748610664,-12.69792327926735,-1195.6595748610664
21478260.869565219,-17.157838325352145,-1304.7317245390914,-11.137238412072524,-1304.7317245390914,-18.445861925949668,-1288.3645581878659,-12.425262012670043,-1288.3645581878659,-19.764444237892249,-1262.1159108770696,-13.743844324612624,-1262.1159108770696,-19.494444293138237,-1212.3720716256578,-13.473844379858615,-1212.3720716256578,-18.629535883947618,-1196.2347019479826,-12.608935970667993,-1196.2347019479826
21491939.423546653,-17.283534264427118,-1305.5671667880476,-11.262934351147491,-1305.5671667880476,-18.535588893867128,-1289.1561487439669,-12.514988980587507,-1289.1561487439669,-19.796995406242985,-1262.8063979419048,-13.77639549296336,-1262.8063979419048,-19.428564839939128,-1212.9820204378939,-13.407964926659503,-1212.9820204378939,-18.539339890553176,-1196.8184154317735,-12.518739977273551,-1196.8184154317735
21505617.977528092,-17.408503751334887,-1306.3860772494365,-11.387903838055264,-1306.3860772494365,-18.625200822580819,-1289.9361117207452,-12.604600909301194,-1289.9361117207452,-19.829589124348242,-1263.4933452259843,-13.808989211068621,-1263.4933452259843,-19.362021349299226,-1213.5997192903421,-13.341421436019603,-1213.5997192903421,-18.447939641302899,-1197.4109943887186,-12.427339728023274,-1197.4109943887186
21519296.531509526,-17.53269914584633,-1307.188911979254,-11.512099232566705,-1307.188911979254,-18.714653826357029,-1290.7045962764337,-12.694053913077406,-1290.7045962764337,-19.862211785651255,-1264.1767195667001,-13.841611872371631,-1264.1767195667001,-19.294831823789682,-1214.2253293380047,-13.274231910510057,-1214.2253293380047,-18.35534054597872,-1198.012726296271,-12.334740632699095,-1198.012726296271
21532975.085490961,-17.65607677337556,-1307.9761207176746,-11.635476860095936,-1307.9761207176746,-18.803905843764003,-1291.4617571299518,-12.783305930484378,-1291.4617571299518,-19.894849700880457,-1264.8564907874311,-13.874249787600835,-1264.8564907874311,-19.227015235179564,-1214.8590127426332,-13.206415321899939,-1214.8590127426332,-18.261549080299783,-1198.6239072286257,-12.240949167020162,-1198.6239072286257
21546653.639472399,-17.778596687644487,-1308.7481461029806,-11.757996774364861,-1308.7481461029806,-18.892916607300204,-1292.2077538479077,-12.872316694020579,-1292.2077538479077,-19.927489115162537,-1265.5326316721823,-13.906889201882915,-1265.5326316721823,-19.158591565079114,-1215.5009324931559,-13.137991651799492,-1215.5009324931559,-18.166572877027455,-1199.2448420418052,-12.145972963747829,-1199.2448420418052
21560332.193453833,-17.900222441937153,-1309.5054230142155,-11.87962252865753,-1309.5054230142155,-18.981647608772221,-1292.9427501739221,-12.961047695492596,-1292.9427501739221,-19.960116224623523,-1266.2051179358286,-13.939516311343901,-1266.2051179358286,-19.089581846150196,-1216.1512522066619,-13.068981932870571,-1216.1512522066619,-18.070420823425728,-1199.8758445456751,-12.049820910146105,-1199.8758445456751
21574010.747435272,-18.020920869475372,-1310.2483780296784,-12.000320956195747,-1310.2483780296784,-19.070062061040662,-1293.6669133996936,-13.049462147761037,-1293.6669133996936,-19.992717192454812,-1266.8739281902381,-13.972117279175189,-1266.8739281902381,-19.020008203761233,-1216.8101359087432,-12.999408290481608,-1216.8101359087432,-17.973103165428867,-1200.5172376599628,-11.95250325214924,-1200.5172376599628
21587689.301416706,-18.140661873267177,-1310.9774289892171,-12.120061959987552,-1310.9774289892171,-19.158124856706472,-1294.3804137769771,-13.137524943426849,-1294.3804137769771,-20.025278164423838,-1267.5390439065502,-14.004678251144213,-1267.5390439065502,-18.949893897945618,-1217.4777477919536,-12.929293984665994,-1217.4777477919536,-17.874631618872229,-1201.1693535509714,-11.854031705592604,-1201.1693535509714
21601367.855398145,-18.259418225631329,-1311.6929846491737,-12.238818312351702,-1311.6929846491737,-19.245802524267372,-1295.083423969455,-13.225202610987751,-1295.083423969455,-20.057785283812628,-1268.2004493738991,-14.037185370533001,-1268.2004493738991,-18.879263365500599,-1218.1542519511493,-12.858663452220974,-1218.1542519511493,-17.775019488140202,-1201.8325337452868,-11.754419574860577,-1201.8325337452868
21615046.409379579,-18.377165377471094,-1312.3954444196791,-12.356565464191469,-1312.3954444196791,-19.333063182227729,-1295.776118543291,-13.312463268948107,-1295.776118543291,-20.090224705769945,-1268.8581316548482,-14.069624792490323,-1268.8581316548482,-18.808142262043585,-1218.8398120944396,-12.78754234876396,-1218.8398120944396,-17.674281792583514,-1202.5071292162947,-11.653681879303889,-1202.5071292162947
21628724.963361017,-18.493881277268024,-1313.0851981748497,-12.473281363988402,-1313.0851981748497,-19.419876491604384,-1296.4586734950324,-13.399276578324761,-1296.4586734950324,-20.122582611066019,-1269.5120805378135,-14.101982697786395,-1269.5120805378135,-18.736557503818155,-1219.5345912285077,-12.715957590538531,-1219.5345912285077,-17.572435401046885,-1203.1935004388627,-11.551835487767262,-1203.1935004388627
21642403.517342452,-18.609546199679848,-1313.7626261272364,-12.588946286400224,-1313.7626261272364,-19.506213607229192,-1297.1312658154313,-13.485613693949565,-1297.1312658154313,-20.154845219241331,-1270.162288486762,-14.134245305961706,-1270.162288486762,-18.664537309016499,-1220.2387513170522,-12.643937395736875,-1220.2387513170522,-17.469499174832215,-1203.8920174069863,-11.448899261552594,-1203.8920174069863
21656082.07132389,-18.724142583557263,-1314.4280987586496,-12.703542670277638,-1314.4280987586496,-19.592047128209892,-1297.7940730876564,-13.571447214930268,-1297.7940730876564,-20.18699880114394,-1270.8087505884316,-14.166398887864318,-1270.8087505884316,-18.592111238359013,-1220.9524529111459,-12.57151132507939,-1220.9524529111459,-17.365494119399731,-1204.6030596086305,-11.344894206120109,-1204.6030596086305
21669760.625305325,-18.837654879139141,-1315.0819768002075,-12.817054965859517,-1315.0819768002075,-19.677351047873188,-1298.4472731183337,-13.656751134593563,-1298.4472731183337,-20.219029690851855,-1271.4514644973569,-14.198429777572233,-1271.4514644973569,-18.519310234643452,-1221.6758547503318,-12.498710321363829,-1221.6758547503318,-17.260443545077418,-1205.327015951362,-11.239843631797797,-1205.327015951362
21683439.179286759,-18.950069404144948,-1315.7246112551429,-12.929469490865326,-1315.7246112551429,-19.762100703480048,-1299.0910435998148,-13.741500790200424,-1299.0910435998148,-20.250924296979829,-1272.0904303789412,-14.230324383700204,-1272.0904303789412,-18.446166660944801,-1222.4091133333711,-12.425566747665176,-1222.4091133333711,-17.15437323700435,-1206.0642846317169,-11.133773323724727,-1206.0642846317169
21697117.733268198,-19.06137420844853,-1316.3563434585333,-13.040774295168907,-1316.3563434585333,-19.846272725968287,-1299.7255618020531,-13.825672812688662,-1299.7255618020531,-20.282669113371675,-1272.7256508508331,-14.262069200092052,-1272.7256508508331,-18.372714337118627,-1223.1523824575904,-12.352114423839001,-1223.1523824575904,-17.047311634481645,-1206.8152729405103,-11.026711721202023,-1206.8152729405103
21710796.287249632,-19.171558946997902,-1316.9775051687138,-13.150959033718276,-1316.9775051687138,-19.929844989949117,-1300.3510042924815,-13.909245076669494,-1300.3510042924815,-20.31425072918185,-1273.3571309228448,-14.293650815902225,-1273.3571309228448,-18.298988574225518,-1223.9058127259359,-12.278388660945897,-1223.9058127259359,-16.939290019831745,-1207.5803969955743,-10.91869010655212,-1207.5803969955743
21724474.84123107,-19.280614760627934,-1317.5884186856736,-13.260014847348312,-1317.5884186856736,-20.01279656415408,-1300.9675466822914,-13.992196650874458,-1300.9675466822914,-20.345655838351504,-1273.9848779356489,-14.325055925071881,-1273.9848779356489,-18.225026206463543,-1224.6695510209261,-12.204426293183916,-1224.6695510209261,-16.830342716783832,-1208.3600813925939,-10.809742803504205,-1208.3600813925939
21738153.395212505,-19.388534164404653,-1318.1893969922332,-13.367934251125027,-1318.1893969922332,-20.095107662503015,-1301.5753633975362,-14.07450774922339,-1301.5753633975362,-20.376871248486104,-1274.6089014984675,-14.356271335206481,-1274.6089014984675,-18.15086562016112,-1225.443739944872,-12.130265706881495,-1225.443739944872,-16.720507298297782,-1209.1547587639002,-10.699907385018159,-1209.1547587639002
21751831.949193943,-19.495310943137877,-1318.7807439142757,-13.474711029858252,-1318.7807439142757,-20.17675959594073,-1302.1746274735408,-14.156159682661107,-1302.1746274735408,-20.407883889143783,-1275.2292134259867,-14.387283975864161,-1275.2292134259867,-18.076546779348114,-1226.2285172259301,-12.05594686606849,-1226.2285172259301,-16.60982480361152,-1209.9648692342614,-10.589224890331897,-1209.9648692342614
21765510.503175378,-19.600940053696135,-1319.3627542966894,-13.580340140416514,-1319.3627542966894,-20.257734725165577,-1302.7655103711031,-14.23713481188595,-1302.7655103711031,-20.438680819544224,-1275.8458276746776,-14.418080906264601,-1275.8458276746776,-18.002111247391493,-1227.0240150897364,-11.981511334111868,-1227.0240150897364,-16.498339964150532,-1210.7908597618234,-10.477740050870906,-1210.7908597618234
21779189.057156816,-19.705417533765686,-1319.9357141920982,-13.684817620486061,-1319.9357141920982,-20.338016414355646,-1303.348181813061,-14.317416501076021,-1303.348181813061,-20.46924923571013,-1276.4587602787378,-14.448649322430507,-1276.4587602787378,-17.927602204146588,-1227.8303595966681,-11.907002290866966,-1227.8303595966681,-16.386101437757404,-1211.6331833515476,-10.36550152447778,-1211.6331833515476
21792867.611138251,-19.808740416699912,-1320.4999010597674,-13.788140503420287,-1320.4999010597674,-20.417588985978547,-1303.922809639831,-14.39698907269892,-1303.922809639831,-20.499576477053949,-1277.0680292858274,-14.478976563774326,-1277.0680292858274,-17.853064458045168,-1228.6476699450357,-11.832464544765543,-1228.6476699450357,-16.273162050495408,-1212.4922981276584,-10.252562137215783,-1212.4922981276584
21806546.165119689,-19.910906652115376,-1321.0555839724052,-13.890306738835754,-1321.0555839724052,-20.496437676754574,-1304.4895596825809,-14.475837763474953,-1304.4895596825809,-20.52965003242371,-1277.6736546927766,-14.509050119144089,-1277.6736546927766,-17.778544452511174,-1229.4760577408506,-11.757944539231548,-1229.4760577408506,-16.159579045039841,-1213.3686662508489,-10.13897913176022,-1213.3686662508489
21820224.719101124,-20.011915031901005,-1321.6030238288445,-13.991315118621381,-1321.6030238288445,-20.574548594828489,-1305.0485956527698,-14.553948681548864,-1305.0485956527698,-20.559457545622944,-1278.2756583814262,-14.538857632343319,-1278.2756583814262,-17.70409026606923,-1230.3156262351768,-11.683490352789605,-1230.3156262351768,-16.045414334396913,-1214.2627526653089,-10.02481442111729,-1214.2627526653089
21833903.273082558,-20.111765121320349,-1322.1424735708647,-14.091165208040724,-1322.1424735708647,-20.651908678192427,-1305.6000790468411,-14.631308764912802,-1305.6000790468411,-20.588986820420271,-1278.8740640547592,-14.568386907140646,-1278.8740640547592,-17.62975160548568,-1231.1664695304917,-11.609151692206057,-1231.1664695304917,-15.930734759374243,-1215.1750236600794,-9.9101348460946213,-1215.1750236600794
21847581.827063996,-20.210457194897231,-1322.6741784026065,-14.189857281617604,-1322.6741784026065,-20.728505654389487,-1306.1441690649142,-14.707905741109863,-1306.1441690649142,-20.618225825064922,-1279.4688971734608,-14.597625911785299,-1279.4688971734608,-17.555579791266339,-1232.0286717579197,-11.534979877986714,-1232.0286717579197,-15.815612347877588,-1216.1059452288102,-9.7950124345979646,-1216.1059452288102
21861260.381045431,-20.307992176790979,-1323.1983760112669,-14.287392263511355,-1323.1983760112669,-20.804328001518471,-1306.6810225423899,-14.783728088238847,-1306.6810225423899,-20.647162696325232,-1280.0601848930426,-14.626562783045607,-1280.0601848930426,-17.481627734819675,-1232.9023062276983,-11.46102782154005,-1232.9023062276983,-15.700124573709221,-1217.0559812118124,-9.6795246604295979,-1217.0559812118124
21874938.935026869,-20.404371585379653,-1323.7152967879288,-14.38377167210003,-1323.7152967879288,-20.879364910550223,-1307.2107938934362,-14.858764997270599,-1307.2107938934362,-20.675785743067205,-1280.6479560016528,-14.65518582978758,-1280.6479560016528,-17.40794990658873,-1233.7874345557689,-11.387349993309106,-1233.7874345557689,-15.584354612106537,-1218.0255912043581,-9.5637546988269122,-1218.0255912043581
21888617.489008304,-20.499597481783933,-1324.2251640475324,-14.47899756850431,-1324.2251640475324,-20.953606248958341,-1307.7336350653875,-14.933006335678717,-1307.7336350653875,-20.704083449391089,-1281.2322408586886,-14.683483536111465,-1281.2322408586886,-17.334602294456872,-1234.6841057699444,-11.314002381177248,-1234.6841057699444,-15.468391588778644,-1219.0152282155784,-9.4477916754990225,-1219.0152282155784
21902296.042989742,-20.593672422078871,-1324.7281942471654,-14.573072508799246,-1324.7281942471654,-21.027042525660345,-1308.2496955031461,-15.006442612380722,-1308.2496955031461,-20.732044477343887,-1281.8130713343085,-14.711444564064262,-1281.8130713343085,-17.26164235174182,-1235.5923553997147,-11.241042438462197,-1235.5923553997147,-15.352330818675652,-1220.0253360631229,-9.3317309053960287,-1220.0253360631229
21915974.596971177,-20.686599412952297,-1325.2245972019359,-14.665999499672671,-1325.2245972019359,-21.099664857257974,-1308.7591221227287,-15.079064943978349,-1308.7591221227287,-20.759657669225497,-1282.3904807499428,-14.739057755945872,-1282.3904807499428,-17.189128934114819,-1236.5122045543646,-11.168529020835198,-1236.5122045543646,-15.236274030169028,-1221.0563464900235,-9.2156741168894047,-1221.0563464900235
21929653.150952615,-20.778381870585406,-1325.7145762978569,-14.757781957305781,-1325.7145762978569,-21.171464935562646,-1309.2620592931653,-15.150865022283025,-1309.2620592931653,-20.786912049507414,-1282.9645038198887,-14.766312136227789,-1282.9645038198887,-17.117122224811261,-1237.4436589947557,-11.096522311531638,-1237.4436589947557,-15.120329569727847,-1222.1086759921066,-9.099729656448222,-1222.1086759921066
21943331.704934049,-20.869023582540073,-1326.1983287012172,-14.848423669260447,-1326.1983287012172,-21.24243499638461,-1309.758648825996,-15.221835083104986,-1309.758648825996,-20.81379682638136,-1283.5351765940641,-14.793196913101736,-1283.5351765940641,-17.04568364754661,-1238.386708204758,-11.025083734266989,-1238.386708204758,-15.004612581568351,-1223.1827223467901,-8.9840126682887256,-1223.1827223467901
21957010.258915488,-20.958528672453468,-1326.6760455640438,-14.937928759173847,-1326.6760455640438,-21.312567789563268,-1310.2490299716756,-15.291967876283641,-1310.2490299716756,-20.840301392956654,-1284.1025364019886,-14.819701479677029,-1284.1025364019886,-16.974875766607489,-1239.3413244690225,-10.954275853327866,-1239.3413244690225,-14.88924515612865,-1224.2788608374397,-8.8686452428490252,-1224.2788608374397
21970688.812896922,-21.04690156734998,-1327.1479122253099,-15.026301654070355,-1327.1479122253099,-21.381856550211022,-1310.7333394222367,-15.361256636931399,-1310.7333394222367,-20.866415328123647,-1284.6666217980519,-14.845815414844022,-1284.6666217980519,-16.904762173661972,-1240.3074619644187,-10.884162260382348,-1240.3074619644187,-14.774356440606624,-1225.3974401715766,-8.7537565273270008,-1225.3974401715766
21984367.366878357,-21.134146967394383,-1327.6141084076328,-15.113547054114758,-1327.6141084076328,-21.450294971142334,-1311.2117113196093,-15.429695057862709,-1311.2117113196093,-20.89212839710159,-1285.2274725081299,-14.871528483821965,-1285.2274725081299,-16.835407360920328,-1241.2850558731466,-10.814807447640707,-1241.2850558731466,-14.660082704206527,-1226.5387780963385,-8.6394827909269019,-1226.5387780963385
21998045.920859795,-21.220269817919288,-1328.074808409244,-15.199669904639661,-1328.074808409244,-21.517877176455833,-1311.6842772690416,-15.497277263176215,-1311.6842772690416,-20.917430551688074,-1285.7851293775809,-14.896830638408451,-1285.7851293775809,-16.766876580383126,-1242.2740215261101,-10.746276667103503,-1242.2740215261101,-14.546567350202846,-1227.7031567206691,-8.5259674369232226,-1227.7031567206691
22011724.47484123,-21.30527528357095,-1328.530181291082,-15.284675370291323,-1328.530181291082,-21.58459769623655,-1312.1511663571007,-15.563997782956928,-1312.1511663571007,-20.942311930227262,-1286.3396343206705,-14.921712016947639,-1286.3396343206705,-16.699235689033152,-1243.2742535857369,-10.678635775753531,-1243.2742535857369,-14.433960866468194,-1228.8908175608717,-8.4133609531885707,-1228.8908175608717
22025403.028822668,-21.389168724429485,-1328.9803910588978,-15.36856881114986,-1328.9803910588978,-21.650451442345165,-1312.6125051737865,-15.62985152906554,-1312.6125051737865,-20.966762857314173,-1286.891030271458,-14.946162944034549,-1286.891030271458,-16.632550979963927,-1244.2856252779297,-10.611951066684304,-1244.2856252779297,-14.322420705764996,-1230.1019563344253,-8.3018207924853709,-1230.1019563344253
22039081.582804102,-21.471955673965123,-1329.4255968402956,-15.451355760685498,-1329.4255968402956,-21.71543368525764,-1313.0684178383051,-15.694833771978015,-1313.0684178383051,-20.990773843250963,-1287.4393611361668,-14.97017392997134,-1287.4393611361668,-16.566888999592159,-1245.3079876832317,-10.546289086312534,-1245.3079876832317,-14.212111086911234,-1231.3367175362223,-8.1915111736316089,-1231.3367175362223
22052760.136785541,-21.553641818705351,-1329.8659530566786,-15.533041905425726,-1329.8659530566786,-21.779540031921201,-1313.5190260281092,-15.758940118641576,-1313.5190260281092,-21.014335583271873,-1287.9846717470571,-14.993735669992249,-1287.9846717470571,-16.502316351266849,-1246.3411690976397,-10.481716437987224,-1246.3411690976397,-14.103202707927576,-1232.5951888417442,-8.0826027946479524,-1232.5951888417442
22066438.690766975,-21.634232979492872,-1330.3016095900857,-15.613633066213254,-1330.3016095900857,-21.842766404589558,-1313.964449010824,-15.822166491309932,-1313.964449010824,-21.037438956551995,-1288.5270078178262,-15.016839043272372,-1288.5270078178262,-16.438899485770481,-1247.3849744736826,-10.418299572490854,-1247.3849744736826,-13.995872362517265,-1233.8773953928546,-7.975272449237643,-1233.8773953928546
22080117.244748414,-21.713735094224774,-1330.7327119449385,-15.693135180945152,-1330.7327119449385,-21.905109020602367,-1314.4048036787219,-15.884509107322744,-1314.4048036787219,-21.060075025015571,-1289.0664159005364,-15.039475111735946,-1289.0664159005364,-16.376704479400182,-1248.4391849524393,-10.356104566120559,-1248.4391849524393,-13.890302451756011,-1235.1832940337679,-7.869702538476389,-1235.1832940337679
22093795.798729848,-21.792154201968788,-1331.1594014047321,-15.771554288689165,-1331.1594014047321,-21.966564373072416,-1314.8402045854323,-15.945964459792792,-1314.8402045854323,-21.082235031958099,-1289.6029433440854,-15.061635118678476,-1289.6029433440854,-16.31579680051939,-1249.5035574970898,-10.295196887239765,-1249.5035574970898,-13.786680383726459,-1236.5127675770266,-7.766080470446834,-1236.5127675770266
22107474.352711286,-21.869496428361117,-1331.581815183725,-15.848896515081492,-1331.581815183725,-22.027129212445267,-1315.2707639845942,-16.006529299165642,-1315.2707639845942,-21.103910400496765,-1290.1366382542087,-15.08331048721714,-1290.1366382542087,-16.256241065679578,-1250.577824638309,-10.235641152399953,-1250.577824638309,-13.68519785505992,-1237.8656191916361,-7.6645979417802952,-1237.8656191916361
22121152.906692721,-21.945767972195888,-1332.0000865737031,-15.925168058916261,-1332.0000865737031,-22.086800528896191,-1315.6965918701972,-16.066200615616566,-1315.6965918701972,-21.125092731862864,-1290.6675494550291,-15.104492818583239,-1290.6675494550291,-16.198100786623371,-1251.6616943413765,-10.177500873343748,-1251.6616943413765,-13.586050009978665,-1239.241567017413,-7.5654500966990419,-1239.241567017413
22134831.460674156,-22.02097509312334,-1332.4143450858921,-16.000375179843719,-1332.4143450858921,-22.145575535529957,-1316.1177960183686,-16.124975622250336,-1316.1177960183686,-21.145773803549424,-1291.1957264521291,-15.125173890269799,-1291.1957264521291,-16.141438109691851,-1252.7548500042062,-10.120838196412226,-1252.7548500042062,-13.48943447448862,-1240.6402391205509,-7.4688345612089968,-1240.6402391205509
22148510.014655594,-22.095124100378772,-1332.824716588113,-16.074524187099147,-1332.824716588113,-22.203451652349369,-1316.5344820303917,-16.182851739069747,-1316.5344820303917,-21.165945567326787,-1291.7212193971513,-15.145345654047164,-1291.7212193971513,-16.08631354936416,-1253.8569505946709,-10.065713636084535,-1253.8569505946709,-13.395550265857437,-1242.0611689147877,-7.3749503525778142,-1242.0611689147877
22162188.568637028,-22.168221342470247,-1333.2313234372846,-16.147621429190622,-1333.2313234372846,-22.260426490959439,-1316.9467533767549,-16.239826577679814,-1316.9467533767549,-21.185600147138253,-1292.2440790539058,-15.165000233858629,-1292.2440790539058,-16.03278571785415,-1254.9676309345002,-10.012185804574527,-1254.9676309345002,-13.304596580415282,-1243.503791179684,-7.283996667135658,-1243.503791179684
22175867.122618467,-22.240273197758228,-1333.6342846073724,-16.219673284478603,-1333.6342846073724,-22.316497839974883,-1317.3547114420594,-16.295897926695261,-1317.3547114420594,-21.204729836887552,-1292.7643567659729,-15.18412992360793,-1292.7643567659729,-15.980911052868358,-1256.0865021358104,-9.9603111395887325,-1256.0865021358104,-13.21677146599135,-1244.9674388117012,-7.1961715527117276,-1244.9674388117012
22189545.676599901,-22.311286065864739,-1334.0337158129028,-16.290686152585113,-1334.0337158129028,-22.371663651099585,-1317.7584555706183,-16.351063737819963,-1317.7584555706183,-21.223327098129324,-1293.2821044257862,-15.202727184849699,-1293.2821044257862,-15.930743545791177,-1257.2131521948281,-9.9101436325115539,-1257.2131521948281,-13.132270388889214,-1246.4513404442673,-7.1116704756095883,-1246.4513404442673
22203224.230581339,-22.381266359854067,-1334.4297296281513,-16.360666446574445,-1334.4297296281513,-22.425922025847012,-1318.1580831126107,-16.405322112567386,-1318.1580831126107,-21.241384557673108,-1293.7973744451724,-15.220784644393486,-1293.7973744451724,-15.882334472697961,-1258.3471467457441,-9.8617345594183377,-1258.3471467457441,-13.051284709106401,-1247.9546190692101,-7.030684795826776,-1247.9546190692101
22216902.784562774,-22.45022049913122,-1334.8224356021246,-16.429620585851595,-1334.8224356021246,-22.479271202872148,-1318.5536894706499,-16.458671289592523,-1318.5536894706499,-21.258895005111111,-1294.3102197273254,-15.238295091831489,-1294.3102197273254,-15.835732130702224,-1259.4880299758304,-9.815132217422601,-1259.4880299758304,-12.974000081398973,-1249.4762917832456,-6.9534001681193498,-1249.4762917832456
22230581.338544212,-22.518154903008991,-1335.2119403694583,-16.49755498972937,-1335.2119403694583,-22.531709545886574,-1318.9453681466628,-16.511109632606949,-1318.9453681466628,-21.275851390279424,-1294.8206936402014,-15.255251476999799,-1294.8206936402014,-15.790981582212716,-1260.6353257010226,-9.7703816689330907,-1260.6353257010226,-12.900594803623562,-1251.0152707693135,-6.879994890343939,-1251.0152707693135
22244259.892525647,-22.585075984896179,-1335.5983477573438,-16.564476071616554,-1335.5983477573438,-22.583235532128167,-1319.3332107889651,-16.562635618848546,-1319.3332107889651,-21.292246820661713,-1295.3288499912962,-15.271646907382092,-1295.3288499912962,-15.748124409710096,-1261.7885385991001,-9.7275244964304708,-1261.7885385991001,-12.831238137392111,-1252.570365603096,-6.8106382241124876,-1252.570365603096
22257938.446507085,-22.650990147065166,-1335.981758888611,-16.63039023378554,-1335.981758888611,-22.633847741359325,-1319.7173072394498,-16.6132478280797,-1319.7173072394498,-21.308074558744199,-1295.8347430037898,-15.287474645464577,-1295.8347430037898,-15.707198483640541,-1262.947155595527,-9.6865985703609159,-1262.947155595527,-12.766088629245662,-1254.1402869504404,-6.7454887159660393,-1254.1402869504404
22271617.00048852,-22.715903775958139,-1336.3622722810767,-16.695303862678518,-1336.3622722810767,-22.683544845367329,-1320.097745580802,-16.662944932087704,-1320.097745580802,-21.323328019329956,-1296.3384272940275,-15.302728106050331,-1296.3384272940275,-15.668237745971791,-1264.1106473948505,-9.647637832692169,-1264.1106473948505,-12.705292463115203,-1255.7236516916723,-6.6846925498355798,-1255.7236516916723
22285295.554469954,-22.779823237996286,-1336.7399839432883,-16.759223324716661,-1336.7399839432883,-22.732325597942879,-1320.4746121836756,-16.711725684663254,-1320.4746121836756,-21.338000766820635,-1296.8399578503088,-15.31740085354101,-1296.8399578503088,-15.631272011856119,-1265.2784701484677,-9.6106720985764937,-1265.2784701484677,-12.648981876589316,-1257.3189894749871,-6.6283819633096916,-1257.3189894749871
22298974.108451393,-22.842754875856237,-1337.1149874667628,-16.822154962576612,-1337.1149874667628,-22.780188825311591,-1320.8479917537632,-16.759588912031965,-1320.8479917537632,-21.352086512472447,-1297.3393900129588,-15.331486599192822,-1297.3393900129588,-15.596326791701143,-1266.4500672474958,-9.5757268784215199,-1266.4500672474958,-12.597273674296597,-1258.9247506640497,-6.5766737610169725,-1258.9247506640497
22312652.662432827,-22.904705005183562,-1337.4873741148529,-16.884105091903937,-1337.4873741148529,-22.82713341699672,-1321.2179673787125,-16.806533503717095,-1321.2179673787125,-21.365579111633714,-1297.8367794556489,-15.344979198354087,-1297.8367794556489,-15.563423135759047,-1267.6248712275788,-9.5428232224794236,-1267.6248712275788,-12.550267871397033,-1260.5393156061546,-6.5296679581174093,-1260.5393156061546
22326331.216414265,-22.965679911713398,-1337.8572329083343,-16.945079998433773,-1337.8572329083343,-22.8731583170905,-1321.5846205748401,-16.852558403810875,-1321.5846205748401,-21.378472560970259,-1298.332182167939,-15.357872647690636,-1298.332182167939,-15.532577503114132,-1268.8023057706737,-9.5119775898345065,-1268.8023057706737,-12.508046498687111,-1262.1610051082591,-6.4874465854074881,-1262.1610051082591
