dataset,scenario,sample,observation_seed,candidate_count,true_main_scale_audit_only,baseline_truth_distance,baseline_truth_best_main_scale,baseline_truth_best_load_scale,stage7a_coarse_truth_distance,stage7a_coarse_truth_best_main_scale,stage7a_coarse_truth_best_load_scale,stage7a_exhaustive_truth_distance,stage7a_exhaustive_truth_best_main_scale,stage7a_exhaustive_truth_best_load_scale,exhaustive_minus_baseline_truth_distance,max_distance_error,truth_distance_error,top1_changed,candidate_set_changed,state_changed,coarse_state,exhaustive_state,coarse_set,exhaustive_set,global_outside_local_count,coarse_template_comparisons,exhaustive_template_comparisons,exhaustive_runtime_s
independent_test,scale_large,diagnostic_r085,402671185,23,0.982453113107191,0.036683417828416,0.98,1,0.076864478058337,0.975,1.1,0.0767915326166917,0.975,1,0.0401081147882757,7.29454416453779e-05,7.29454416453779e-05,0,0,0,UNIQUE_CONFIDENT,UNIQUE_CONFIDENT,"G004","G004",1,575,1380,0.000931
independent_test,scale_large,diagnostic_r086,402671186,23,1.01644404588255,0.0460127858096437,1.02,1,0.0881045072273864,1.025,1.1,0.0880075741831948,1.025,1,0.0419947883735511,9.69330441916161e-05,9.69330441916161e-05,0,0,0,UNIQUE_CONFIDENT,UNIQUE_CONFIDENT,"G004","G004",1,575,1380,0.000973
independent_test,scale_large,diagnostic_r087,402671187,23,1.01124071326533,0.093835200438758,1.02,1,0.109053391820999,1,1.1,0.109053391820999,1,1.1,0.0152181913822411,0,0,0,0,0,UNIQUE_CONFIDENT,UNIQUE_CONFIDENT,"G004","G004",0,580,1380,0.000907
independent_test,scale_large,diagnostic_r088,402671188,23,1.00698521993325,0.0746313877700181,1,1,0.0746313877700181,1,1,0.0746313877700181,1,1,0,0,0,0,0,0,LOW_CONFIDENCE,LOW_CONFIDENCE,"G004,G007","G004,G007",0,580,1380,0.000929
independent_test,scale_large,diagnostic_r089,402671189,23,1.01024980937095,0.0970081347957317,1.02,1,0.104657615916187,1,1.1,0.104657615916187,1,1.1,0.00764948112045516,0,0,0,0,0,UNIQUE_CONFIDENT,UNIQUE_CONFIDENT,"G004","G004",0,575,1380,0.000892
independent_test,scale_large,diagnostic_r090,402671190,23,1.00531770958793,0.0639417074272257,1,1,0.0639321970051776,1,1.1,0.0639321970051776,1,1.1,-9.51042204809516e-06,0,0,0,0,0,LOW_CONFIDENCE,LOW_CONFIDENCE,"G004,G007","G004,G007",0,580,1380,0.000902
independent_test,scale_large,diagnostic_r091,402671191,23,1.00905597370553,0.0924092311932959,1,1,0.0924092311932959,1,1,0.0924092311932959,1,1,-1.38777878078145e-17,0,0,0,0,0,UNIQUE_CONFIDENT,UNIQUE_CONFIDENT,"G004","G004",0,580,1380,0.000972
independent_test,scale_large,diagnostic_r092,402671192,23,1.00580417559791,0.0619906516633676,1,1,0.0619906516633676,1,1,0.0619906516633676,1,1,0,0,0,0,0,0,LOW_CONFIDENCE,LOW_CONFIDENCE,"G004,G007","G004,G007",0,580,1380,0.000948
independent_test,scale_large,diagnostic_r093,402671193,23,1.01776928079185,0.0365333723974179,1.02,1,0.0768569235675942,1.025,1.1,0.0766316568564593,1.025,1,0.0400982844590414,0.000225266711134972,0.000225266711134972,0,0,0,LOW_CONFIDENCE,LOW_CONFIDENCE,"G004,G007","G004,G007",1,575,1380,0.001047
independent_test,scale_large,diagnostic_r094,402671194,23,1.01079954666548,0.0937449649162365,1.02,1,0.103863065816348,1,1.1,0.103863065816348,1,1.1,0.0101181009001116,0,0,0,0,0,UNIQUE_CONFIDENT,UNIQUE_CONFIDENT,"G004","G004",0,580,1380,0.000937
independent_test,scale_large,diagnostic_r095,402671195,23,0.998746949080232,0.0302607659782794,1,1,0.0302607659782793,1,1,0.0302607659782793,1,1,-3.46944695195361e-18,0,0,0,0,0,LOW_CONFIDENCE,LOW_CONFIDENCE,"G004,G007","G004,G007",0,580,1380,0.000901
independent_test,scale_large,diagnostic_r096,402671196,23,0.984961056175766,0.0586180321220076,0.98,1,0.10517605438979,0.975,1.1,0.10517605438979,0.975,1.1,0.0465580222677821,0,0,0,0,0,UNIQUE_CONFIDENT,UNIQUE_CONFIDENT,"G004","G004",0,575,1380,0.001013
independent_test,scale_large,diagnostic_r097,402671197,23,1.01480560526688,0.0570293046269394,1.02,1,0.101082051836979,1.025,1.1,0.10102611448789,1.025,1,0.0439968098609503,5.59373490895271e-05,5.59373490895271e-05,0,0,0,UNIQUE_CONFIDENT,UNIQUE_CONFIDENT,"G004","G004",1,575,1380,0.000931
independent_test,scale_large,diagnostic_r098,402671198,23,0.985764086381131,0.064929842094932,0.98,1,0.111265850694292,0.975,1.2,0.111265850694292,0.975,1.2,0.0463360085993597,0,0,0,0,0,UNIQUE_CONFIDENT,UNIQUE_CONFIDENT,"G004","G004",0,575,1380,0.000969
independent_test,scale_large,diagnostic_r099,402671199,23,0.992580255199079,0.0813377785598186,1,1,0.0812536531124785,1,1.1,0.0812536531124785,1,1.1,-8.41254473400999e-05,0,0,0,0,0,UNIQUE_CONFIDENT,UNIQUE_CONFIDENT,"G004","G004",0,580,1380,0.000928
independent_test,scale_large,diagnostic_r100,402671200,23,0.982627175364573,0.0379357734685401,0.98,1,0.081501093618251,0.975,1.1,0.081501093618251,0.975,1.1,0.0435653201497109,0,0,0,0,0,UNIQUE_CONFIDENT,UNIQUE_CONFIDENT,"G004","G004",0,575,1380,0.000899
