dataset,scenario,sample,candidate_id,coarse_distance,exhaustive_distance,distance_error,coarse_best_template_index,exhaustive_best_template_index,coarse_pivot_index,global_in_local_window,coarse_pivot_distance
independent_test,scale_small,diagnostic_r071,G003,0.144736433345473,0.144736433345473,0,41,41,41,1,0.144736433345473
independent_test,scale_small,diagnostic_r072,G001,0.201634602727113,0.201634602727113,0,5,5,5,1,0.201634602727113
independent_test,scale_small,diagnostic_r072,G002,0.0494648017539041,0.0494648017539041,0,23,23,23,1,0.0494648017539041
independent_test,scale_small,diagnostic_r072,G003,0.130669728663742,0.130669728663742,0,41,41,41,1,0.130669728663742
independent_test,scale_small,diagnostic_r073,G001,0.225338521736859,0.225338521736859,0,6,6,5,1,0.229337607523649
independent_test,scale_small,diagnostic_r073,G002,0.118798093383073,0.118798093383073,0,33,33,41,1,0.122950725183931
independent_test,scale_small,diagnostic_r073,G003,0.158245147572009,0.158245147572009,0,42,42,41,1,0.163275900307675
independent_test,scale_small,diagnostic_r074,G001,0.210101200901734,0.210101200901734,0,4,4,5,1,0.260907980596741
independent_test,scale_small,diagnostic_r074,G002,0.0768367772557719,0.0768367772557719,0,31,31,41,1,0.171145059752205
independent_test,scale_small,diagnostic_r074,G003,0.137044144216304,0.137044144216304,0,40,40,41,1,0.191579468906589
independent_test,scale_small,diagnostic_r075,G001,0.202691301893574,0.202691301893574,0,5,5,5,1,0.202691301893574
independent_test,scale_small,diagnostic_r075,G002,0.0610639517504346,0.0610639517504346,0,32,32,23,1,0.061159735841515
independent_test,scale_small,diagnostic_r075,G003,0.130566081370848,0.130566081370848,0,41,41,41,1,0.130566081370848
independent_test,scale_small,diagnostic_r076,G001,0.217361884820441,0.217361884820441,0,5,5,5,1,0.217361884820441
independent_test,scale_small,diagnostic_r076,G002,0.101457591166211,0.101457591166211,0,32,32,23,1,0.101574732905746
independent_test,scale_small,diagnostic_r076,G003,0.1470466675852,0.1470466675852,0,41,41,41,1,0.1470466675852
independent_test,scale_small,diagnostic_r077,G001,0.22107157906227,0.22107157906227,0,6,6,5,1,0.240470610575273
independent_test,scale_small,diagnostic_r077,G002,0.104977921010805,0.104726461389955,0.000251459620850353,33,24,41,0,0.141044073333365
independent_test,scale_small,diagnostic_r077,G003,0.151203750995851,0.151203750995851,0,42,42,41,1,0.171590299770567
independent_test,scale_small,diagnostic_r078,G001,0.228898896433399,0.228898896433399,0,5,5,5,1,0.228898896433399
independent_test,scale_small,diagnostic_r078,G002,0.122869615253609,0.122869615253609,0,40,40,41,1,0.126400787168025
independent_test,scale_small,diagnostic_r078,G003,0.162621838894536,0.162621838894536,0,40,40,41,1,0.163256115665982
independent_test,scale_small,diagnostic_r079,G001,0.20949125610172,0.20949125610172,0,6,6,5,1,0.239997382870289
independent_test,scale_small,diagnostic_r079,G002,0.092705908577319,0.092705908577319,0,42,42,41,1,0.149586580480016
independent_test,scale_small,diagnostic_r079,G003,0.142928474669209,0.142928474669209,0,42,42,41,1,0.175859326694282
independent_test,scale_small,diagnostic_r080,G001,0.19307137563779,0.19307137563779,0,5,5,5,1,0.19307137563779
independent_test,scale_small,diagnostic_r080,G002,0.0461158679040652,0.0461158679040652,0,32,32,41,1,0.0463640115556975
independent_test,scale_small,diagnostic_r080,G003,0.123537031624712,0.123537031624712,0,41,41,41,1,0.123537031624712
independent_test,scale_small,diagnostic_r081,G001,0.231637918218252,0.231637918218252,0,4,4,5,1,0.239743186739758
independent_test,scale_small,diagnostic_r081,G002,0.116777634235833,0.116777634235833,0,31,31,23,1,0.137793680056487
independent_test,scale_small,diagnostic_r081,G003,0.16152327149559,0.16152327149559,0,40,40,41,1,0.169497498495974
independent_test,scale_small,diagnostic_r082,G001,0.209652048119189,0.209652048119189,0,5,5,5,1,0.209652048119189
independent_test,scale_small,diagnostic_r082,G002,0.0871479362575422,0.0871479362575422,0,32,32,23,1,0.0872452702450768
independent_test,scale_small,diagnostic_r082,G003,0.142243008670617,0.142243008670617,0,41,41,41,1,0.142243008670617
independent_test,scale_small,diagnostic_r083,G001,0.205366644490292,0.205366644490292,0,5,5,5,1,0.205366644490292
independent_test,scale_small,diagnostic_r083,G002,0.0787202963265781,0.0787202963265781,0,23,23,23,1,0.0787202963265781
independent_test,scale_small,diagnostic_r083,G003,0.138309345881322,0.138309345881322,0,32,32,41,1,0.1383157663497
independent_test,scale_small,diagnostic_r084,G001,0.199139306506879,0.199139306506879,0,5,5,5,1,0.199139306506879
independent_test,scale_small,diagnostic_r084,G002,0.0558391885305945,0.0558391885305945,0,23,23,23,1,0.0558391885305945
independent_test,scale_small,diagnostic_r084,G003,0.132619594949645,0.132619594949645,0,41,41,41,1,0.132619594949645
independent_test,scale_small,diagnostic_r085,G001,0.210899472525397,0.210899472525397,0,4,4,5,1,0.260046824679706
independent_test,scale_small,diagnostic_r085,G002,0.076864478058337,0.0767915326166917,7.29454416453779e-05,31,22,41,0,0.174870235034676
independent_test,scale_small,diagnostic_r085,G003,0.139265275261938,0.139265275261938,0,40,40,41,1,0.192122359029686
independent_test,scale_small,diagnostic_r086,G001,0.209918232421887,0.209918232421887,0,6,6,5,1,0.251450616775346
independent_test,scale_small,diagnostic_r086,G002,0.0881045072273864,0.0880075741831948,9.69330441916161e-05,33,24,41,0,0.155637378513197
independent_test,scale_small,diagnostic_r086,G003,0.142929006672923,0.142929006672923,0,42,42,41,1,0.185574852648363
independent_test,scale_small,diagnostic_r087,G001,0.221827339261231,0.221827339261231,0,5,5,5,1,0.221827339261231
independent_test,scale_small,diagnostic_r087,G002,0.109053391820999,0.109053391820999,0,32,32,23,1,0.109166495050173
independent_test,scale_small,diagnostic_r087,G003,0.155559055809084,0.155559055809084,0,41,41,41,1,0.155559055809084
independent_test,scale_small,diagnostic_r088,G001,0.206727676854653,0.206727676854653,0,5,5,5,1,0.206727676854653
independent_test,scale_small,diagnostic_r088,G002,0.0746313877700181,0.0746313877700181,0,23,23,23,1,0.0746313877700181
independent_test,scale_small,diagnostic_r088,G003,0.135061053837265,0.135061053837265,0,41,41,41,1,0.135061053837265
independent_test,scale_small,diagnostic_r089,G001,0.221468771138733,0.221468771138733,0,5,5,5,1,0.221468771138733
independent_test,scale_small,diagnostic_r089,G002,0.104657615916187,0.104657615916187,0,32,32,41,1,0.104741929739811
independent_test,scale_small,diagnostic_r089,G003,0.156510666202461,0.156510666202461,0,41,41,41,1,0.156510666202461
independent_test,scale_small,diagnostic_r090,G001,0.201082327240064,0.201082327240064,0,5,5,5,1,0.201082327240064
independent_test,scale_small,diagnostic_r090,G002,0.0639321970051776,0.0639321970051776,0,32,32,23,1,0.0639417074272257
independent_test,scale_small,diagnostic_r090,G003,0.139060699656731,0.139060699656731,0,41,41,41,1,0.139060699656731
independent_test,scale_small,diagnostic_r091,G001,0.217347828565931,0.217347828565931,0,5,5,5,1,0.217347828565931
independent_test,scale_small,diagnostic_r091,G002,0.0924092311932959,0.0924092311932959,0,23,23,23,1,0.0924092311932959
independent_test,scale_small,diagnostic_r091,G003,0.144694220995131,0.144694220995131,0,41,41,41,1,0.144694220995131
independent_test,scale_small,diagnostic_r092,G001,0.20175568016687,0.20175568016687,0,5,5,5,1,0.20175568016687
independent_test,scale_small,diagnostic_r092,G002,0.0619906516633676,0.0619906516633676,0,23,23,23,1,0.0619906516633676
independent_test,scale_small,diagnostic_r092,G003,0.135836714857422,0.135836714857422,0,41,41,41,1,0.135836714857422
independent_test,scale_small,diagnostic_r093,G001,0.207378608404204,0.207378608404204,0,6,6,5,1,0.257332427630072
independent_test,scale_small,diagnostic_r093,G002,0.0768569235675942,0.0766316568564593,0.000225266711134972,33,24,41,0,0.164762161294865
independent_test,scale_small,diagnostic_r093,G003,0.143734051799138,0.143734051799138,0,42,42,41,1,0.190859418097905
independent_test,scale_small,diagnostic_r094,G001,0.21937254885529,0.21937254885529,0,5,5,5,1,0.21937254885529
independent_test,scale_small,diagnostic_r094,G002,0.103863065816348,0.103863065816348,0,32,32,23,1,0.103998449678952
independent_test,scale_small,diagnostic_r094,G003,0.152008215637275,0.152008215637275,0,41,41,41,1,0.152008215637275
independent_test,scale_small,diagnostic_r095,G001,0.193093131927057,0.193093131927057,0,5,5,5,1,0.193093131927057
independent_test,scale_small,diagnostic_r095,G002,0.0302607659782793,0.0302607659782793,0,23,23,23,1,0.0302607659782793
independent_test,scale_small,diagnostic_r095,G003,0.122636355671291,0.122636355671291,0,32,32,41,1,0.122645746194644
independent_test,scale_small,diagnostic_r096,G001,0.223146557659526,0.223146557659526,0,4,4,5,1,0.24456765816626
independent_test,scale_small,diagnostic_r096,G002,0.10517605438979,0.10517605438979,0,31,31,41,1,0.15053763795119
independent_test,scale_small,diagnostic_r096,G003,0.15320920063107,0.15320920063107,0,40,40,41,1,0.174069884132028
independent_test,scale_small,diagnostic_r097,G001,0.217771363064226,0.217771363064226,0,6,6,5,1,0.241979609622823
independent_test,scale_small,diagnostic_r097,G002,0.101082051836979,0.10102611448789,5.59373490895271e-05,33,24,41,0,0.143464765777984
independent_test,scale_small,diagnostic_r097,G003,0.151707069772073,0.151707069772073,0,42,42,41,1,0.176099053103002
independent_test,scale_small,diagnostic_r098,G001,0.226302052582518,0.226302052582518,0,4,4,5,1,0.237970302344269
independent_test,scale_small,diagnostic_r098,G002,0.111265850694292,0.111265850694292,0,40,40,41,1,0.139678213362333
independent_test,scale_small,diagnostic_r098,G003,0.155131820461632,0.155131820461632,0,40,40,41,1,0.166957360736236
independent_test,scale_small,diagnostic_r099,G001,0.205449927793249,0.205449927793249,0,5,5,5,1,0.205449927793249
independent_test,scale_small,diagnostic_r099,G002,0.0812536531124785,0.0812536531124785,0,32,32,23,1,0.0813377785598186
independent_test,scale_small,diagnostic_r099,G003,0.141701775061631,0.141701775061631,0,41,41,41,1,0.141701775061631
independent_test,scale_small,diagnostic_r100,G001,0.212278155550267,0.212278155550267,0,4,4,5,1,0.256566765041855
independent_test,scale_small,diagnostic_r100,G002,0.081501093618251,0.081501093618251,0,31,31,41,1,0.164675020919064
independent_test,scale_small,diagnostic_r100,G003,0.14532607032334,0.14532607032334,0,40,40,41,1,0.188173542049638
archived_replay,scale_medium,scale_medium_r01,G001,0.225472785773797,0.225472785773797,0,5,5,5,1,0.225472785773797
archived_replay,scale_medium,scale_medium_r01,G002,0.15624195837639,0.15624195837639,0,41,41,41,1,0.15624195837639
archived_replay,scale_medium,scale_medium_r01,G003,0.118837947456585,0.118837947456585,0,41,41,41,1,0.118837947456585
archived_replay,scale_medium,scale_medium_r01,G004,0.158219329198748,0.158219329198748,0,41,41,41,1,0.158219329198748
archived_replay,scale_medium,scale_medium_r01,G005,0.15624195837639,0.15624195837639,0,41,41,41,1,0.15624195837639
archived_replay,scale_medium,scale_medium_r01,G006,0.167168373308724,0.167168373308724,0,41,41,41,1,0.167168373308724
archived_replay,scale_medium,scale_medium_r01,G007,0.158219329198748,0.158219329198748,0,41,41,41,1,0.158219329198748
archived_replay,scale_medium,scale_medium_r02,G001,0.194291242452242,0.194291242452242,0,5,5,5,1,0.194291242452242
archived_replay,scale_medium,scale_medium_r02,G002,0.12900234885669,0.12900234885669,0,41,41,41,1,0.12900234885669
archived_replay,scale_medium,scale_medium_r02,G003,0.0522277763348495,0.0522277763348495,0,23,23,23,1,0.0522277763348495
archived_replay,scale_medium,scale_medium_r02,G004,0.137410818626894,0.137410818626894,0,41,41,41,1,0.137410818626894
archived_replay,scale_medium,scale_medium_r02,G005,0.12900234885669,0.12900234885669,0,41,41,41,1,0.12900234885669
archived_replay,scale_medium,scale_medium_r02,G006,0.148439870664582,0.148439870664582,0,41,41,41,1,0.148439870664582
archived_replay,scale_medium,scale_medium_r02,G007,0.137410818626894,0.137410818626894,0,41,41,41,1,0.137410818626894
archived_replay,scale_medium,scale_medium_r03,G001,0.195734786631611,0.195734786631611,0,5,5,5,1,0.195734786631611
archived_replay,scale_medium,scale_medium_r03,G002,0.129074413619555,0.129074413619555,0,41,41,41,1,0.129074413619555
archived_replay,scale_medium,scale_medium_r03,G003,0.033656696429324,0.033656696429324,0,23,23,23,1,0.033656696429324
archived_replay,scale_medium,scale_medium_r03,G004,0.134895118361947,0.134895118361947,0,41,41,41,1,0.134895118361947
archived_replay,scale_medium,scale_medium_r03,G005,0.129074413619555,0.129074413619555,0,41,41,41,1,0.129074413619555
archived_replay,scale_medium,scale_medium_r03,G006,0.147348627455987,0.147348627455987,0,41,41,41,1,0.147348627455987
archived_replay,scale_medium,scale_medium_r03,G007,0.134895118361947,0.134895118361947,0,41,41,41,1,0.134895118361947
archived_replay,scale_medium,scale_medium_r04,G001,0.22717359342007,0.22717359342007,0,4,4,5,1,0.233146682207138
archived_replay,scale_medium,scale_medium_r04,G002,0.160007666349928,0.160007666349928,0,40,40,41,1,0.164647313963913
archived_replay,scale_medium,scale_medium_r04,G003,0.11460258580454,0.11460258580454,0,40,40,41,1,0.132220528736923
archived_replay,scale_medium,scale_medium_r04,G004,0.160471856724502,0.160471856724502,0,40,40,41,1,0.166499158328436
archived_replay,scale_medium,scale_medium_r04,G005,0.160007666349928,0.160007666349928,0,40,40,41,1,0.164647313963913
archived_replay,scale_medium,scale_medium_r04,G006,0.169483416094216,0.169483416094216,0,40,40,41,1,0.175645403637021
archived_replay,scale_medium,scale_medium_r04,G007,0.160471856724502,0.160471856724502,0,40,40,41,1,0.166499158328436
archived_replay,scale_medium,scale_medium_r05,G001,0.201392079351323,0.201392079351323,0,5,5,5,1,0.201392079351323
archived_replay,scale_medium,scale_medium_r05,G002,0.133332727528284,0.133332727528284,0,41,41,41,1,0.133332727528284
archived_replay,scale_medium,scale_medium_r05,G003,0.0583928650973138,0.0583928650973138,0,23,23,23,1,0.0583928650973138
archived_replay,scale_medium,scale_medium_r05,G004,0.136571609391897,0.136571609391897,0,41,41,41,1,0.136571609391897
archived_replay,scale_medium,scale_medium_r05,G005,0.133332727528284,0.133332727528284,0,41,41,41,1,0.133332727528284
archived_replay,scale_medium,scale_medium_r05,G006,0.149941155390391,0.149941155390391,0,41,41,41,1,0.149941155390391
archived_replay,scale_medium,scale_medium_r05,G007,0.136571609391897,0.136571609391897,0,41,41,41,1,0.136571609391897
archived_replay,scale_medium,scale_medium_r06,G001,0.203107142845634,0.203107142845634,0,6,6,5,1,0.26089053873261
archived_replay,scale_medium,scale_medium_r06,G002,0.138348017739921,0.138348017739921,0,42,42,41,1,0.194076315490351
archived_replay,scale_medium,scale_medium_r06,G003,0.0692742249411319,0.0692729124300263,1.31251110564723e-06,33,24,41,0,0.169966041056252
archived_replay,scale_medium,scale_medium_r06,G004,0.140802066877549,0.140802066877549,0,42,42,41,1,0.188670454836402
archived_replay,scale_medium,scale_medium_r06,G005,0.138348017739921,0.138348017739921,0,42,42,41,1,0.194076315490351
archived_replay,scale_medium,scale_medium_r06,G006,0.153298422400259,0.153298422400259,0,42,42,41,1,0.195381082296663
archived_replay,scale_medium,scale_medium_r06,G007,0.140802066877549,0.140802066877549,0,42,42,41,1,0.188670454836402
archived_replay,scale_medium,scale_medium_r07,G001,0.229456016585796,0.229456016585796,0,5,5,5,1,0.229456016585796
archived_replay,scale_medium,scale_medium_r07,G002,0.161332541542884,0.161332541542884,0,41,41,41,1,0.161332541542884
archived_replay,scale_medium,scale_medium_r07,G003,0.122529705631043,0.122529705631043,0,41,41,41,1,0.122529705631043
archived_replay,scale_medium,scale_medium_r07,G004,0.16173733966952,0.16173733966952,0,40,40,41,1,0.162078874392205
archived_replay,scale_medium,scale_medium_r07,G005,0.161332541542884,0.161332541542884,0,41,41,41,1,0.161332541542884
archived_replay,scale_medium,scale_medium_r07,G006,0.171638991082818,0.171638991082818,0,40,40,41,1,0.172330183728024
archived_replay,scale_medium,scale_medium_r07,G007,0.16173733966952,0.16173733966952,0,40,40,41,1,0.162078874392205
archived_replay,scale_medium,scale_medium_r08,G001,0.206033443653276,0.206033443653276,0,5,5,5,1,0.206033443653276
archived_replay,scale_medium,scale_medium_r08,G002,0.139421095734393,0.139421095734393,0,41,41,41,1,0.139421095734393
archived_replay,scale_medium,scale_medium_r08,G003,0.0733082933221641,0.0733082933221641,0,23,23,23,1,0.0733082933221641
archived_replay,scale_medium,scale_medium_r08,G004,0.143082629568882,0.143082629568882,0,41,41,41,1,0.143082629568882
