candidate_id,category,replicate_count,truth_set_coverage_num,truth_set_coverage_den,truth_set_coverage,topology_acceptance_num,topology_acceptance_den,topology_acceptance_rate,topology_selective_risk_num,topology_selective_risk_den,topology_selective_risk,singleton_num,singleton_den,singleton_rate,empty_num,empty_den,empty_rate,mean_set_size,median_set_size,experiment_hash,calibration_hash
R21C_065,boundary_lower,2,1,2,0.5,2,2,1,1,2,0.5,0,2,0,0,2,0,3.5,3.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_065,boundary_upper,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,4,4,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_065,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,2.5,2.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_065,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_065,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_066,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,2,2,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_066,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,2,2,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_066,boundary_upper,2,2,2,1,2,2,1,0,2,0,1,2,0.5,0,2,0,1.5,1.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_066,parameter_ood_near,2,1,2,0.5,2,2,1,1,2,0.5,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_066,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_066,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_067,in_domain,2,2,2,1,2,2,1,0,2,0,1,2,0.5,0,2,0,1.5,1.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_067,boundary_lower,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_067,boundary_upper,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,2,2,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_067,parameter_ood_near,2,1,2,0.5,2,2,1,1,2,0.5,1,2,0.5,0,2,0,1.5,1.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_067,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_067,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,1,2,0.5,0,2,0,1.5,1.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_068,in_domain,2,2,2,1,2,2,1,0,2,0,1,2,0.5,0,2,0,1.5,1.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_068,boundary_lower,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_068,boundary_upper,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_068,parameter_ood_near,2,0,2,0,2,2,1,2,2,1,1,2,0.5,0,2,0,1.5,1.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_068,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_068,parameter_ood_far,2,0,2,0,0,2,0,0,0,NaN,0,2,0,2,2,1,0,0,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_069,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,4.5,4.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_069,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,4.5,4.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_069,boundary_upper,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,4,4,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_069,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,4.5,4.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_069,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,1,2,0.5,0,2,0,1.5,1.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_069,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_070,in_domain,2,1,2,0.5,2,2,1,1,2,0.5,0,2,0,0,2,0,7.5,7.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_070,boundary_lower,2,1,2,0.5,2,2,1,1,2,0.5,0,2,0,0,2,0,6.5,6.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_070,boundary_upper,2,1,2,0.5,2,2,1,1,2,0.5,0,2,0,0,2,0,8,8,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_070,parameter_ood_near,2,1,2,0.5,2,2,1,1,2,0.5,0,2,0,0,2,0,10,10,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_070,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,0,2,0,0,2,0,5,5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_070,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_071,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,7,7,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_071,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,6,6,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_071,boundary_upper,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,8.5,8.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_071,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,9,9,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_071,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,0,2,0,0,2,0,4,4,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_071,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,1,2,0.5,0,2,0,1.5,1.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_072,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,9,9,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_072,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,5.5,5.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_072,boundary_upper,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,11,11,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_072,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,12.5,12.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_072,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,0,2,0,0,2,0,5.5,5.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_072,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,1,2,0.5,0,2,0,1.5,1.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_073,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,6,6,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_073,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,4.5,4.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_073,boundary_upper,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,7.5,7.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_073,parameter_ood_near,2,1,2,0.5,2,2,1,1,2,0.5,0,2,0,0,2,0,8.5,8.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_073,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,0,2,0,0,2,0,7,7,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_073,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_074,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,6.5,6.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_074,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,9,9,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_074,boundary_upper,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,5,5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_074,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,5.5,5.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_074,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,1,2,0.5,0,2,0,2,2,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_074,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,1,2,0.5,0,2,0,2,2,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_075,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,7.5,7.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_075,boundary_lower,2,1,2,0.5,2,2,1,1,2,0.5,0,2,0,0,2,0,6.5,6.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_075,boundary_upper,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,6.5,6.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_075,parameter_ood_near,2,1,2,0.5,2,2,1,1,2,0.5,0,2,0,0,2,0,4,4,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_075,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,1,2,0.5,0,2,0,1.5,1.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_075,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_076,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,6.5,6.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_076,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,5,5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_076,boundary_upper,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,9,9,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_076,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,10,10,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_076,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,0,2,0,0,2,0,6.5,6.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_076,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_077,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,4,4,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_077,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,3.5,3.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_077,boundary_upper,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,4,4,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_077,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,3,3,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_077,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_077,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_078,in_domain,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_078,boundary_lower,2,2,2,1,2,2,1,0,2,0,1,2,0.5,0,2,0,1.5,1.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_078,boundary_upper,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_078,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_078,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,1,2,0.5,0,2,0,1.5,1.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_078,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_079,in_domain,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_079,boundary_lower,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_079,boundary_upper,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_079,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_079,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_079,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,1,2,0.5,0,2,0,1.5,1.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_080,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,2.5,2.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_080,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,2,2,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_080,boundary_upper,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,2,2,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_080,parameter_ood_near,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_080,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_080,parameter_ood_far,2,0,2,0,0,2,0,0,0,NaN,0,2,0,2,2,1,0,0,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_081,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,8.5,8.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_081,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,9,9,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_081,boundary_upper,2,1,2,0.5,2,2,1,1,2,0.5,0,2,0,0,2,0,8,8,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
