regime,snr_db,variant,scheme,profile,library,truth_id,n,truth_in_library,correct_unique_k,false_unique_k,truth_covered_k,nonempty_k,ambiguous_k,low_confidence_k,rejected_k,mean_set_size,correct_unique_ci_low,correct_unique_ci_high,false_unique_ci_low,false_unique_ci_high,calibration_identity
off_off,20,zin_rms_3,Zin50,continuous,original_three,G001,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,8248a2efb7995765204b70cb0de37ab62715be0e73b7dde73569c46567ffca91
off_off,20,zin_rms_3,H50_Zin50,continuous,original_three,G001,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,67189403abf22a813936a60eefdffdac636f89f4cdb09414badc98b55ab38b44
off_off,20,zin_rms_3,Zin25,continuous,original_three,G001,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,df29c3bf7752fdef2625847446e021da91fbd763c83010e8952c293755341db0
off_off,20,zin_rms_3,H25_Zin25,continuous,original_three,G001,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,131c277d69d61b3db35cbff8f07716a39699986231e5524dbe1889b33dda888e
off_off,20,zin_rms_3,Zin50,grid45,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,62b9d24668c815a55d94a480a0a27ee96c1e00f81af5e392358efd8ce9c7450e
off_off,20,zin_rms_3,H50_Zin50,grid45,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,191e75457fafebdc0b2fbedd1252b028b1907595ef0c9dd0befe1a0b910a6a6b
off_off,20,zin_rms_3,Zin25,grid45,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,da6ef450f875f8fe65c80776bce1686bd4d0f67e33dd65d97ba375b9cce38e3f
off_off,20,zin_rms_3,H25_Zin25,grid45,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,0f725a39c5a3236a6e066104d0dc8a4c080ad7c27212ddf67d7fe7527b2b1ba5
off_off,20,zin_rms_3,Zin50,continuous,original_three,G002,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,8248a2efb7995765204b70cb0de37ab62715be0e73b7dde73569c46567ffca91
off_off,20,zin_rms_3,H50_Zin50,continuous,original_three,G002,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,67189403abf22a813936a60eefdffdac636f89f4cdb09414badc98b55ab38b44
off_off,20,zin_rms_3,Zin25,continuous,original_three,G002,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,df29c3bf7752fdef2625847446e021da91fbd763c83010e8952c293755341db0
off_off,20,zin_rms_3,H25_Zin25,continuous,original_three,G002,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,131c277d69d61b3db35cbff8f07716a39699986231e5524dbe1889b33dda888e
off_off,20,zin_rms_3,Zin50,grid45,pair,G003,30,1,29,0,30,30,0,0,1,1,0.833296090085909,0.994091409618388,0,0.113513393173968,6f67772a9b4a0338ef8eaa39754f6dfa521ecc4f03a53e7607ceb9c7faf58d14
off_off,20,zin_rms_3,H50_Zin50,grid45,pair,G003,30,1,29,0,30,30,0,0,1,1,0.833296090085909,0.994091409618388,0,0.113513393173968,7f80b33c2c924f152f26ad444dff6222c7f24fac92944f9cf22384d922fe2652
off_off,20,zin_rms_3,Zin25,grid45,pair,G003,30,1,29,0,30,30,0,0,1,1,0.833296090085909,0.994091409618388,0,0.113513393173968,e47e4650568d529eeb5c5443748720e1fca502e689ed9f37df8577bd74f5fcdf
off_off,20,zin_rms_3,H25_Zin25,grid45,pair,G003,30,1,29,0,30,30,0,0,1,1,0.833296090085909,0.994091409618388,0,0.113513393173968,9be5d67d8059dec1834783e39a64a6da454fe08e3b1fea8c7bb57fcf7633ab07
off_off,20,zin_rms_3,Zin50,continuous,pair,G003,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,f06caa4a4ffc7a1719d0f28707ef60ef455176edfeef1d6c73a597368e8ce3d7
off_off,20,zin_rms_3,H50_Zin50,continuous,pair,G003,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,813a40c33dc8c4fa5ec1cec8024e03826e3cd137bf63b5da6786b4c70a574446
off_off,20,zin_rms_3,Zin25,continuous,pair,G003,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,ea39524c755e3b352378a5dc5c8bceff84d47d71c2cc55b271971552df9a0421
off_off,20,zin_rms_3,H25_Zin25,continuous,pair,G003,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,fc2f4d706fe1782a028a40338e11cca6eaacac8223759adfbcf1eb7c910beb95
off_off,20,zin_rms_3,Zin50,grid45,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,62b9d24668c815a55d94a480a0a27ee96c1e00f81af5e392358efd8ce9c7450e
off_off,20,zin_rms_3,H50_Zin50,grid45,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,191e75457fafebdc0b2fbedd1252b028b1907595ef0c9dd0befe1a0b910a6a6b
off_off,20,zin_rms_3,Zin25,grid45,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,da6ef450f875f8fe65c80776bce1686bd4d0f67e33dd65d97ba375b9cce38e3f
off_off,20,zin_rms_3,H25_Zin25,grid45,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,0f725a39c5a3236a6e066104d0dc8a4c080ad7c27212ddf67d7fe7527b2b1ba5
off_off,20,zin_rms_3,Zin50,continuous,original_three,G003,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,8248a2efb7995765204b70cb0de37ab62715be0e73b7dde73569c46567ffca91
off_off,20,zin_rms_3,H50_Zin50,continuous,original_three,G003,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,67189403abf22a813936a60eefdffdac636f89f4cdb09414badc98b55ab38b44
off_off,20,zin_rms_3,Zin25,continuous,original_three,G003,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,df29c3bf7752fdef2625847446e021da91fbd763c83010e8952c293755341db0
off_off,20,zin_rms_3,H25_Zin25,continuous,original_three,G003,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,131c277d69d61b3db35cbff8f07716a39699986231e5524dbe1889b33dda888e
off_off,20,zin_rms_3,Zin50,grid45,pair,MIRROR_M3,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,6f67772a9b4a0338ef8eaa39754f6dfa521ecc4f03a53e7607ceb9c7faf58d14
off_off,20,zin_rms_3,H50_Zin50,grid45,pair,MIRROR_M3,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,7f80b33c2c924f152f26ad444dff6222c7f24fac92944f9cf22384d922fe2652
off_off,20,zin_rms_3,Zin25,grid45,pair,MIRROR_M3,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,e47e4650568d529eeb5c5443748720e1fca502e689ed9f37df8577bd74f5fcdf
off_off,20,zin_rms_3,H25_Zin25,grid45,pair,MIRROR_M3,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,9be5d67d8059dec1834783e39a64a6da454fe08e3b1fea8c7bb57fcf7633ab07
off_off,20,zin_rms_3,Zin50,continuous,pair,MIRROR_M3,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,f06caa4a4ffc7a1719d0f28707ef60ef455176edfeef1d6c73a597368e8ce3d7
off_off,20,zin_rms_3,H50_Zin50,continuous,pair,MIRROR_M3,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,813a40c33dc8c4fa5ec1cec8024e03826e3cd137bf63b5da6786b4c70a574446
off_off,20,zin_rms_3,Zin25,continuous,pair,MIRROR_M3,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,ea39524c755e3b352378a5dc5c8bceff84d47d71c2cc55b271971552df9a0421
off_off,20,zin_rms_3,H25_Zin25,continuous,pair,MIRROR_M3,30,1,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,fc2f4d706fe1782a028a40338e11cca6eaacac8223759adfbcf1eb7c910beb95
off_off,20,zin_rms_3,Zin50,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,62b9d24668c815a55d94a480a0a27ee96c1e00f81af5e392358efd8ce9c7450e
off_off,20,zin_rms_3,H50_Zin50,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,191e75457fafebdc0b2fbedd1252b028b1907595ef0c9dd0befe1a0b910a6a6b
off_off,20,zin_rms_3,Zin25,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,da6ef450f875f8fe65c80776bce1686bd4d0f67e33dd65d97ba375b9cce38e3f
off_off,20,zin_rms_3,H25_Zin25,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,0f725a39c5a3236a6e066104d0dc8a4c080ad7c27212ddf67d7fe7527b2b1ba5
off_off,20,zin_rms_3,Zin50,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,8248a2efb7995765204b70cb0de37ab62715be0e73b7dde73569c46567ffca91
off_off,20,zin_rms_3,H50_Zin50,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,67189403abf22a813936a60eefdffdac636f89f4cdb09414badc98b55ab38b44
off_off,20,zin_rms_3,Zin25,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,df29c3bf7752fdef2625847446e021da91fbd763c83010e8952c293755341db0
off_off,20,zin_rms_3,H25_Zin25,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,131c277d69d61b3db35cbff8f07716a39699986231e5524dbe1889b33dda888e
off_off,20,zin_correlated_1,Zin50,grid45,original_three,G001,30,1,25,0,29,29,0,0,5,0.966666666666667,0.66435649493584,0.926634576281514,0,0.113513393173968,62b9d24668c815a55d94a480a0a27ee96c1e00f81af5e392358efd8ce9c7450e
off_off,20,zin_correlated_1,H50_Zin50,grid45,original_three,G001,30,1,25,0,29,29,0,0,5,0.966666666666667,0.66435649493584,0.926634576281514,0,0.113513393173968,191e75457fafebdc0b2fbedd1252b028b1907595ef0c9dd0befe1a0b910a6a6b
off_off,20,zin_correlated_1,Zin25,grid45,original_three,G001,30,1,25,0,30,30,0,0,5,1,0.66435649493584,0.926634576281514,0,0.113513393173968,da6ef450f875f8fe65c80776bce1686bd4d0f67e33dd65d97ba375b9cce38e3f
off_off,20,zin_correlated_1,H25_Zin25,grid45,original_three,G001,30,1,25,0,30,30,0,0,5,1,0.66435649493584,0.926634576281514,0,0.113513393173968,0f725a39c5a3236a6e066104d0dc8a4c080ad7c27212ddf67d7fe7527b2b1ba5
off_off,20,zin_correlated_1,Zin50,continuous,original_three,G001,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,8248a2efb7995765204b70cb0de37ab62715be0e73b7dde73569c46567ffca91
off_off,20,zin_correlated_1,H50_Zin50,continuous,original_three,G001,30,1,20,0,30,30,0,0,10,1,0.487800516445439,0.807695019163238,0,0.113513393173968,67189403abf22a813936a60eefdffdac636f89f4cdb09414badc98b55ab38b44
off_off,20,zin_correlated_1,Zin25,continuous,original_three,G001,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,df29c3bf7752fdef2625847446e021da91fbd763c83010e8952c293755341db0
off_off,20,zin_correlated_1,H25_Zin25,continuous,original_three,G001,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,131c277d69d61b3db35cbff8f07716a39699986231e5524dbe1889b33dda888e
off_off,20,zin_correlated_1,Zin50,grid45,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,62b9d24668c815a55d94a480a0a27ee96c1e00f81af5e392358efd8ce9c7450e
off_off,20,zin_correlated_1,H50_Zin50,grid45,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,191e75457fafebdc0b2fbedd1252b028b1907595ef0c9dd0befe1a0b910a6a6b
off_off,20,zin_correlated_1,Zin25,grid45,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,da6ef450f875f8fe65c80776bce1686bd4d0f67e33dd65d97ba375b9cce38e3f
off_off,20,zin_correlated_1,H25_Zin25,grid45,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,0f725a39c5a3236a6e066104d0dc8a4c080ad7c27212ddf67d7fe7527b2b1ba5
off_off,20,zin_correlated_1,Zin50,continuous,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,8248a2efb7995765204b70cb0de37ab62715be0e73b7dde73569c46567ffca91
off_off,20,zin_correlated_1,H50_Zin50,continuous,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,67189403abf22a813936a60eefdffdac636f89f4cdb09414badc98b55ab38b44
off_off,20,zin_correlated_1,Zin25,continuous,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,df29c3bf7752fdef2625847446e021da91fbd763c83010e8952c293755341db0
off_off,20,zin_correlated_1,H25_Zin25,continuous,original_three,G002,30,1,26,0,26,26,0,0,4,0.866666666666667,0.703186733179638,0.946903445159452,0,0.113513393173968,131c277d69d61b3db35cbff8f07716a39699986231e5524dbe1889b33dda888e
off_off,20,zin_correlated_1,Zin50,grid45,pair,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,6f67772a9b4a0338ef8eaa39754f6dfa521ecc4f03a53e7607ceb9c7faf58d14
off_off,20,zin_correlated_1,H50_Zin50,grid45,pair,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,7f80b33c2c924f152f26ad444dff6222c7f24fac92944f9cf22384d922fe2652
off_off,20,zin_correlated_1,Zin25,grid45,pair,G003,30,1,28,0,30,30,0,0,2,1,0.786765416373831,0.98152297620873,0,0.113513393173968,e47e4650568d529eeb5c5443748720e1fca502e689ed9f37df8577bd74f5fcdf
off_off,20,zin_correlated_1,H25_Zin25,grid45,pair,G003,30,1,28,0,30,30,0,0,2,1,0.786765416373831,0.98152297620873,0,0.113513393173968,9be5d67d8059dec1834783e39a64a6da454fe08e3b1fea8c7bb57fcf7633ab07
off_off,20,zin_correlated_1,Zin50,continuous,pair,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,f06caa4a4ffc7a1719d0f28707ef60ef455176edfeef1d6c73a597368e8ce3d7
off_off,20,zin_correlated_1,H50_Zin50,continuous,pair,G003,30,1,29,0,30,30,0,0,1,1,0.833296090085909,0.994091409618388,0,0.113513393173968,813a40c33dc8c4fa5ec1cec8024e03826e3cd137bf63b5da6786b4c70a574446
off_off,20,zin_correlated_1,Zin25,continuous,pair,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,ea39524c755e3b352378a5dc5c8bceff84d47d71c2cc55b271971552df9a0421
off_off,20,zin_correlated_1,H25_Zin25,continuous,pair,G003,30,1,28,0,28,28,0,0,2,0.933333333333333,0.786765416373831,0.98152297620873,0,0.113513393173968,fc2f4d706fe1782a028a40338e11cca6eaacac8223759adfbcf1eb7c910beb95
off_off,20,zin_correlated_1,Zin50,grid45,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,62b9d24668c815a55d94a480a0a27ee96c1e00f81af5e392358efd8ce9c7450e
off_off,20,zin_correlated_1,H50_Zin50,grid45,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,191e75457fafebdc0b2fbedd1252b028b1907595ef0c9dd0befe1a0b910a6a6b
off_off,20,zin_correlated_1,Zin25,grid45,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,da6ef450f875f8fe65c80776bce1686bd4d0f67e33dd65d97ba375b9cce38e3f
off_off,20,zin_correlated_1,H25_Zin25,grid45,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,0f725a39c5a3236a6e066104d0dc8a4c080ad7c27212ddf67d7fe7527b2b1ba5
off_off,20,zin_correlated_1,Zin50,continuous,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,8248a2efb7995765204b70cb0de37ab62715be0e73b7dde73569c46567ffca91
off_off,20,zin_correlated_1,H50_Zin50,continuous,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,67189403abf22a813936a60eefdffdac636f89f4cdb09414badc98b55ab38b44
off_off,20,zin_correlated_1,Zin25,continuous,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,df29c3bf7752fdef2625847446e021da91fbd763c83010e8952c293755341db0
off_off,20,zin_correlated_1,H25_Zin25,continuous,original_three,G003,30,1,28,0,28,28,0,0,2,0.933333333333333,0.786765416373831,0.98152297620873,0,0.113513393173968,131c277d69d61b3db35cbff8f07716a39699986231e5524dbe1889b33dda888e
off_off,20,zin_correlated_1,Zin50,grid45,pair,MIRROR_M3,30,1,29,0,30,30,0,0,1,1,0.833296090085909,0.994091409618388,0,0.113513393173968,6f67772a9b4a0338ef8eaa39754f6dfa521ecc4f03a53e7607ceb9c7faf58d14
off_off,20,zin_correlated_1,H50_Zin50,grid45,pair,MIRROR_M3,30,1,29,0,30,30,0,0,1,1,0.833296090085909,0.994091409618388,0,0.113513393173968,7f80b33c2c924f152f26ad444dff6222c7f24fac92944f9cf22384d922fe2652
off_off,20,zin_correlated_1,Zin25,grid45,pair,MIRROR_M3,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,e47e4650568d529eeb5c5443748720e1fca502e689ed9f37df8577bd74f5fcdf
off_off,20,zin_correlated_1,H25_Zin25,grid45,pair,MIRROR_M3,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,9be5d67d8059dec1834783e39a64a6da454fe08e3b1fea8c7bb57fcf7633ab07
off_off,20,zin_correlated_1,Zin50,continuous,pair,MIRROR_M3,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,f06caa4a4ffc7a1719d0f28707ef60ef455176edfeef1d6c73a597368e8ce3d7
off_off,20,zin_correlated_1,H50_Zin50,continuous,pair,MIRROR_M3,30,1,28,0,30,30,0,0,2,1,0.786765416373831,0.98152297620873,0,0.113513393173968,813a40c33dc8c4fa5ec1cec8024e03826e3cd137bf63b5da6786b4c70a574446
off_off,20,zin_correlated_1,Zin25,continuous,pair,MIRROR_M3,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,ea39524c755e3b352378a5dc5c8bceff84d47d71c2cc55b271971552df9a0421
off_off,20,zin_correlated_1,H25_Zin25,continuous,pair,MIRROR_M3,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,fc2f4d706fe1782a028a40338e11cca6eaacac8223759adfbcf1eb7c910beb95
off_off,20,zin_correlated_1,Zin50,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,62b9d24668c815a55d94a480a0a27ee96c1e00f81af5e392358efd8ce9c7450e
off_off,20,zin_correlated_1,H50_Zin50,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,191e75457fafebdc0b2fbedd1252b028b1907595ef0c9dd0befe1a0b910a6a6b
off_off,20,zin_correlated_1,Zin25,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,da6ef450f875f8fe65c80776bce1686bd4d0f67e33dd65d97ba375b9cce38e3f
off_off,20,zin_correlated_1,H25_Zin25,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,0f725a39c5a3236a6e066104d0dc8a4c080ad7c27212ddf67d7fe7527b2b1ba5
off_off,20,zin_correlated_1,Zin50,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,8248a2efb7995765204b70cb0de37ab62715be0e73b7dde73569c46567ffca91
off_off,20,zin_correlated_1,H50_Zin50,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,67189403abf22a813936a60eefdffdac636f89f4cdb09414badc98b55ab38b44
off_off,20,zin_correlated_1,Zin25,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,df29c3bf7752fdef2625847446e021da91fbd763c83010e8952c293755341db0
off_off,20,zin_correlated_1,H25_Zin25,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,131c277d69d61b3db35cbff8f07716a39699986231e5524dbe1889b33dda888e
off_off,20,zin_fixed_bias_1,Zin50,grid45,original_three,G001,30,1,27,0,29,29,0,0,3,0.966666666666667,0.74378917420816,0.965400111252666,0,0.113513393173968,62b9d24668c815a55d94a480a0a27ee96c1e00f81af5e392358efd8ce9c7450e
off_off,20,zin_fixed_bias_1,H50_Zin50,grid45,original_three,G001,30,1,27,0,29,29,0,0,3,0.966666666666667,0.74378917420816,0.965400111252666,0,0.113513393173968,191e75457fafebdc0b2fbedd1252b028b1907595ef0c9dd0befe1a0b910a6a6b
off_off,20,zin_fixed_bias_1,Zin25,grid45,original_three,G001,30,1,27,0,30,30,0,0,3,1,0.74378917420816,0.965400111252666,0,0.113513393173968,da6ef450f875f8fe65c80776bce1686bd4d0f67e33dd65d97ba375b9cce38e3f
off_off,20,zin_fixed_bias_1,H25_Zin25,grid45,original_three,G001,30,1,27,0,30,30,0,0,3,1,0.74378917420816,0.965400111252666,0,0.113513393173968,0f725a39c5a3236a6e066104d0dc8a4c080ad7c27212ddf67d7fe7527b2b1ba5
off_off,20,zin_fixed_bias_1,Zin50,continuous,original_three,G001,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,8248a2efb7995765204b70cb0de37ab62715be0e73b7dde73569c46567ffca91
off_off,20,zin_fixed_bias_1,H50_Zin50,continuous,original_three,G001,30,1,26,0,30,30,0,0,4,1,0.703186733179638,0.946903445159452,0,0.113513393173968,67189403abf22a813936a60eefdffdac636f89f4cdb09414badc98b55ab38b44
off_off,20,zin_fixed_bias_1,Zin25,continuous,original_three,G001,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,df29c3bf7752fdef2625847446e021da91fbd763c83010e8952c293755341db0
off_off,20,zin_fixed_bias_1,H25_Zin25,continuous,original_three,G001,30,1,29,0,30,30,0,0,1,1,0.833296090085909,0.994091409618388,0,0.113513393173968,131c277d69d61b3db35cbff8f07716a39699986231e5524dbe1889b33dda888e
off_off,20,zin_fixed_bias_1,Zin50,grid45,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,62b9d24668c815a55d94a480a0a27ee96c1e00f81af5e392358efd8ce9c7450e
off_off,20,zin_fixed_bias_1,H50_Zin50,grid45,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,191e75457fafebdc0b2fbedd1252b028b1907595ef0c9dd0befe1a0b910a6a6b
off_off,20,zin_fixed_bias_1,Zin25,grid45,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,da6ef450f875f8fe65c80776bce1686bd4d0f67e33dd65d97ba375b9cce38e3f
off_off,20,zin_fixed_bias_1,H25_Zin25,grid45,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,0f725a39c5a3236a6e066104d0dc8a4c080ad7c27212ddf67d7fe7527b2b1ba5
off_off,20,zin_fixed_bias_1,Zin50,continuous,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,8248a2efb7995765204b70cb0de37ab62715be0e73b7dde73569c46567ffca91
off_off,20,zin_fixed_bias_1,H50_Zin50,continuous,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,67189403abf22a813936a60eefdffdac636f89f4cdb09414badc98b55ab38b44
off_off,20,zin_fixed_bias_1,Zin25,continuous,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,df29c3bf7752fdef2625847446e021da91fbd763c83010e8952c293755341db0
off_off,20,zin_fixed_bias_1,H25_Zin25,continuous,original_three,G002,30,1,29,0,29,29,0,0,1,0.966666666666667,0.833296090085909,0.994091409618388,0,0.113513393173968,131c277d69d61b3db35cbff8f07716a39699986231e5524dbe1889b33dda888e
off_off,20,zin_fixed_bias_1,Zin50,grid45,pair,G003,30,1,29,0,30,30,0,0,1,1,0.833296090085909,0.994091409618388,0,0.113513393173968,6f67772a9b4a0338ef8eaa39754f6dfa521ecc4f03a53e7607ceb9c7faf58d14
off_off,20,zin_fixed_bias_1,H50_Zin50,grid45,pair,G003,30,1,29,0,30,30,0,0,1,1,0.833296090085909,0.994091409618388,0,0.113513393173968,7f80b33c2c924f152f26ad444dff6222c7f24fac92944f9cf22384d922fe2652
off_off,20,zin_fixed_bias_1,Zin25,grid45,pair,G003,30,1,29,0,30,30,0,0,1,1,0.833296090085909,0.994091409618388,0,0.113513393173968,e47e4650568d529eeb5c5443748720e1fca502e689ed9f37df8577bd74f5fcdf
off_off,20,zin_fixed_bias_1,H25_Zin25,grid45,pair,G003,30,1,29,0,30,30,0,0,1,1,0.833296090085909,0.994091409618388,0,0.113513393173968,9be5d67d8059dec1834783e39a64a6da454fe08e3b1fea8c7bb57fcf7633ab07
off_off,20,zin_fixed_bias_1,Zin50,continuous,pair,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,f06caa4a4ffc7a1719d0f28707ef60ef455176edfeef1d6c73a597368e8ce3d7
off_off,20,zin_fixed_bias_1,H50_Zin50,continuous,pair,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,813a40c33dc8c4fa5ec1cec8024e03826e3cd137bf63b5da6786b4c70a574446
off_off,20,zin_fixed_bias_1,Zin25,continuous,pair,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,ea39524c755e3b352378a5dc5c8bceff84d47d71c2cc55b271971552df9a0421
off_off,20,zin_fixed_bias_1,H25_Zin25,continuous,pair,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,fc2f4d706fe1782a028a40338e11cca6eaacac8223759adfbcf1eb7c910beb95
off_off,20,zin_fixed_bias_1,Zin50,grid45,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,62b9d24668c815a55d94a480a0a27ee96c1e00f81af5e392358efd8ce9c7450e
