sample_id,paired_case_id,category,replicate,candidate_id,truth_topology_id,accepted_set,set_size,hit,empty,experiment_hash,calibration_hash,parameter_vector_hash,noiseless_cfr_hash,observation_hash
r211_paired_parameter_ood_medium_C076_R02,paired_C076_R02,parameter_ood_medium,2,R21C_076,R21C_076,"R21C_018,R21C_021,R21C_025,R21C_039,R21C_075,R21C_081",6,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,cd3a2326717f5033feb101f2ee7e02a4ddbfcbdf0efaf826afe79b345b724dcd,6b137140dc525ee4ebaed0ebebec24fc5eac1e747a15f6b8ad99c2a15ddcc3e5,9d2b5b50abd7c5daba486aa6713272a04e8d1fadb44635690cdc4fe4effa3ba2
r211_paired_parameter_ood_far_C076_R02,paired_C076_R02,parameter_ood_far,2,R21C_076,R21C_076,"R21C_061",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,71318bedadc2c56d26bbf3749dee0282cf4e5af20f92b9af6f466a51b8a87465,ccedf01b0b670b5136a2b237c741fa2d3107b6fcc72b7bb5a55db425532794d1,c0221aeca0364ce59d3f869afc5e56e65291fbec0e80eacf9b8a8a7e5bdd21b2
r211_paired_in_domain_C077_R01,paired_C077_R01,in_domain,1,R21C_077,R21C_077,"R21C_001,R21C_015,R21C_027,R21C_060,R21C_077",5,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,4624970c2fb3763963304aad59513636421aa1e20535ae7bab1d9c734b2d03c1,8f579a0f9f455aca071dd6e9e79f03c3d7821806799f9d1b812ef020ec39878d,c6e6bc6591f766f92d281642ab372d7db042fba53adfef97bdcb9063da4ca5b6
r211_paired_boundary_lower_C077_R01,paired_C077_R01,boundary_lower,1,R21C_077,R21C_077,"R21C_001,R21C_015,R21C_027,R21C_077",4,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,0a2fb5bf034883fa4fc327524a2a346f17c422cda5927265a65e3d9f63e9923a,6599269ad420f6fb9221883671f97bf29cfeb93f00b173ec9a1e25f79cb10aa7,302a49a0b09150880b1073139be9232066f6a98bd8ef8cdc1a0295ce40bce933
r211_paired_boundary_upper_C077_R01,paired_C077_R01,boundary_upper,1,R21C_077,R21C_077,"R21C_001,R21C_015,R21C_060,R21C_077",4,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,8c3d58dec0762fea17133f868df920f06805f194ef49247da108a2a26788e5a4,6c1020fd31ee18d2de743748f9402879fb9b407025d9656ea57ada87ed8c8b7e,3b9258cc75e056c2b2a15feff1cfd44dea40eeadaea25bbc93114f0eff7f10d0
r211_paired_parameter_ood_near_C077_R01,paired_C077_R01,parameter_ood_near,1,R21C_077,R21C_077,"R21C_060,R21C_077",2,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,715e673bd2a01f7ccf940ab131df65ae78fe02bb016336267d7ce3e7ea0ab754,55c45c6abe0f67920fc0c0ddf511d44110146990af3982cbfe7898fb2a8f36eb,156fa137f8e27b17f58695931dabaecd6709500f867c37edb9a8145507d12bfd
r211_paired_parameter_ood_medium_C077_R01,paired_C077_R01,parameter_ood_medium,1,R21C_077,R21C_077,"R21C_060",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,faab8eacde07be6cc8424e99d455b112337591f52ec2988cd93810b3ad63a5b2,08bbecfbc626d8e8107dfab7d54b08203abd0053d1caf96650723f0edf529aab,d54223ad9fea41c3b05cba54c10d9602149b6f9350ff65c336c7a4d7cd56af59
r211_paired_parameter_ood_far_C077_R01,paired_C077_R01,parameter_ood_far,1,R21C_077,R21C_077,"R21C_007",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,54447a39005c6c0572fb5fd92ea660491a76677b58ab56129eced04f9d938470,bc254f9bb7cbddbf43afac4a4acc6e3ceba8d2dcc6730f55cd0625c8b3f4a485,60c1d4af1491173c5ce65c14ca702a4c3810166e9b53b89c70cfd65ed69737d9
r211_paired_in_domain_C077_R02,paired_C077_R02,in_domain,2,R21C_077,R21C_077,"R21C_001,R21C_015,R21C_077",3,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,b2af890ac8e462215d7bc6c1e12da6b6507429f059c7c00de12c35eb01ec768e,a2d71d49629ce1914d699bb32cb380b580328ba3c116c3c952619669e337a080,63a69a6a4811f3d621a0a811b6298c93b542b4de2db396750f5bb5bd339dffdb
r211_paired_boundary_lower_C077_R02,paired_C077_R02,boundary_lower,2,R21C_077,R21C_077,"R21C_001,R21C_015,R21C_077",3,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,bfe148a3bafffa1876ccfd501bfba91d54d15a14b858f6cbc85ed93a9a669012,f8a2b06a3a4015f623077be5f47d5036d1b54db1032793d21a5fca479b6d500c,19d998cdea0627d4d2b8b10c9c74da01bd5b3b43455df86b6d1d03d41cf55bbc
r211_paired_boundary_upper_C077_R02,paired_C077_R02,boundary_upper,2,R21C_077,R21C_077,"R21C_001,R21C_015,R21C_023,R21C_077",4,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,0893c2d44dec45f3690c4070e95b6c2876a172825e0658b0450ba7817c312f76,4b600bd9c7868a932ce98676c25f08be625567d82c578ec21a2c58840dab4c94,5b6bc2cd90073b4cf1f266d51387c311b201f133b8011d5d3e7c30a57b4ea43d
r211_paired_parameter_ood_near_C077_R02,paired_C077_R02,parameter_ood_near,2,R21C_077,R21C_077,"R21C_015,R21C_023,R21C_060,R21C_077",4,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,5dce5586221eb2380995013242e2257e4cccf199ef77b41de49fa47b5d2fe090,06478c66b4f9144eb468c5f38260b4bf66e24d7a7bbeb9dd93de42de540cb7aa,16a287505fbb7ba3088070511ecbac5b11fdaa3439ac4aa4930ca543e23ff108
r211_paired_parameter_ood_medium_C077_R02,paired_C077_R02,parameter_ood_medium,2,R21C_077,R21C_077,"R21C_060",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,967a9a65fadd825e90a89f6436376dd58177a57b6af4a00ce6e0c7efe65b29d5,9897e66113ea3b1e9aef8bd941c585e75de3f7596482f24d8797f5dbd1cd7e11,356c1bc51b2188e5c9c65de1acec863648ca62d8aa35efbca436b41100906054
r211_paired_parameter_ood_far_C077_R02,paired_C077_R02,parameter_ood_far,2,R21C_077,R21C_077,"R21C_007",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,bd6bddeb92aba63e400621e0f7dde5371ca9cd4c873da4abbbcdc9bb0066fff0,def7fdd014d62a7ba63aa9e42350e6028a29a35539341a05210226187f696cf4,9827d544a8b650ea6d1a4e835ecec60c1ba27b15b897e24babd88443748969ba
r211_paired_in_domain_C078_R01,paired_C078_R01,in_domain,1,R21C_078,R21C_078,"R21C_078",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,a781d2848bf0d56a7768af693c1dc3d6746d2308efbbfb50c63072695411f311,d305c1e8520eba0307fb41ec93ca725f15b590bb72a10659a0d8c01860ab1158,62d953c0595e16c1f530c61a115c5937db041e2821c0ac6ff73cc8b7b61dc2a6
r211_paired_boundary_lower_C078_R01,paired_C078_R01,boundary_lower,1,R21C_078,R21C_078,"R21C_067,R21C_078",2,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,873a53839327ba2952792e9b7faf4b54a63d3a7ed94a263622d57bfb7419f623,d836b253d44105f33830840415b75472ba67a57f9c742ed21608b39ae7bb610a,d97e41aa2e2b7cc3fc5bd8c6fe755f672e977905519df05e536a95228e8a846b
r211_paired_boundary_upper_C078_R01,paired_C078_R01,boundary_upper,1,R21C_078,R21C_078,"R21C_078",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,d72ffca7b24cfeb479d09c406f45fdb44b42089478d7726376c960420c90d8b7,71dabd19fe5fd48c9b1ca8bc551271e801f0543799649a2e65c751d02657432b,319be2bb6d8b52197d5cf11ab68adf4bd079e3c549c2d883a0f5882df7c14b4e
r211_paired_parameter_ood_near_C078_R01,paired_C078_R01,parameter_ood_near,1,R21C_078,R21C_078,"R21C_078",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,b06db59a16f18bb7989614b734dd0cfa376c17505eed6dad1d52462bf26240c7,348352bbcd09f5794d2d779b3dc4d846b8fcb1b16cc47ae374f3106ad9fa3900,b1ef6300df0e6906744fd189498e66fb21930ba32d83c012bb9691990ea9c758
r211_paired_parameter_ood_medium_C078_R01,paired_C078_R01,parameter_ood_medium,1,R21C_078,R21C_078,"R21C_009,R21C_066",2,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,461a712ebd0197f3576152b0bd85b1b468badeceecafaf972e3d7062e857c840,644ac90ba6a1a921622d2d3afb4cfb1e6ea2d061159e04c30e124d023e240c45,cb026fd153087c39b87648b2a6df638c5413215a0f430185f52faf7148037b0e
r211_paired_parameter_ood_far_C078_R01,paired_C078_R01,parameter_ood_far,1,R21C_078,R21C_078,"R21C_004",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,7dee5d733bece489b511ab6b421add9332d210c7cfb5ecf731af9ae891d91b5f,90646b637be08d365630b70ad56ae57af806c3731f38590adfcdee7bdf43cd1e,429421e3537057f36f3a79bffe200c6d345376686b78e3ddde17459a30e0754a
r211_paired_in_domain_C078_R02,paired_C078_R02,in_domain,2,R21C_078,R21C_078,"R21C_078",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,0226168521534dd775691f6c1c06829757b2ba14ffb8cc6cfc09030ad73753d4,184ad5c113b1d88fcf0215f9067f98d321fb3e1c8ed7c3bc54902365e06527de,60afac0fabd540cc1d87320d91850396de162efe831fc81849a4f7a3f235cc1d
r211_paired_boundary_lower_C078_R02,paired_C078_R02,boundary_lower,2,R21C_078,R21C_078,"R21C_078",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,d698fda3839f24d6e615ded9a5cd95f6edee63e4aa9fd1714375290e0e66243e,08d618f8e1cda344b89ce263537dcb5102c8c3fd8e6bebd14ff19ecc5bd4613e,923ef95222e98994466a3d5fa4a50b3c9bc79f81c144b7ae7c982389ac4267ef
r211_paired_boundary_upper_C078_R02,paired_C078_R02,boundary_upper,2,R21C_078,R21C_078,"R21C_078",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,4e53bef3e26f0aaf28e36128d667f77fc7b430c27a666c15534ef5404c090134,0e459c3149cfdd2ad14b288bdc165810f07f22d1c48b76605cc7e6f7517138fb,edf13bd9ffb548f8cc0ad900482e13e447470933d06b780660c60bf7adf4c40e
r211_paired_parameter_ood_near_C078_R02,paired_C078_R02,parameter_ood_near,2,R21C_078,R21C_078,"R21C_078",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,8a1be067b7807ac18f15188dc3a6196da06c8877af33943778ba68384e3390d2,39c794a92dcc0860781d636303cfd1baaf6988b6426650f690d47eb826094f8f,85fcff4c93860152bf15222ebbd459d8946679886f14e2c1a5362017d6dab431
r211_paired_parameter_ood_medium_C078_R02,paired_C078_R02,parameter_ood_medium,2,R21C_078,R21C_078,"R21C_009",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,16fb1f57bcbab5e8bf629f8febde3113a95749175ff50c662437f297ae7bc10a,87ccff663c26daf992244871751b48000b18993b9a5785c2c0659d80064262af,b7037a8399812bd64faa87206244de258161b345d756230aad00f5ea97ee2dc3
r211_paired_parameter_ood_far_C078_R02,paired_C078_R02,parameter_ood_far,2,R21C_078,R21C_078,"R21C_004",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,6984c570e09d592eb4fbd15b7bf6216ce95cd36d79c0d23fe5afe282b6dfbd0c,e5ba88cd606f698ca3625c842dde56c7a82faf61d2e2837dc90d136027b7e578,5bb694cfd178d9f7046ed5d6b65530a91fc7247d766eefa91980e227704de6fb
r211_paired_in_domain_C079_R01,paired_C079_R01,in_domain,1,R21C_079,R21C_079,"R21C_079",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,3c287baa16d4bd9af43e13347f4ce26360cc304a002e18e82e4f482134358c6e,b6b39bfd40af1114b250287ec2600cea37be3edc5fe2cb9494d89cebe4ef2184,93ea878a9a0fd5da2fdd93e5ea5807293db6d252bf687af809cb9212c6c6ee69
r211_paired_boundary_lower_C079_R01,paired_C079_R01,boundary_lower,1,R21C_079,R21C_079,"R21C_079",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,d5b79faa12549477a956b575548268e1f4fcad5d5829a86e17d7154a85a47831,8c0a57f04a9cd6591906cbb6a7f4d19a43e1ef83d324b1fd03784717114f230f,2c95410b600a8994f754cfd06f1f42915ac54c20c819e8568ddfa5e9f5ab3a48
r211_paired_boundary_upper_C079_R01,paired_C079_R01,boundary_upper,1,R21C_079,R21C_079,"R21C_079",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,7d0a2e3260e2aa9fc68389f5cb97d281e2a7e2a73e584f92e83ce93596b0fce6,695695a4124a0842a8a6c0c552025b3b8eba7299064368001b2620a8cfc300d7,0ef9daf1db560f7c81e0477690bd974b07b1d04b4c516a555e9c2f7a65c688e1
r211_paired_parameter_ood_near_C079_R01,paired_C079_R01,parameter_ood_near,1,R21C_079,R21C_079,"R21C_079",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,36e40856fae94965a345179c12f0e22ccc97ab492e5266f82ae0765bcbdc1615,65720799f1d987d695c28ce3b7cc71b9b226815eb8146aac26d7c818ec0b57ac,7e943d1678f40488b937b002a043bacdb3f995de56758322c2ecc0083311e979
r211_paired_parameter_ood_medium_C079_R01,paired_C079_R01,parameter_ood_medium,1,R21C_079,R21C_079,"R21C_035",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,b3e47265739f96c1d71eb3f9d137cdeff70c9729ba4fe48d7a582757af9f9bed,c84056aaf9eb57534f6a98275139d49c3be6374c50bed6ca38ca737738e2b5ea,5c9f7b626acac901899de41a1eafed306b098b26d28fc0c85baf55c4bf972212
r211_paired_parameter_ood_far_C079_R01,paired_C079_R01,parameter_ood_far,1,R21C_079,R21C_079,"R21C_004",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,543cd636f5e0275a41e4ceee047c15ba9282e85931b563b2e893e6550db03d97,2ade82d5366489c63062a660a284c65ccd1cbd7dc9d5715ce59a9d9de0dd321c,f3c44fe558e8c4f774c6c42898f4c57dfa0e9b3321b26c19ea208663b3fd98fd
r211_paired_in_domain_C079_R02,paired_C079_R02,in_domain,2,R21C_079,R21C_079,"R21C_079",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,b04b328c5f83cb5a2878abc9a589ae7504f3fa8ecaf5a345d98d1254d1a6e7f9,206862c7e7692cea0e250a0610592c3578a37949139d577dca953ca1d0449091,fc6e9656a17a279ef997201ffc56c7dd9bb54dcdca9e40ea7d4ebc1394b6c7a3
r211_paired_boundary_lower_C079_R02,paired_C079_R02,boundary_lower,2,R21C_079,R21C_079,"R21C_079",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,a172e44e12295519fe284ec2dae8eff9716c66e13154013e6b7a7b5c9e14c419,a0a68880c88c70ce256a3e34b4761eeb2e363e637b54cbbadd7825110515f1e7,a67a5d7d6090959d51c00eab7138b6132763193edba5ecf489ff94b4193b3cdb
r211_paired_boundary_upper_C079_R02,paired_C079_R02,boundary_upper,2,R21C_079,R21C_079,"R21C_079",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,3da58814839e27abb76eb059db449e4331a51bdd89c334333f876861ae239095,4620982a822816de9fb373f61167294022ae75d039ee963ce71e6fc84c590ac4,12134a70c44967022b919603f1d6edcbbbb5153e8b990fd743688cf613958697
r211_paired_parameter_ood_near_C079_R02,paired_C079_R02,parameter_ood_near,2,R21C_079,R21C_079,"R21C_079",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,634c0048b769d7d29402d9fe2421b741f97f4cb063c37840943cbe2573bfe012,33f2a0bdf1d404bd092610d9d62dd7ad2a54a2d47b2e695b17c39fed6b7cc068,6ff99714a18d9665e3ce9006ceb1f4814e6ba33d285f0a2d4f59076c9957dd81
r211_paired_parameter_ood_medium_C079_R02,paired_C079_R02,parameter_ood_medium,2,R21C_079,R21C_079,"R21C_035",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,f245110ca9f0f4495192857332d3b265335a7b0cfab136880b0fd489dff0a971,8afa8331dc735f7d906bcee4b405415baa423a7034a55cf14de08ca2b1bad961,7e1bf75ab51e58711c986526f4fe79ae3833e559703272b9cee5e99a6d3ec41a
r211_paired_parameter_ood_far_C079_R02,paired_C079_R02,parameter_ood_far,2,R21C_079,R21C_079,"R21C_004,R21C_009",2,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,111bfbae2fcf8d860a87827bfdbbdec86e5404faa349962806a5c37715208141,71cf43a2c863f179c12f859d718be34a3868aca60d688d15acd671cd46aa1ef4,c9d5512bf4d9bc9b2ef4d1bf1a29036b346f498a7f3d08da8425aa53e0b1d30f
r211_paired_in_domain_C080_R01,paired_C080_R01,in_domain,1,R21C_080,R21C_080,"R21C_068,R21C_080",2,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,b945a02e7d89f19babc7d193ea5d57789c8a231a1d5d9c2b0701a5a77761c244,f0a8881cdd4a58f66d4683fdedc45da1fb24cd1f607613cba43816ebc75a72c3,48385e96617bd6883ffd86fd5ec1ef0dc052d3847b37983fb1a728d97e0602c9
r211_paired_boundary_lower_C080_R01,paired_C080_R01,boundary_lower,1,R21C_080,R21C_080,"R21C_068,R21C_080",2,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,91207d90c637ddd5d99a916622387075f51b885fd1ee29ce82c30648021254ed,442a00fba16aec5c2f8402f2024e7787c64e684457dad0846a2f5d0fb946194a,f65a60960b7e8b2a2be9d7bd89f0097f0a4b55257692f2bf11d7895650768fcd
r211_paired_boundary_upper_C080_R01,paired_C080_R01,boundary_upper,1,R21C_080,R21C_080,"R21C_011,R21C_080",2,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,72ad530a40e18cee5bcc44715c68b297e69016b53db5b7f880395a9af1ad526b,6cd3bbe2b280a37a1e2b50f269a4049b2c3475c4de9f4f58c1cbfd7f3dd09e32,660693e8f7977834b4e00eb33965467aaebd63ac8c58a276474ed8314cd4673a
r211_paired_parameter_ood_near_C080_R01,paired_C080_R01,parameter_ood_near,1,R21C_080,R21C_080,"R21C_050",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,963a308def55423668ef0dfec2cf43fde76939939f66f31f6fe4c903b73eae77,b8485a65bd29baa8931e349917ca731fa89a43b8d3a8b1c849a3bdd2a12baf6d,11c852f3d5cbf8cad0631913e689bb71f178514b67ff524b801ee91e147b8b38
r211_paired_parameter_ood_medium_C080_R01,paired_C080_R01,parameter_ood_medium,1,R21C_080,R21C_080,"R21C_035",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,d4ccb137ebdc1eeb3cd53aced15be58f729820de8efa2ca38d31d2f8bc860cea,ac15c9d4dc2a78d98634dce735677d7fcc5193e821ea2ffc4fc339f256be0fa4,95e7d8cf9d42dba30aacb83ede92cf14721548cb6a0758ebeb56597749f013cb
r211_paired_parameter_ood_far_C080_R01,paired_C080_R01,parameter_ood_far,1,R21C_080,R21C_080,"",0,0,1,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,5abae1c3235af0ad63e2ba1cfcbe872b9520ec0cb3764c07301644dd5923e560,10cc53ac695f041889f8635155bd6a0fa9f1179344aa78835555efa56cb5837d,4149cdd3a7e8821e98ebfedd96503c32e0f7884f3fe4b2f9a53ffd75aef99005
r211_paired_in_domain_C080_R02,paired_C080_R02,in_domain,2,R21C_080,R21C_080,"R21C_050,R21C_068,R21C_080",3,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,f72407c855d0e629fd40974cf52477437c7c9d3a5ed05743f98d962511a0e9d0,1685e90500929019e63c5970ef235d0a6505cb92c0dd2707b528b88b8950f8bc,a4d32f9c89a93f489578570c4ad59f17f5478a21c767d23635d581dbc9197b83
r211_paired_boundary_lower_C080_R02,paired_C080_R02,boundary_lower,2,R21C_080,R21C_080,"R21C_068,R21C_080",2,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,f13e9e8b524fa8bbab5c0d20ef44094aa5bc41e3cc6baf735734088810105923,12608ac2138e8696c9538759a26c899ee87c76b971ba3b6a4261a0bd60a82139,4287f0b3c382ba5e07e25226db55b557a4b05e94f5f851e972bbfb75ddcee333
r211_paired_boundary_upper_C080_R02,paired_C080_R02,boundary_upper,2,R21C_080,R21C_080,"R21C_050,R21C_080",2,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,8e26b17e38a6222122c4d5f7467502ebb9eacfa1feafe9938b99b1777aa9a79f,aa90e91b8c6316e484493d6c829df9ed598463ca2cbca05d349c6a47861157fb,4f40622397cedda06277861c218128180f1260727b678a483cb784c4b0580025
r211_paired_parameter_ood_near_C080_R02,paired_C080_R02,parameter_ood_near,2,R21C_080,R21C_080,"R21C_050",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,e0dee18f56341d4a5de1f998272983a801b06c435d4a583eea0d063e4ea5c79c,e81a4e674ecae770976e5ee36951c75ad49a0b49be269006e192b405867b4c9f,2af7cafb26b6cd69bb91a0ee40af10c4664b8376ccc415accad51bceab7457f9
r211_paired_parameter_ood_medium_C080_R02,paired_C080_R02,parameter_ood_medium,2,R21C_080,R21C_080,"R21C_035",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,312978dfdc94ab859810bb3438b171a7e417838c3d98c83bd8b5bacd785ae160,f9917e947fe46731d0ad419791d9c2c3fa97acf0c71f9ab0b2713504567a5973,d2964f0a35d99634619a21801d895b0987f4d8249cdc4df48a7832ca81380c5c
r211_paired_parameter_ood_far_C080_R02,paired_C080_R02,parameter_ood_far,2,R21C_080,R21C_080,"",0,0,1,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,9922c4edcf7e4a5e385269fa20d75463158061cfd5a2e61ae7a870fc5748b69d,bca9da18cd3dae6587ea70b00f66d76e4276d30ecc8b64e65168a62140d5033d,b1bb9da74ef5c45a0f108cc80589dc16164c93f224623c405e6e4cab594ad166
