method_id,candidate_id,sample_count,minimum_attainable_p,status,parameter_calibration_hash,experiment_hash
scaled,R21C_014,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_015,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_016,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_017,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_018,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_019,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_020,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_021,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_022,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_023,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_024,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_025,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_026,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_027,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_028,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_029,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_030,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_031,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_032,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_033,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_034,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_035,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
